Time,FT1,FT2,FT3,FT4,FT5,FT6
11:01:07:590408,0.111,-0.042,-0.045,0.001,0,0.001
11:01:07:595482,0.112,-0.052,0.104,0.001,0,0
11:01:07:600568,0.109,-0.024,0.091,0,0,0
11:01:07:605641,0.11,0.045,-0.122,0,0,0
11:01:07:610796,0.121,0.076,-0.284,0,0,0.001
11:01:07:615956,0.132,0.069,-0.355,0,-0.001,0.002
11:01:07:621157,0.114,0.045,-0.296,0,-0.001,0.002
11:01:07:626314,0.045,0.034,-0.209,0,0,0.002
11:01:07:631384,0,0.049,-0.19,0,0.001,0.001
11:01:07:636553,-0.012,0.063,-0.132,0,0.002,0.001
11:01:07:641627,0.03,0.03,-0.001,0,0.001,0
11:01:07:646797,0.048,0.002,0.052,0,0,0
11:01:07:651953,0.033,0,0.013,0,0,0
11:01:07:657155,0.015,0.025,-0.041,-0.001,0,0.001
11:01:07:662297,0.018,0.058,-0.044,-0.001,0.001,0.001
11:01:07:667390,0.043,0.056,0.006,-0.001,0.001,0
11:01:07:672543,0.08,0.022,0.074,0,0,0
11:01:07:677624,0.096,-0.014,0.078,0,0,0
11:01:07:682799,0.097,-0.025,0.066,0,0,0
11:01:07:687977,0.092,-0.015,0.055,0,0,0
11:01:07:693187,0.089,0.002,0.03,0,0,0
11:01:07:698345,0.094,0.024,-0.088,0,0,0
11:01:07:703420,0.099,0.03,-0.205,0,0,0.001
11:01:07:708587,0.089,0.029,-0.3,0,0,0.002
11:01:07:713744,0.068,0.014,-0.195,0,0,0.001
11:01:07:718913,0.078,-0.005,-0.089,0,0,0.001
11:01:07:724082,0.147,-0.034,-0.06,0.001,0,0.002
11:01:07:729160,0.194,-0.036,-0.12,0.001,0,0.003
11:01:07:734339,0.197,-0.023,-0.124,0.001,0,0.003
11:01:07:739461,0.145,-0.036,0.082,0,0,0
11:01:07:744632,0.136,-0.065,0.237,0,0.001,0
11:01:07:749791,0.192,-0.097,0.303,0,0,-0.001
11:01:07:754914,0.236,-0.089,0.227,0,0,0
11:01:07:759985,0.234,-0.044,0.066,0.001,0.002,0
11:01:07:765130,0.189,-0.019,0.002,0.001,0.003,0.001
11:01:07:770247,0.146,-0.013,-0.01,0,0.004,0
11:01:07:775350,0.172,-0.034,-0.032,0.001,0.003,0
11:01:07:780464,0.225,-0.035,-0.125,0.001,0.003,0.001
11:01:07:785539,0.274,-0.019,-0.3,0.001,0.003,0.003
11:01:07:790709,0.265,-0.01,-0.309,0.001,0.004,0.002
11:01:07:795787,0.219,-0.026,-0.068,0,0.004,0
11:01:07:800956,0.199,-0.053,0.145,0,0.004,-0.001
11:01:07:806123,0.219,-0.092,0.261,0.001,0.002,-0.001
11:01:07:811261,0.279,-0.097,0.074,0.001,0.002,0
11:01:07:816584,0.307,-0.076,-0.093,0.002,0.001,0.002
11:01:07:821757,0.293,-0.027,-0.229,0.002,0.002,0.003
11:01:07:826907,0.253,0,-0.223,0.001,0.002,0.002
11:01:07:832069,0.201,0.011,-0.146,0,0.002,0.001
11:01:07:837219,0.194,0.002,-0.1,0,0.003,0.001
11:01:07:842385,0.216,-0.016,-0.079,0,0.002,0.002
11:01:07:847465,0.226,-0.025,-0.074,0.001,0.001,0.002
11:01:07:852639,0.209,-0.028,-0.037,0.001,0.001,0.001
11:01:07:857743,0.175,-0.035,0.032,0.001,0.001,0
11:01:07:862895,0.11,-0.054,0.141,0,0.001,0
11:01:07:867980,0.069,-0.069,0.18,0,0.001,0
11:01:07:873155,0.072,-0.066,0.169,0,0,0
11:01:07:878311,0.111,-0.037,0.137,0,0,0
11:01:07:883670,0.139,-0.012,0.108,0,0,0
11:01:07:889033,0.167,0.01,0.01,0,0,0.001
11:01:07:894275,0.186,0.004,-0.159,0,0,0.003
11:01:07:899716,0.188,-0.007,-0.253,0.001,0,0.003
11:01:07:904848,0.15,-0.028,-0.242,0.001,0,0.003
11:01:07:910018,0.075,-0.051,-0.066,0.001,0,0.001
11:01:07:915178,0.04,-0.065,0.035,0,0,0
11:01:07:920332,0.039,-0.071,0.051,0,0,0
11:01:07:925442,0.053,-0.059,0.017,0,-0.001,0
11:01:07:930597,0.047,-0.03,0.021,0,-0.001,0
11:01:07:935768,0.016,-0.019,0.079,0.001,-0.001,0
11:01:07:940932,0.012,-0.034,0.087,0.001,-0.001,0
11:01:07:946108,0.049,-0.068,0.023,0.001,0,0
11:01:07:951208,0.093,-0.077,-0.064,0.001,0,0.001
11:01:07:956369,0.158,-0.055,-0.244,0.002,0,0.002
11:01:07:961447,0.185,-0.034,-0.339,0.002,0,0.003
11:01:07:966534,0.164,-0.029,-0.282,0.002,0,0.003
11:01:07:971635,0.114,-0.049,-0.099,0.001,0,0.001
11:01:07:977117,0.029,-0.085,0.171,0.001,0,0
11:01:07:982285,0.012,-0.092,0.182,0.001,0,-0.001
11:01:07:987630,0.048,-0.078,0.079,0.001,0,0
11:01:07:992979,0.121,-0.044,-0.03,0.001,0,0.001
11:01:07:998080,0.15,-0.021,-0.027,0,0,0.001
11:01:08:3218,0.137,-0.015,-0.033,0,0,0.002
11:01:08:8393,0.095,-0.016,-0.088,0,0,0.002
11:01:08:13522,0.055,-0.012,-0.087,0,0,0.001
11:01:08:18640,0.04,-0.004,-0.019,0,0,0
11:01:08:23807,0.036,0.008,0.102,0,0,0
11:01:08:28979,0.036,0.005,0.147,0,0,0
11:01:08:34106,0.019,-0.019,0.152,0,0,0
11:01:08:39576,-0.001,-0.032,0.117,0,0,0
11:01:08:45102,-0.009,-0.005,-0.027,0,0,0
11:01:08:50402,0.015,0.041,-0.17,-0.001,0,0.001
11:01:08:55536,0.068,0.094,-0.289,-0.001,0,0.002
11:01:08:60695,0.078,0.062,-0.136,-0.001,0,0.001
11:01:08:65819,0.043,-0.005,0.12,-0.001,-0.001,-0.001
11:01:08:70980,0.023,-0.015,0.158,-0.001,0,-0.001
11:01:08:76144,0.029,0.039,-0.074,0,0,0
11:01:08:81303,0.051,0.085,-0.295,0,0,0.002
11:01:08:86382,0.087,0.104,-0.411,0,0,0.003
11:01:08:91459,0.115,0.065,-0.207,0,0,0.002
11:01:08:96629,0.134,0.032,-0.055,0,0,0.001
11:01:08:101706,0.165,0.003,-0.014,0,0,0.001
11:01:08:106870,0.173,0.001,-0.064,0,0,0.002
11:01:08:112035,0.136,0.008,-0.023,0,0,0.002
11:01:08:117110,0.089,0.007,0.115,0,0.001,0
11:01:08:122277,0.051,-0.007,0.292,0,0.001,-0.001
11:01:08:127353,0.081,-0.017,0.229,0,0,0
11:01:08:132517,0.105,-0.015,0.109,0,0,0
11:01:08:137670,0.105,-0.014,0.025,0,0,0.001
11:01:08:142847,0.073,-0.034,0.046,0,0,0.001
11:01:08:147947,0.077,-0.074,0.159,0,0,0
11:01:08:153100,0.114,-0.095,0.222,0,0,0
11:01:08:158254,0.175,-0.098,0.247,0,-0.001,0
11:01:08:163405,0.195,-0.059,0.151,0,0,0
11:01:08:168566,0.193,-0.024,0.038,0,0,0.001
11:01:08:173630,0.185,0.009,-0.077,0.001,0,0.002
11:01:08:178784,0.177,0.006,-0.062,0.001,0.001,0.001
11:01:08:183938,0.156,-0.019,0.021,0,0.001,0
11:01:08:189103,0.146,-0.029,0.027,0,0.001,0
11:01:08:194274,0.153,-0.027,-0.052,0,0.001,0
11:01:08:199406,0.175,-0.029,-0.071,0,0.001,0
11:01:08:204564,0.191,-0.037,-0.01,0,0.001,0
11:01:08:209667,0.217,-0.037,0.084,0.001,0.001,0
11:01:08:214835,0.231,-0.021,0.086,0.001,0.001,0
11:01:08:220005,0.227,0.001,0.027,0.001,0.001,0.001
11:01:08:225640,0.206,0,0.011,0.002,0.001,0.001
11:01:08:230811,0.169,-0.03,0.078,0.002,0.002,0
11:01:08:236117,0.155,-0.05,0.181,0.001,0.002,0
11:01:08:241706,0.157,-0.044,0.198,0,0.002,0
11:01:08:246875,0.166,-0.022,0.104,0,0.003,0
11:01:08:252054,0.173,-0.025,-0.052,0.001,0.003,0.001
11:01:08:257198,0.172,-0.043,-0.107,0.001,0.002,0.001
11:01:08:262349,0.17,-0.066,-0.043,0.002,0.002,0.001
11:01:08:267506,0.193,-0.075,0.13,0.002,0.001,0
11:01:08:272670,0.223,-0.083,0.222,0.002,0.001,0
11:01:08:277766,0.25,-0.11,0.254,0.002,0.001,0
11:01:08:282925,0.236,-0.123,0.224,0.002,0.001,0
11:01:08:288097,0.182,-0.114,0.166,0.002,0.002,0
11:01:08:293645,0.153,-0.086,0.133,0.001,0.002,0
11:01:08:298819,0.147,-0.033,0.101,0.001,0.002,0
11:01:08:303955,0.164,0.003,0.094,0.001,0.002,0
11:01:08:309400,0.166,0.004,0.074,0.001,0.001,0
11:01:08:314477,0.151,-0.022,-0.047,0.001,0.001,0
11:01:08:319597,0.139,-0.041,-0.174,0.001,0.001,0.001
11:01:08:324997,0.137,-0.045,-0.292,0.001,0.001,0.002
11:01:08:330134,0.15,-0.032,-0.213,0.001,0.001,0.001
11:01:08:335303,0.157,-0.028,-0.11,0,0.001,0.001
11:01:08:340479,0.169,-0.032,-0.06,0,0.001,0.001
11:01:08:345607,0.197,-0.037,-0.17,0,0.001,0.002
11:01:08:350775,0.211,-0.043,-0.22,0.001,0.001,0.002
11:01:08:355889,0.196,-0.058,-0.097,0.001,0.002,0
11:01:08:360971,0.169,-0.064,0.074,0.001,0.003,0
11:01:08:366117,0.153,-0.051,0.223,0,0.004,-0.002
11:01:08:371228,0.173,-0.031,0.153,0,0.003,-0.001
11:01:08:376389,0.215,-0.019,-0.111,0.001,0.002,0
11:01:08:381488,0.224,-0.035,-0.255,0.001,0.001,0.002
11:01:08:386585,0.211,-0.084,-0.292,0.002,0.001,0.003
11:01:08:391761,0.198,-0.107,-0.225,0.002,0,0.002
11:01:08:396931,0.197,-0.093,-0.222,0.002,0,0.002
11:01:08:402104,0.18,-0.054,-0.278,0.003,0,0.002
11:01:08:407285,0.148,-0.047,-0.286,0.003,0,0.002
11:01:08:412454,0.078,-0.08,-0.214,0.002,0,0.001
11:01:08:417617,0.017,-0.117,-0.161,0.002,0,0
11:01:08:422720,-0.005,-0.119,-0.182,0.002,0,0
11:01:08:427881,-0.013,-0.091,-0.225,0.002,0,0
11:01:08:433041,-0.003,-0.074,-0.215,0.002,0,0
11:01:08:438198,0.021,-0.069,-0.18,0.001,0,0
11:01:08:443348,0.037,-0.075,-0.2,0.001,0,0
11:01:08:448788,0.048,-0.077,-0.289,0.001,0,0.001
11:01:08:453873,0.051,-0.065,-0.29,0.002,0,0.002
11:01:08:459402,0.056,-0.061,-0.187,0.002,0,0.001
11:01:08:464559,0.071,-0.068,-0.005,0.002,0,0
11:01:08:469683,0.084,-0.079,-0.032,0.002,-0.001,0
11:01:08:474847,0.088,-0.08,-0.174,0.002,-0.001,0
11:01:08:480015,0.089,-0.075,-0.344,0.002,-0.001,0.002
11:01:08:485178,0.084,-0.074,-0.321,0.002,-0.001,0.002
11:01:08:490493,0.064,-0.073,-0.165,0.002,-0.001,0
11:01:08:495724,0.045,-0.067,-0.112,0.002,-0.001,0
11:01:08:500878,0.018,-0.053,-0.199,0.002,-0.001,0
11:01:08:506143,0.006,-0.051,-0.304,0.002,-0.001,0
11:01:08:511545,0.004,-0.072,-0.395,0.002,-0.001,0.001
11:01:08:516983,0.031,-0.093,-0.383,0.002,0,0.002
11:01:08:522056,0.064,-0.074,-0.321,0.001,0,0.001
11:01:08:527217,0.071,-0.048,-0.267,0.001,0,0.001
11:01:08:532376,0.059,-0.04,-0.181,0.001,0,0
11:01:08:537458,0.05,-0.072,-0.126,0.001,0,0
11:01:08:542631,0.057,-0.133,-0.052,0.001,0,-0.001
11:01:08:547812,0.074,-0.134,-0.073,0.002,-0.001,-0.001
11:01:08:552981,0.083,-0.089,-0.217,0.002,-0.001,0
11:01:08:558134,0.1,-0.003,-0.591,0.002,0,0.002
11:01:08:563206,0.125,0.028,-0.785,0.001,0.001,0.004
11:01:08:568300,0.18,0.013,-0.729,0.001,0.001,0.004
11:01:08:573366,0.214,-0.026,-0.489,0.001,0.001,0.003
11:01:08:578526,0.242,-0.083,-0.154,0.001,0,0
11:01:08:583616,0.248,-0.093,-0.118,0.001,0,0
11:01:08:588712,0.249,-0.05,-0.373,0.001,0.001,0.002
11:01:08:593782,0.25,0.002,-0.638,0.002,0.001,0.004
11:01:08:598948,0.249,0.06,-0.93,0.002,0.002,0.006
11:01:08:604257,0.245,0.059,-0.937,0.002,0.003,0.005
11:01:08:609630,0.237,0.003,-0.646,0.002,0.003,0.002
11:01:08:615078,0.228,-0.056,-0.286,0.002,0.004,0
11:01:08:620301,0.217,-0.067,-0.226,0.002,0.004,0
11:01:08:625392,0.204,-0.052,-0.339,0.002,0.005,0.001
11:01:08:630562,0.178,-0.033,-0.469,0.003,0.005,0.001
11:01:08:635646,0.162,-0.047,-0.425,0.003,0.005,0
11:01:08:640815,0.165,-0.068,-0.392,0.004,0.004,0
11:01:08:645987,0.171,-0.09,-0.428,0.004,0.003,0.001
11:01:08:651162,0.148,-0.088,-0.435,0.004,0.002,0.001
11:01:08:656292,0.056,-0.068,-0.285,0.003,0.002,0
11:01:08:661372,-0.062,-0.062,-0.057,0.002,0.001,-0.001
11:01:08:666530,-0.094,-0.068,-0.01,0.002,0.001,-0.002
11:01:08:671608,-0.17,-0.112,-0.077,0.002,-0.001,-0.001
11:01:08:676781,-0.189,-0.119,-0.22,0.002,-0.003,0
11:01:08:681952,-0.221,-0.087,-0.429,0.003,-0.005,0.001
11:01:08:687115,-0.248,-0.049,-0.481,0.003,-0.005,0.001
11:01:08:692283,-0.292,-0.012,-0.344,0.002,-0.007,0
11:01:08:697418,-0.32,-0.014,-0.156,0.001,-0.008,0
11:01:08:702583,-0.357,-0.04,0.043,0,-0.009,-0.001
11:01:08:707758,-0.381,-0.059,-0.043,0,-0.01,0
11:01:08:712927,-0.389,-0.057,-0.213,0.001,-0.01,0
11:01:08:718005,-0.403,-0.04,-0.398,0.002,-0.01,0.002
11:01:08:723173,-0.42,-0.028,-0.371,0.002,-0.01,0.002
11:01:08:728333,-0.446,-0.026,-0.138,0.001,-0.01,0
11:01:08:733497,-0.44,-0.06,0.025,0,-0.01,0
11:01:08:738992,-0.423,-0.094,0.112,0,-0.01,0
11:01:08:744162,-0.417,-0.124,0.071,0,-0.01,0
11:01:08:749328,-0.449,-0.103,0.111,0,-0.01,-0.001
11:01:08:754532,-0.467,-0.074,0.187,0,-0.01,-0.001
11:01:08:759606,-0.461,-0.038,0.216,0,-0.011,-0.002
11:01:08:764773,-0.449,-0.025,0.127,0,-0.011,-0.001
11:01:08:769869,-0.465,-0.01,-0.05,0,-0.013,0
11:01:08:775036,-0.511,-0.004,-0.089,0,-0.013,-0.001
11:01:08:780109,-0.598,-0.006,0.003,-0.001,-0.014,-0.002
11:01:08:785305,-0.628,-0.003,0.068,-0.001,-0.015,-0.002
11:01:08:790462,-0.589,0.049,0,-0.003,-0.016,-0.001
11:01:08:795609,-0.522,0.119,-0.125,-0.004,-0.015,0
11:01:08:800683,-0.437,0.221,-0.176,-0.007,-0.013,0.001
11:01:08:805841,-0.426,0.257,0.087,-0.01,-0.011,0
11:01:08:811012,-0.442,0.255,0.304,-0.012,-0.009,-0.001
11:01:08:816222,-0.445,0.259,0.401,-0.013,-0.009,-0.002
11:01:08:821352,-0.399,0.3,0.269,-0.014,-0.009,-0.002
11:01:08:826519,-0.322,0.339,0.092,-0.014,-0.009,0
11:01:08:831669,-0.263,0.328,0.104,-0.012,-0.008,0
11:01:08:836785,-0.24,0.301,0.147,-0.011,-0.008,0
11:01:08:841959,-0.221,0.257,0.14,-0.009,-0.006,0
11:01:08:847036,-0.207,0.231,0.135,-0.008,-0.005,0
11:01:08:852194,-0.17,0.199,0.253,-0.008,-0.004,0
11:01:08:857264,-0.134,0.18,0.377,-0.007,-0.003,-0.001
11:01:08:862418,-0.07,0.154,0.427,-0.006,-0.001,-0.001
11:01:08:867602,-0.024,0.135,0.321,-0.004,0,-0.001
11:01:08:873057,0.044,0.115,0.098,-0.003,0,0
11:01:08:878209,0.089,0.114,0.036,-0.002,0.002,0
11:01:08:883695,0.093,0.111,0.118,-0.002,0.002,-0.001
11:01:08:888811,0.072,0.077,0.299,-0.001,0.002,-0.003
11:01:08:893950,0.063,0.035,0.369,0,0.003,-0.003
11:01:08:899124,0.085,-0.028,0.379,0.001,0.003,-0.003
11:01:08:904295,0.13,-0.073,0.418,0.002,0.004,-0.002
11:01:08:909697,0.15,-0.096,0.508,0.002,0.004,-0.002
11:01:08:914871,0.157,-0.123,0.645,0.002,0.004,-0.003
11:01:08:920146,0.176,-0.131,0.618,0.003,0.004,-0.002
11:01:08:925308,0.22,-0.127,0.5,0.004,0.005,-0.001
11:01:08:930635,0.338,-0.116,0.277,0.005,0.008,0
11:01:08:935804,0.467,-0.107,0.142,0.005,0.012,0.003
11:01:08:940970,0.526,-0.096,0.157,0.004,0.015,0.003
11:01:08:946156,0.565,-0.067,0.311,0.002,0.017,0.003
11:01:08:951317,0.577,-0.044,0.398,0.002,0.018,0.003
11:01:08:956402,0.606,-0.021,0.346,0.002,0.018,0.003
11:01:08:961476,0.636,-0.032,0.179,0.003,0.017,0.003
11:01:08:966628,0.634,-0.055,0.155,0.003,0.016,0.003
11:01:08:971790,0.587,-0.089,0.297,0.003,0.015,0
11:01:08:976959,0.536,-0.1,0.391,0.002,0.014,-0.001
11:01:08:982122,0.456,-0.106,0.352,0.002,0.012,-0.002
11:01:08:987336,0.414,-0.112,0.223,0.003,0.011,-0.001
11:01:08:992503,0.377,-0.125,0.051,0.005,0.008,0
11:01:08:997576,0.355,-0.143,0.069,0.007,0.005,0
11:01:09:2659,0.334,-0.16,0.18,0.007,0.004,0
11:01:09:7797,0.284,-0.192,0.353,0.007,0.002,-0.001
11:01:09:12950,0.247,-0.211,0.401,0.006,0.002,-0.001
11:01:09:18115,0.209,-0.232,0.379,0.005,0.002,-0.001
11:01:09:23210,0.187,-0.253,0.352,0.005,0.002,-0.001
11:01:09:28355,0.17,-0.261,0.36,0.005,0.001,-0.001
11:01:09:33429,0.148,-0.247,0.39,0.005,0.001,-0.001
11:01:09:38628,0.153,-0.221,0.411,0.005,0.001,-0.001
11:01:09:43781,0.19,-0.192,0.421,0.005,0.002,-0.001
11:01:09:48945,0.303,-0.159,0.368,0.005,0.004,0
11:01:09:54019,0.442,-0.14,0.21,0.005,0.006,0.001
11:01:09:59224,0.539,-0.131,0.067,0.005,0.008,0.003
11:01:09:64376,0.558,-0.131,0.072,0.004,0.009,0.003
11:01:09:69449,0.531,-0.137,0.252,0.004,0.01,0.002
11:01:09:74523,0.503,-0.145,0.412,0.004,0.01,0
11:01:09:79602,0.492,-0.159,0.522,0.004,0.011,0
11:01:09:84773,0.518,-0.188,0.533,0.005,0.011,-0.001
11:01:09:89927,0.536,-0.211,0.446,0.005,0.009,-0.001
11:01:09:95139,0.504,-0.211,0.4,0.005,0.008,0
11:01:09:100219,0.399,-0.182,0.351,0.004,0.007,0
11:01:09:105420,0.334,-0.15,0.299,0.003,0.007,0
11:01:09:110599,0.304,-0.109,0.196,0.003,0.007,0.001
11:01:09:115674,0.324,-0.109,0.145,0.003,0.005,0.001
11:01:09:120846,0.333,-0.127,0.159,0.004,0.003,0.001
11:01:09:126021,0.328,-0.145,0.195,0.004,0.002,0.001
11:01:09:131234,0.321,-0.134,0.201,0.004,0.002,0.001
11:01:09:136395,0.292,-0.098,0.211,0.002,0.002,0.001
11:01:09:141471,0.247,-0.081,0.234,0.002,0.002,0.001
11:01:09:146651,0.157,-0.078,0.256,0.001,0.001,0
11:01:09:151821,0.105,-0.092,0.233,0.002,0,0
11:01:09:156995,0.11,-0.103,0.231,0.002,-0.001,0
11:01:09:162132,0.158,-0.118,0.295,0.002,-0.001,0
11:01:09:167336,0.197,-0.122,0.344,0.002,0,0
11:01:09:172501,0.243,-0.121,0.331,0.002,0,0
11:01:09:177575,0.266,-0.12,0.265,0.001,0.002,0.001
11:01:09:182716,0.265,-0.114,0.267,0,0.003,0.001
11:01:09:187868,0.25,-0.082,0.37,0,0.005,0
11:01:09:193037,0.253,-0.052,0.461,0,0.006,0
11:01:09:198199,0.304,-0.03,0.541,0,0.007,0
11:01:09:203358,0.356,-0.037,0.53,0,0.007,0
11:01:09:208527,0.404,-0.05,0.416,0,0.005,0
11:01:09:213617,0.376,-0.035,0.235,0.001,0.004,0.001
11:01:09:218819,0.335,-0.015,0.127,0.001,0.004,0.002
11:01:09:223988,0.286,-0.002,0.061,0.001,0.004,0.003
11:01:09:229167,0.267,-0.015,0.117,0,0.004,0.002
11:01:09:234332,0.239,-0.049,0.349,0,0.003,0
11:01:09:239657,0.214,-0.066,0.53,0,0.003,-0.001
11:01:09:244867,0.189,-0.07,0.635,0,0.002,-0.002
11:01:09:250024,0.184,-0.06,0.486,0,0.001,-0.001
11:01:09:255191,0.175,-0.056,0.383,0,0,0
11:01:09:260342,0.139,-0.051,0.419,0,0,0
11:01:09:265440,0.104,-0.041,0.514,0,0,-0.001
11:01:09:270602,0.102,-0.032,0.444,0.001,0,-0.001
11:01:09:275710,0.115,-0.031,0.218,0.002,-0.001,0.001
11:01:09:280873,0.114,-0.043,0.179,0.002,-0.001,0.001
11:01:09:286275,0.09,-0.073,0.386,0.001,-0.001,0
11:01:09:291587,0.065,-0.091,0.546,0,-0.001,0
11:01:09:296756,0.044,-0.1,0.566,0,0,-0.001
11:01:09:301927,0.079,-0.073,0.38,0,0,0
11:01:09:307092,0.145,-0.036,0.255,0,0,0.001
11:01:09:312262,0.254,0.018,0.138,0.001,0,0.003
11:01:09:317349,0.25,0.011,0.123,0.001,0,0.003
11:01:09:322520,0.147,-0.047,0.165,0,0.003,0.002
11:01:09:327603,-0.111,-0.185,0.184,0,0.005,-0.002
11:01:09:332768,-0.307,-0.278,0.066,0.002,0.003,-0.004
11:01:09:337898,-0.596,-0.408,-0.318,0.016,-0.013,-0.006
11:01:09:343063,-0.783,-0.517,-0.61,0.03,-0.03,-0.007
11:01:09:348201,-1.031,-0.746,-0.97,0.053,-0.053,-0.009
11:01:09:353612,-1.164,-0.922,-1.197,0.062,-0.058,-0.011
11:01:09:358768,-1.338,-1.138,-1.62,0.063,-0.048,-0.013
11:01:09:363916,-1.525,-1.232,-2.036,0.049,-0.03,-0.013
11:01:09:369013,-1.65,-1.241,-2.185,0.035,-0.021,-0.013
11:01:09:374191,-1.811,-1.238,-2.203,0.017,-0.017,-0.012
11:01:09:379310,-1.906,-1.247,-2.18,0.009,-0.019,-0.011
11:01:09:384479,-2.066,-1.276,-2.214,0,-0.024,-0.009
11:01:09:389567,-2.26,-1.299,-2.221,-0.006,-0.029,-0.01
