Time,FT1,FT2,FT3,FT4,FT5,FT6
10:59:22:52314,-0.081,0.07,-0.023,-0.001,0,0
10:59:22:57483,-0.089,0.096,-0.171,-0.001,0,0
10:59:22:62605,-0.103,0.124,-0.222,-0.002,0.001,0.001
10:59:22:67764,-0.115,0.122,-0.079,-0.003,0.001,0
10:59:22:72931,-0.117,0.107,0.181,-0.004,0,-0.001
10:59:22:78018,-0.1,0.113,0.226,-0.003,0,-0.001
10:59:22:83181,-0.07,0.14,0.12,-0.003,-0.001,0
10:59:22:88313,-0.068,0.129,0.108,-0.003,-0.001,-0.001
10:59:22:93411,-0.079,0.091,0.205,-0.004,-0.001,-0.002
10:59:22:98582,-0.091,0.043,0.274,-0.004,-0.001,-0.002
10:59:22:103750,-0.094,0.053,0.154,-0.004,-0.001,-0.001
10:59:22:108919,-0.115,0.109,-0.117,-0.003,-0.002,0
10:59:22:114019,-0.158,0.126,-0.111,-0.002,-0.002,0
10:59:22:119183,-0.169,0.098,0.066,-0.003,-0.002,-0.001
10:59:22:124293,-0.126,0.061,0.257,-0.003,-0.002,-0.002
10:59:22:129377,-0.075,0.071,0.198,-0.003,-0.002,-0.001
10:59:22:134474,-0.029,0.114,-0.027,-0.002,-0.002,0.001
10:59:22:139648,-0.028,0.124,-0.104,-0.002,-0.002,0.001
10:59:22:144819,-0.033,0.097,-0.056,-0.001,-0.001,0
10:59:22:149905,-0.024,0.069,-0.001,-0.001,-0.001,0
10:59:22:155074,-0.01,0.035,0.055,0,0,0
10:59:22:160180,-0.023,-0.002,0.18,0,0,-0.001
10:59:22:165341,-0.044,-0.033,0.296,0,0,-0.002
10:59:22:170446,-0.064,-0.064,0.354,0,0.001,-0.003
10:59:22:175547,-0.055,-0.062,0.262,0,0.001,-0.002
10:59:22:180717,-0.007,-0.045,0.066,0,0.001,-0.001
10:59:22:185800,0.031,-0.044,0.02,0.001,0.001,0
10:59:22:190906,0.06,-0.066,0.096,0.002,0.001,0
10:59:22:196038,0.049,-0.077,0.143,0.002,0,0
10:59:22:201185,0.011,-0.067,0.104,0.002,0.001,0
10:59:22:206283,-0.01,-0.05,0.053,0.002,0.001,0
10:59:22:211459,-0.009,-0.058,0.104,0.002,0,0
10:59:22:216625,0,-0.111,0.269,0.002,0,-0.001
10:59:22:221797,0.003,-0.15,0.335,0.002,0,-0.002
10:59:22:226898,0.001,-0.165,0.272,0.001,0,-0.001
10:59:22:232050,0,-0.14,0.168,0.002,0,0
10:59:22:237206,-0.002,-0.083,0.058,0.002,0,0
10:59:22:242300,-0.006,-0.049,0.028,0.001,0,0
10:59:22:247478,-0.003,-0.043,-0.003,0.001,0,0
10:59:22:252645,0.017,-0.039,-0.113,0,0,0.001
10:59:22:257769,0.031,-0.035,-0.17,0,0,0.002
10:59:22:262948,0.025,-0.029,-0.094,0,0,0.001
10:59:22:268067,0,-0.029,0.065,0,0,0
10:59:22:273225,-0.04,-0.027,0.274,0,0,-0.003
10:59:22:278335,-0.049,-0.018,0.279,0,0.001,-0.003
10:59:22:283514,-0.028,0.01,0.109,0,0.001,-0.001
10:59:22:288591,0.006,0.041,-0.049,0,0.001,0
10:59:22:293716,0.023,0.052,-0.097,0,0.001,0
10:59:22:298877,0.025,0.048,-0.151,0,0.001,0.001
10:59:22:304345,0.01,0.036,-0.184,-0.001,0.001,0.001
10:59:22:309433,-0.017,0.015,-0.15,-0.002,0.001,0
10:59:22:314604,-0.012,0.008,-0.016,-0.001,0.001,0
10:59:22:319779,0.012,0.02,0.04,-0.001,0.001,0
10:59:22:324946,0.042,0.054,-0.01,-0.001,0.001,0
10:59:22:330077,0.025,0.082,-0.141,-0.001,0.001,0
10:59:22:335232,0.002,0.085,-0.197,-0.001,0.001,0
10:59:22:340378,0.005,0.079,-0.192,-0.001,0.001,0.001
10:59:22:345546,0.037,0.077,-0.147,-0.001,0.001,0.001
10:59:22:350698,0.088,0.073,-0.056,-0.001,0,0.001
10:59:22:355863,0.091,0.061,0.014,-0.001,0,0.001
10:59:22:361040,0.039,0.023,0.13,-0.001,0,0
10:59:22:366257,-0.028,-0.007,0.186,-0.001,0,-0.001
10:59:22:371425,-0.052,-0.006,0.143,-0.002,0,0
10:59:22:376585,-0.044,0.03,-0.013,-0.002,0,0
10:59:22:381786,-0.019,0.059,-0.108,-0.002,0,0.001
10:59:22:386887,0.011,0.073,-0.145,-0.001,0,0.001
10:59:22:392042,0.038,0.061,-0.086,-0.001,-0.001,0.001
10:59:22:397405,0.017,0.036,0.025,-0.001,-0.001,0
10:59:22:402573,-0.024,0.04,0.078,-0.002,-0.001,0
10:59:22:407740,-0.034,0.058,0.057,-0.001,-0.001,0
10:59:22:412907,-0.024,0.076,0.026,-0.001,-0.001,0
10:59:22:418063,-0.03,0.065,0.069,-0.001,-0.001,0
10:59:22:423182,-0.085,0.036,0.18,-0.002,0,0
10:59:22:428255,-0.145,0.051,0.102,-0.002,0,0
10:59:22:433407,-0.152,0.083,-0.08,-0.002,-0.001,0
10:59:22:438545,-0.117,0.116,-0.292,-0.001,-0.001,0.002
10:59:22:443712,-0.092,0.113,-0.265,-0.001,-0.001,0.002
10:59:22:448861,-0.083,0.093,-0.081,-0.002,-0.001,0
10:59:22:454016,-0.092,0.086,-0.018,-0.003,-0.001,0
10:59:22:459092,-0.101,0.081,-0.068,-0.002,-0.001,0
10:59:22:464174,-0.091,0.067,-0.103,-0.001,-0.002,0
10:59:22:469329,-0.079,0.059,-0.081,-0.001,-0.002,0
10:59:22:474471,-0.073,0.067,-0.082,-0.001,-0.001,0
10:59:22:479650,-0.081,0.078,-0.113,-0.001,-0.001,0
10:59:22:484854,-0.093,0.078,-0.113,-0.001,-0.001,0
10:59:22:490046,-0.103,0.039,-0.017,-0.001,-0.001,0
10:59:22:495197,-0.111,-0.02,0.069,0,-0.001,0
10:59:22:500270,-0.138,-0.058,0.072,0,-0.001,-0.001
10:59:22:505446,-0.15,-0.058,0.087,0,-0.001,-0.001
10:59:22:510520,-0.111,-0.03,0.16,0,0,0
10:59:22:515689,-0.055,-0.008,0.191,0,0,0
10:59:22:520834,-0.005,-0.004,0.158,0,0,0
10:59:22:526060,-0.019,-0.025,0.11,0,0,0
10:59:22:531216,-0.047,-0.065,0.055,0.001,0,0
10:59:22:536291,-0.003,-0.067,0.037,0.001,0,0
10:59:22:541367,0.045,-0.048,0.049,0.001,0,0
10:59:22:546441,0.067,-0.019,0.086,0.001,0.001,0
10:59:22:551608,0.043,-0.013,0.095,0.001,0.001,0
10:59:22:556764,0.014,-0.024,0.075,0.001,0.002,0
10:59:22:561840,0.022,-0.039,0.076,0.001,0.002,0
10:59:22:567007,0.049,-0.072,0.149,0.002,0.001,0
10:59:22:572164,0.055,-0.094,0.213,0.001,0.001,0
10:59:22:577318,0.049,-0.098,0.224,0.001,0.002,0
10:59:22:582390,0.055,-0.056,0.102,0.001,0.002,0
10:59:22:587475,0.064,-0.021,-0.015,0.002,0.002,0.001
10:59:22:592559,0.06,-0.002,-0.176,0.002,0.001,0.002
10:59:22:597709,0.042,-0.017,-0.244,0.003,0,0.002
10:59:22:602861,0.022,-0.052,-0.239,0.003,0,0.002
10:59:22:608412,0.029,-0.061,-0.149,0.002,0,0.001
10:59:22:613576,0.058,-0.05,0.07,0.001,0,0
10:59:22:618749,0.063,-0.042,0.265,0.001,0,-0.001
10:59:22:623909,0.045,-0.048,0.319,0,0,-0.001
10:59:22:629085,0.018,-0.049,0.28,0,0,-0.001
10:59:22:634204,0.02,-0.018,0.204,0,0,0
10:59:22:639360,0.034,0.006,0.203,0,0.001,0
10:59:22:644459,0.051,0.014,0.259,-0.001,0.002,-0.001
10:59:22:649628,0.057,0.001,0.262,-0.001,0.002,-0.001
10:59:22:654792,0.06,-0.016,0.159,0,0.001,0
10:59:22:660366,0.048,-0.023,0.096,0,0,0
10:59:22:665534,-0.001,-0.028,0.143,-0.001,0,0
10:59:22:670699,-0.06,-0.014,0.24,-0.001,0.001,-0.002
10:59:22:675870,-0.079,0.014,0.19,-0.001,0.001,-0.002
10:59:22:681038,-0.082,0.061,-0.058,0,0,0
10:59:22:686171,-0.088,0.061,-0.193,0,0,0
10:59:22:691628,-0.092,0.034,-0.155,0,0,0
10:59:22:696798,-0.083,-0.002,0.085,0,-0.001,0
10:59:22:701981,-0.079,-0.012,0.243,-0.001,-0.001,-0.001
10:59:22:707094,-0.105,-0.019,0.426,-0.001,-0.002,-0.002
10:59:22:712264,-0.141,-0.038,0.54,-0.002,-0.002,-0.003
10:59:22:717428,-0.142,-0.046,0.515,-0.002,-0.003,-0.003
10:59:22:722512,-0.118,-0.018,0.232,-0.001,-0.003,-0.001
10:59:22:727679,-0.115,0.02,-0.055,-0.001,-0.003,0
10:59:22:732849,-0.149,0.071,-0.35,-0.001,-0.003,0.002
10:59:22:738006,-0.18,0.081,-0.339,-0.001,-0.003,0.002
10:59:22:743176,-0.202,0.069,-0.094,-0.001,-0.003,0
10:59:22:748342,-0.185,0.056,0.104,-0.001,-0.002,-0.001
10:59:22:753515,-0.157,0.051,0.109,-0.001,-0.002,-0.001
10:59:22:758686,-0.111,0.045,0.011,-0.001,-0.001,0
10:59:22:763865,-0.092,0.04,-0.018,-0.001,-0.001,0
10:59:22:769034,-0.1,0.027,0.061,-0.001,-0.001,0
10:59:22:774128,-0.131,0,0.176,-0.001,-0.001,-0.002
10:59:22:779429,-0.143,-0.019,0.171,0,-0.001,-0.002
10:59:22:784601,-0.139,-0.018,-0.008,0,-0.001,-0.001
10:59:22:789669,-0.127,0.012,-0.18,0,-0.001,0
10:59:22:794832,-0.109,0.065,-0.345,0,-0.001,0.001
10:59:22:800290,-0.105,0.076,-0.329,0,-0.001,0.001
10:59:22:805686,-0.119,0.056,-0.17,0,-0.001,0
10:59:22:810855,-0.147,0.05,-0.069,0,-0.001,-0.001
10:59:22:816339,-0.153,0.071,-0.135,-0.001,0,0
10:59:22:821509,-0.118,0.112,-0.365,-0.001,0,0.001
10:59:22:826644,-0.053,0.112,-0.444,-0.002,0,0.003
10:59:22:831775,-0.023,0.09,-0.322,-0.003,0,0.002
10:59:22:836945,-0.023,0.075,-0.089,-0.003,0,0
10:59:22:842082,-0.045,0.123,-0.137,-0.003,0,0
10:59:22:847236,-0.047,0.171,-0.31,-0.004,0,0
10:59:22:852308,-0.028,0.208,-0.483,-0.005,0,0.002
10:59:22:857385,-0.02,0.196,-0.453,-0.005,-0.001,0.002
10:59:22:862460,-0.039,0.157,-0.34,-0.005,-0.001,0.001
10:59:22:867614,-0.068,0.148,-0.328,-0.005,-0.002,0.001
10:59:22:872768,-0.118,0.178,-0.376,-0.005,-0.001,0
10:59:22:877924,-0.145,0.208,-0.385,-0.005,-0.001,-0.001
10:59:22:883091,-0.152,0.232,-0.402,-0.005,0,-0.001
10:59:22:888166,-0.083,0.209,-0.533,-0.004,0,0
10:59:22:893341,-0.003,0.172,-0.622,-0.003,0,0.001
10:59:22:898509,0.067,0.129,-0.613,-0.002,0,0.001
10:59:22:903678,0.098,0.09,-0.395,-0.002,0,0
10:59:22:908845,0.049,0.102,-0.179,-0.002,0.001,-0.001
10:59:22:913924,0.018,0.116,-0.145,-0.001,0.003,-0.002
10:59:22:919093,0.035,0.093,-0.158,0,0.003,-0.001
10:59:22:924165,0.088,0.027,-0.129,0,0.004,-0.001
10:59:22:929321,0.11,-0.002,-0.09,0,0.005,-0.002
10:59:22:934394,0.111,-0.01,-0.037,0,0.006,-0.002
10:59:22:939548,0.108,-0.016,0.003,0,0.006,-0.002
10:59:22:944722,0.128,-0.058,0.007,0.001,0.005,-0.001
10:59:22:949910,0.15,-0.087,-0.103,0.002,0.005,0
10:59:22:955082,0.141,-0.081,-0.369,0.002,0.005,0.002
10:59:22:960158,0.075,-0.039,-0.368,0.001,0.006,0.001
10:59:22:965314,0.043,-0.033,-0.124,0,0.006,-0.001
10:59:22:970394,0.077,-0.064,0.249,0,0.004,-0.003
10:59:22:975566,0.131,-0.079,0.231,0.001,0.002,-0.003
10:59:22:980734,0.152,-0.058,-0.205,0.002,0,0
10:59:22:985922,0.106,-0.034,-0.489,0.002,0,0.001
10:59:22:991005,0.012,-0.026,-0.485,0.002,0.001,0.001
10:59:22:996094,-0.016,-0.039,-0.236,0.001,0.001,0
10:59:23:1248,-0.005,-0.051,0.088,0.001,0,-0.001
10:59:23:6456,0,-0.046,0.063,0,0,0
10:59:23:11623,-0.018,-0.049,-0.069,0,-0.001,0
10:59:23:16791,-0.065,-0.064,-0.198,0,-0.002,0
10:59:23:21959,-0.098,-0.058,-0.199,0,-0.002,0
10:59:23:27112,-0.134,-0.01,-0.185,0,-0.002,0
10:59:23:32185,-0.141,0.039,-0.287,0,-0.002,0
10:59:23:37258,-0.132,0.042,-0.412,0,-0.003,0.001
10:59:23:42395,-0.129,0.002,-0.538,0,-0.004,0.002
10:59:23:47547,-0.149,-0.029,-0.495,0,-0.004,0.002
10:59:23:52697,-0.203,-0.055,-0.26,0,-0.004,0
10:59:23:57809,-0.228,-0.061,-0.107,0,-0.004,0
10:59:23:62974,-0.22,-0.07,-0.058,0,-0.005,0
10:59:23:68099,-0.193,-0.079,-0.12,0,-0.005,0
10:59:23:73276,-0.158,-0.087,-0.177,0,-0.005,0
10:59:23:78428,-0.144,-0.069,-0.15,0,-0.004,0
10:59:23:83504,-0.134,-0.037,-0.181,0,-0.003,0
10:59:23:88580,-0.114,0.031,-0.367,0,-0.002,0.002
10:59:23:93697,-0.108,0.072,-0.482,-0.001,-0.002,0.003
10:59:23:98921,-0.118,0.096,-0.473,-0.001,-0.001,0.003
10:59:23:103995,-0.156,0.078,-0.059,-0.002,-0.001,0
10:59:23:109159,-0.168,0.053,0.147,-0.003,-0.002,-0.002
10:59:23:114288,-0.18,0.029,0.183,-0.003,-0.002,-0.002
10:59:23:119443,-0.189,0.029,0.034,-0.002,-0.003,-0.001
10:59:23:124518,-0.2,0.037,-0.238,-0.001,-0.003,0
10:59:23:129689,-0.19,0.035,-0.341,0,-0.003,0.001
10:59:23:134764,-0.146,0.015,-0.322,0,-0.003,0.002
10:59:23:139938,-0.101,-0.022,-0.146,0,-0.003,0.001
10:59:23:145107,-0.095,-0.053,0.02,0,-0.003,0
10:59:23:150236,-0.125,-0.099,0.263,0,-0.003,-0.002
10:59:23:155377,-0.15,-0.123,0.342,0,-0.002,-0.003
10:59:23:160450,-0.149,-0.134,0.23,0,-0.002,-0.002
10:59:23:165609,-0.121,-0.122,0.033,0.001,-0.001,0
10:59:23:170778,-0.09,-0.087,-0.202,0.002,-0.002,0
10:59:23:175942,-0.115,-0.068,-0.117,0.002,-0.001,0
10:59:23:181071,-0.146,-0.072,0.077,0.001,-0.001,-0.001
10:59:23:186185,-0.155,-0.081,0.286,0,0,-0.002
10:59:23:191340,-0.127,-0.073,0.262,0,0,-0.001
10:59:23:196414,-0.077,-0.052,0.086,0,-0.001,0
10:59:23:201578,-0.067,-0.051,0.011,0,-0.001,0
10:59:23:206742,-0.093,-0.074,0.047,0,-0.001,0
10:59:23:211927,-0.127,-0.091,0.159,0,-0.001,0
10:59:23:217094,-0.138,-0.087,0.229,0,0,0
10:59:23:222276,-0.143,-0.078,0.343,0,0,0
10:59:23:227737,-0.148,-0.084,0.412,0,0,-0.001
10:59:23:232834,-0.154,-0.111,0.406,0.001,-0.001,-0.001
10:59:23:237967,-0.145,-0.147,0.243,0.003,-0.002,0
10:59:23:243136,-0.137,-0.166,0.133,0.003,-0.002,0
10:59:23:248265,-0.144,-0.172,0.098,0.004,-0.002,0
10:59:23:253432,-0.159,-0.159,0.14,0.004,-0.003,0
10:59:23:258599,-0.181,-0.136,0.167,0.003,-0.004,0
10:59:23:263774,-0.187,-0.135,0.13,0.003,-0.004,0.001
10:59:23:268956,-0.195,-0.147,0.068,0.003,-0.006,0.001
10:59:23:274108,-0.22,-0.125,0.109,0.002,-0.006,0
10:59:23:279276,-0.254,-0.085,0.204,0.002,-0.006,0
10:59:23:284454,-0.32,-0.034,0.38,0,-0.005,-0.002
10:59:23:289640,-0.349,-0.036,0.459,0,-0.005,-0.002
10:59:23:294739,-0.328,-0.076,0.43,-0.001,-0.004,-0.001
10:59:23:299824,-0.246,-0.084,0.25,-0.001,-0.004,0
10:59:23:304985,-0.206,-0.055,0.155,-0.001,-0.004,0
10:59:23:310151,-0.205,-0.018,0.152,-0.001,-0.004,0
10:59:23:315307,-0.261,0.01,0.274,-0.001,-0.004,-0.002
10:59:23:320482,-0.3,0.004,0.296,-0.001,-0.003,-0.003
10:59:23:325661,-0.283,-0.007,0.204,-0.001,-0.003,-0.002
10:59:23:330828,-0.213,-0.039,0.107,0,-0.003,-0.001
10:59:23:335976,-0.17,-0.071,0.17,0,-0.003,0
10:59:23:341138,-0.145,-0.1,0.327,0,-0.003,-0.001
10:59:23:346292,-0.149,-0.071,0.283,0,-0.003,-0.001
10:59:23:351734,-0.146,-0.04,0.153,0,-0.002,0
10:59:23:356905,-0.136,-0.025,0.04,0,-0.002,0.001
10:59:23:362031,-0.149,-0.035,0.11,0,-0.002,0
10:59:23:367178,-0.162,-0.026,0.156,0,-0.002,0
10:59:23:372335,-0.134,0.017,0.058,0,-0.002,0.001
10:59:23:377502,-0.077,0.038,-0.102,0,-0.002,0.002
10:59:23:382672,-0.004,0.022,-0.27,0,-0.002,0.003
10:59:23:387798,-0.012,-0.011,-0.217,0,-0.002,0.002
10:59:23:392967,-0.105,-0.051,0.04,0,-0.001,0
10:59:23:398091,-0.177,-0.046,0.149,0,-0.001,-0.001
10:59:23:403164,-0.165,-0.026,0.04,0,0,0
10:59:23:408232,-0.088,-0.007,-0.153,0,0,0
10:59:23:413396,-0.047,-0.016,-0.123,0,-0.001,0
10:59:23:418559,-0.054,-0.051,0.145,0,-0.001,-0.001
10:59:23:423726,-0.094,-0.07,0.302,0,0,-0.002
10:59:23:429172,-0.144,-0.069,0.308,0,0,-0.001
10:59:23:434273,-0.137,-0.058,0.201,0,0,-0.001
10:59:23:439451,-0.06,-0.045,0.04,0,0,0
10:59:23:444619,0.03,-0.041,-0.035,0,0,0
10:59:23:449791,0.053,-0.038,-0.035,0.001,0,0
10:59:23:454972,0.02,-0.034,0.043,0,0,0
10:59:23:460058,-0.025,-0.045,0.178,0,0.001,-0.001
10:59:23:465458,-0.033,-0.057,0.241,0,0.001,-0.002
10:59:23:470557,-0.027,-0.061,0.234,0,0.001,-0.002
10:59:23:475728,-0.035,-0.049,0.168,0,0.001,-0.002
10:59:23:480815,-0.062,-0.023,0.045,0,0.001,-0.001
10:59:23:485998,-0.068,-0.016,0.002,0,0,-0.001
10:59:23:491422,-0.044,-0.027,0.044,0,0,-0.001
10:59:23:496526,-0.01,-0.053,0.123,0.001,-0.001,0
10:59:23:501641,-0.003,-0.07,0.115,0.001,-0.001,0
10:59:23:507058,-0.012,-0.082,0.053,0.001,-0.002,0
10:59:23:512146,-0.043,-0.088,-0.017,0,-0.002,0
10:59:23:517230,-0.08,-0.087,0.042,0,-0.002,0
10:59:23:522396,-0.112,-0.079,0.09,0,-0.001,0
10:59:23:527557,-0.121,-0.064,0.037,0,-0.001,0
10:59:23:532722,-0.112,-0.029,-0.082,0.001,-0.001,0
10:59:23:537794,-0.103,-0.01,-0.088,0,-0.001,0
10:59:23:542973,-0.11,-0.006,0.015,0,0,0
10:59:23:548082,-0.124,-0.01,0.069,0,0,0
10:59:23:553546,-0.133,0.004,0.019,0,0,0
10:59:23:558708,-0.116,0.053,-0.117,0,0,0.001
10:59:23:563868,-0.109,0.084,-0.19,0,0,0.001
10:59:23:568995,-0.128,0.099,-0.232,-0.001,-0.001,0.001
10:59:23:574082,-0.155,0.09,-0.217,-0.001,-0.001,0
10:59:23:579238,-0.183,0.073,-0.139,-0.002,-0.002,0
10:59:23:584364,-0.178,0.073,-0.038,-0.002,-0.003,0
10:59:23:589511,-0.176,0.078,0.016,-0.002,-0.003,0
10:59:23:594678,-0.206,0.073,0.057,-0.003,-0.005,0
10:59:23:599775,-0.242,0.058,0.046,-0.002,-0.007,-0.001
10:59:23:604943,-0.273,0.035,-0.042,0.002,-0.012,-0.002
10:59:23:610094,-0.274,0.026,-0.139,0.008,-0.015,-0.002
10:59:23:615251,-0.303,0.006,-0.288,0.02,-0.02,-0.002
10:59:23:620422,-0.423,-0.055,-0.362,0.033,-0.022,-0.003
10:59:23:625612,-0.525,-0.128,-0.346,0.042,-0.024,-0.004
10:59:23:630740,-0.62,-0.263,-0.268,0.053,-0.027,-0.006
10:59:23:635891,-0.628,-0.348,-0.24,0.059,-0.03,-0.006
10:59:23:641046,-0.63,-0.432,-0.291,0.062,-0.033,-0.005
10:59:23:646124,-0.72,-0.452,-0.36,0.058,-0.034,-0.003
10:59:23:651283,-0.822,-0.446,-0.355,0.053,-0.035,-0.002
10:59:23:656426,-0.938,-0.439,-0.327,0.044,-0.035,-0.001
10:59:23:661512,-0.953,-0.437,-0.36,0.038,-0.035,0
10:59:23:666583,-0.922,-0.42,-0.446,0.031,-0.035,0.001
10:59:23:671752,-0.926,-0.398,-0.431,0.027,-0.035,0.002
10:59:23:676846,-1.004,-0.372,-0.264,0.022,-0.035,0.001
10:59:23:681917,-1.095,-0.357,-0.132,0.018,-0.036,0
10:59:23:687085,-1.124,-0.339,-0.155,0.017,-0.038,0
10:59:23:692155,-1.15,-0.293,-0.275,0.018,-0.042,0.002
10:59:23:697320,-1.195,-0.262,-0.324,0.019,-0.045,0.003
10:59:23:702396,-1.317,-0.243,-0.331,0.022,-0.05,0.002
10:59:23:707542,-1.403,-0.253,-0.34,0.025,-0.055,0.002
10:59:23:712709,-1.498,-0.292,-0.402,0.03,-0.063,0.002
10:59:23:717877,-1.555,-0.323,-0.452,0.033,-0.07,0.003
10:59:23:723051,-1.696,-0.36,-0.506,0.038,-0.08,0.002
10:59:23:728183,-1.914,-0.387,-0.545,0.041,-0.088,0.001
10:59:23:733339,-2.058,-0.41,-0.566,0.044,-0.092,0
10:59:23:738505,-2.204,-0.469,-0.566,0.047,-0.095,0
10:59:23:743676,-2.258,-0.524,-0.554,0.046,-0.094,0
10:59:23:748840,-2.332,-0.593,-0.594,0.038,-0.089,0
10:59:23:753990,-2.406,-0.608,-0.691,0.029,-0.086,0.001
10:59:23:759162,-2.548,-0.594,-0.872,0.02,-0.084,0.002
10:59:23:764249,-2.683,-0.604,-0.933,0.019,-0.084,0.002
10:59:23:769417,-2.749,-0.65,-0.887,0.019,-0.084,0.002
10:59:23:774596,-2.818,-0.747,-0.805,0.015,-0.084,0.002
10:59:23:779734,-2.864,-0.797,-0.805,0.01,-0.084,0.003
10:59:23:784910,-2.969,-0.822,-0.897,0.005,-0.084,0.005
10:59:23:790086,-3.065,-0.81,-0.986,0.005,-0.083,0.007
10:59:23:795163,-3.213,-0.767,-1.067,0.005,-0.082,0.009
10:59:23:800290,-3.329,-0.715,-0.975,0.003,-0.081,0.012
10:59:23:805667,-3.389,-0.691,-0.796,0.001,-0.08,0.013
10:59:23:810839,-3.47,-0.689,-0.426,0,-0.079,0.014
10:59:23:816011,-3.544,-0.722,-0.052,0,-0.076,0.012
10:59:23:821182,-3.589,-0.739,0.149,0,-0.073,0.012
10:59:23:826268,-3.647,-0.723,0.314,-0.004,-0.066,0.011
10:59:23:831455,-3.663,-0.685,0.31,-0.008,-0.061,0.012
10:59:23:836629,-3.638,-0.612,0.214,-0.012,-0.055,0.013
10:59:23:841802,-3.607,-0.565,0.197,-0.015,-0.052,0.014
10:59:23:846970,-3.613,-0.503,0.351,-0.019,-0.048,0.014
10:59:23:852096,-3.7,-0.444,0.606,-0.022,-0.042,0.013
10:59:23:857194,-3.766,-0.41,0.703,-0.024,-0.039,0.013
10:59:23:862271,-3.824,-0.378,0.648,-0.025,-0.033,0.014
10:59:23:867444,-3.848,-0.376,0.534,-0.025,-0.03,0.015
10:59:23:872557,-3.916,-0.398,0.45,-0.025,-0.026,0.017
10:59:23:877804,-3.992,-0.419,0.536,-0.025,-0.024,0.018
10:59:23:883243,-4.119,-0.442,0.843,-0.028,-0.02,0.017
10:59:23:888323,-4.22,-0.451,1.124,-0.034,-0.016,0.017
10:59:23:893486,-4.275,-0.458,1.175,-0.039,-0.013,0.019
10:59:23:898677,-4.371,-0.482,1.071,-0.045,-0.007,0.021
10:59:23:903835,-4.464,-0.514,1.003,-0.046,-0.003,0.022
10:59:23:908987,-4.639,-0.572,1.064,-0.042,0.005,0.021
10:59:23:914067,-4.804,-0.602,1.25,-0.036,0.013,0.019
10:59:23:919223,-4.896,-0.592,1.348,-0.034,0.017,0.017
10:59:23:924301,-5.043,-0.564,1.415,-0.034,0.022,0.016
10:59:23:929419,-5.162,-0.558,1.439,-0.036,0.025,0.015
10:59:23:934593,-5.341,-0.571,1.489,-0.037,0.029,0.013
10:59:23:939761,-5.426,-0.585,1.541,-0.036,0.032,0.011
10:59:23:944930,-5.503,-0.612,1.677,-0.034,0.037,0.009
10:59:23:950099,-5.552,-0.637,1.802,-0.033,0.041,0.008
10:59:23:955265,-5.649,-0.667,1.945,-0.037,0.045,0.007
