Time,FT1,FT2,FT3,FT4,FT5,FT6
11:07:32:43925,-0.046,-0.049,0.214,-0.001,0,-0.003
11:07:32:49136,-0.058,-0.067,0.309,-0.001,0,-0.003
11:07:32:54294,-0.057,-0.072,0.337,-0.001,0,-0.003
11:07:32:59368,-0.019,-0.04,0.19,-0.001,0,0
11:07:32:64533,0.008,-0.014,0.087,-0.001,0,0
11:07:32:69696,0.021,0.001,0.087,-0.001,0,0
11:07:32:74774,0.014,-0.01,0.191,-0.001,0,0
11:07:32:79937,0.012,-0.048,0.336,0,-0.001,-0.001
11:07:32:85109,0.019,-0.065,0.315,0,-0.001,-0.001
11:07:32:90220,0.011,-0.046,0.076,0,0,0
11:07:32:95374,-0.012,-0.011,-0.118,0,0,0.001
11:07:32:100547,-0.042,0.026,-0.242,0,0.001,0.001
11:07:32:105701,-0.03,0.018,-0.161,0,0.001,0
11:07:32:110868,-0.012,0.005,-0.119,0,0.001,0
11:07:32:116036,-0.01,-0.002,-0.132,0,0.001,0
11:07:32:121164,-0.032,-0.009,-0.088,-0.001,0.001,0
11:07:32:126264,-0.072,-0.035,0.134,-0.002,0.002,-0.001
11:07:32:131333,-0.084,-0.044,0.259,-0.002,0.002,-0.001
11:07:32:136493,-0.076,-0.012,0.195,-0.002,0.003,-0.001
11:07:32:141560,-0.072,0.028,0.013,-0.001,0.003,-0.001
11:07:32:146722,-0.084,0.026,0.004,-0.001,0.003,-0.001
11:07:32:151886,-0.095,-0.01,0.117,-0.001,0.002,-0.001
11:07:32:157052,-0.077,-0.027,0.139,-0.001,0.001,-0.001
11:07:32:162206,-0.023,-0.025,0.042,0,0.001,0
11:07:32:167291,0,-0.023,-0.013,0,0.001,0
11:07:32:172394,0.001,-0.031,-0.008,0,0,0
11:07:32:177532,-0.029,-0.05,0.065,0,0,0
11:07:32:182704,-0.031,-0.043,0.062,0,0,0
11:07:32:187863,-0.015,-0.02,0.032,0,0,0
11:07:32:193297,-0.003,-0.011,0.023,0,0,0
11:07:32:198474,0.003,-0.025,0.004,-0.001,0,0
11:07:32:203555,-0.018,-0.054,-0.053,-0.001,0.001,0
11:07:32:208727,-0.052,-0.066,-0.081,-0.001,0.001,0
11:07:32:213892,-0.106,-0.063,-0.05,-0.001,0.001,-0.001
11:07:32:219447,-0.112,-0.049,-0.023,-0.002,0.001,-0.001
11:07:32:224600,-0.053,-0.018,-0.106,-0.002,0,0
11:07:32:229712,0.034,0.007,-0.271,-0.001,0,0.002
11:07:32:234847,0.061,0.002,-0.266,-0.001,0,0.002
11:07:32:240005,0.032,-0.05,0.023,0,-0.001,0
11:07:32:245157,-0.007,-0.095,0.272,0,-0.001,-0.001
11:07:32:250503,-0.051,-0.119,0.412,-0.001,-0.001,-0.003
11:07:32:255843,-0.057,-0.096,0.317,-0.002,0,-0.002
11:07:32:261010,-0.033,-0.04,0.089,-0.002,0,0
11:07:32:266175,0.016,-0.007,-0.041,-0.002,0,0
11:07:32:271303,0.038,-0.002,-0.066,-0.001,-0.001,0
11:07:32:276469,0.011,-0.006,-0.032,-0.001,0,0
11:07:32:281609,-0.059,-0.015,0.094,-0.001,0,-0.001
11:07:32:286778,-0.079,-0.018,0.179,-0.001,0.001,-0.002
11:07:32:291949,-0.033,-0.017,0.193,-0.001,0.001,-0.001
11:07:32:297116,0.017,-0.018,0.125,-0.001,0,0
11:07:32:302288,0.056,-0.033,0.032,-0.001,0,0
11:07:32:307373,0.04,-0.06,0.034,-0.001,0,0
11:07:32:312452,0.025,-0.068,0.048,-0.001,0,0
11:07:32:317570,0.016,-0.05,0.023,-0.001,0,0
11:07:32:322668,0.008,-0.023,-0.009,-0.001,0,0
11:07:32:327814,-0.021,0.01,-0.039,0,0,0
11:07:32:332977,-0.048,0.023,-0.053,0,0,-0.001
11:07:32:338141,-0.08,0.032,-0.086,0,0,-0.001
11:07:32:343248,-0.086,0.032,-0.096,0,0,0
11:07:32:348401,-0.07,0.026,-0.067,0,0,0
11:07:32:353511,-0.042,0.016,-0.018,0,0,0
11:07:32:358975,-0.015,-0.005,0.049,0,0,0
11:07:32:364277,-0.046,-0.031,0.074,0,0.001,0
11:07:32:369410,-0.098,-0.045,0.042,-0.001,0.001,0
11:07:32:374582,-0.102,-0.037,0.006,-0.001,0.001,0
11:07:32:379883,-0.055,-0.013,-0.011,-0.001,0.001,0
11:07:32:385053,-0.015,-0.005,0.02,0,0.001,0
11:07:32:390154,0.009,-0.016,0.087,0,0,0
11:07:32:395318,0.004,-0.023,0.095,0,0,0
11:07:32:400484,-0.013,-0.014,0.04,0,0,0
11:07:32:405668,-0.034,0,0.033,0,0,-0.001
11:07:32:410844,-0.051,-0.005,0.124,0,0,-0.002
11:07:32:416006,-0.067,-0.034,0.329,0,0.001,-0.003
11:07:32:421121,-0.058,-0.048,0.388,-0.001,0.001,-0.003
11:07:32:426282,-0.02,-0.046,0.251,-0.001,0.001,0
11:07:32:431418,0.001,-0.035,0.033,-0.001,0,0.001
11:07:32:436515,-0.009,-0.03,-0.016,0,0,0.001
11:07:32:441664,-0.052,-0.024,0.017,0,0,0
11:07:32:446828,-0.078,-0.01,0.078,0,0.001,0
11:07:32:451996,-0.095,-0.006,0.048,-0.001,0.001,0
11:07:32:457565,-0.096,-0.016,0.031,-0.001,0.001,0
11:07:32:462734,-0.09,-0.028,0.085,0,0.001,0
11:07:32:467904,-0.084,-0.008,0.096,0,0.001,0
11:07:32:473023,-0.082,0.015,-0.014,0,0.001,0
11:07:32:478182,-0.086,0.03,-0.263,0,0.001,0.001
11:07:32:483346,-0.096,0.011,-0.323,0,0.001,0.001
11:07:32:488430,-0.124,-0.045,-0.119,0,0.002,0
11:07:32:493503,-0.16,-0.093,0.181,-0.001,0.002,-0.003
11:07:32:498655,-0.171,-0.101,0.223,-0.001,0.002,-0.004
11:07:32:503820,-0.147,-0.081,-0.021,-0.002,0.003,-0.003
11:07:32:508982,-0.111,-0.062,-0.246,-0.002,0.003,-0.002
11:07:32:514148,-0.069,-0.061,-0.359,-0.003,0.003,-0.001
11:07:32:519263,-0.074,-0.084,-0.22,-0.003,0.003,-0.001
11:07:32:524538,-0.13,-0.132,0.108,-0.004,0.003,-0.003
11:07:32:529664,-0.198,-0.154,0.217,-0.004,0.004,-0.005
11:07:32:534834,-0.231,-0.15,0.124,-0.004,0.005,-0.004
11:07:32:539927,-0.267,-0.137,-0.036,-0.004,0.006,-0.004
11:07:32:545089,-0.285,-0.132,-0.052,-0.004,0.007,-0.004
11:07:32:550248,-0.288,-0.123,-0.017,-0.004,0.007,-0.005
11:07:32:555361,-0.266,-0.11,-0.046,-0.004,0.007,-0.004
11:07:32:560530,-0.229,-0.091,-0.156,-0.004,0.008,-0.003
11:07:32:565649,-0.24,-0.095,-0.207,-0.003,0.009,-0.002
11:07:32:570817,-0.278,-0.107,-0.211,-0.003,0.009,-0.002
11:07:32:575988,-0.336,-0.123,-0.263,-0.003,0.011,-0.003
11:07:32:581153,-0.362,-0.132,-0.334,-0.003,0.011,-0.003
11:07:32:586319,-0.405,-0.145,-0.415,-0.004,0.012,-0.004
11:07:32:591533,-0.453,-0.153,-0.41,-0.003,0.013,-0.005
11:07:32:596711,-0.535,-0.159,-0.315,-0.003,0.013,-0.006
11:07:32:601873,-0.575,-0.171,-0.197,-0.004,0.015,-0.007
11:07:32:607042,-0.571,-0.19,-0.17,-0.004,0.016,-0.008
11:07:32:612199,-0.559,-0.223,-0.238,-0.006,0.017,-0.008
11:07:32:617366,-0.566,-0.235,-0.303,-0.007,0.018,-0.008
11:07:32:622474,-0.59,-0.229,-0.319,-0.007,0.02,-0.009
11:07:32:627578,-0.594,-0.212,-0.246,-0.008,0.02,-0.009
11:07:32:633122,-0.578,-0.219,-0.211,-0.009,0.02,-0.009
11:07:32:638202,-0.547,-0.267,-0.218,-0.01,0.02,-0.009
11:07:32:643357,-0.542,-0.309,-0.232,-0.012,0.02,-0.009
11:07:32:648519,-0.567,-0.343,-0.216,-0.014,0.021,-0.008
11:07:32:653622,-0.595,-0.344,-0.159,-0.015,0.021,-0.008
11:07:32:658796,-0.591,-0.351,-0.116,-0.016,0.022,-0.008
11:07:32:663965,-0.549,-0.39,-0.075,-0.017,0.022,-0.009
11:07:32:669136,-0.509,-0.423,-0.085,-0.018,0.022,-0.009
11:07:32:674293,-0.457,-0.451,-0.16,-0.018,0.022,-0.008
11:07:32:679385,-0.436,-0.453,-0.21,-0.019,0.021,-0.008
11:07:32:684560,-0.419,-0.452,-0.199,-0.019,0.021,-0.007
11:07:32:689646,-0.401,-0.458,-0.086,-0.02,0.021,-0.007
11:07:32:694816,-0.373,-0.455,-0.025,-0.019,0.02,-0.007
11:07:32:699977,-0.308,-0.419,-0.065,-0.018,0.018,-0.006
11:07:32:705045,-0.265,-0.378,-0.173,-0.017,0.017,-0.004
11:07:32:710197,-0.23,-0.327,-0.308,-0.016,0.015,-0.002
11:07:32:715336,-0.224,-0.315,-0.289,-0.014,0.013,-0.001
11:07:32:720511,-0.217,-0.323,-0.103,-0.013,0.012,-0.002
11:07:32:725606,-0.204,-0.335,0.037,-0.012,0.011,-0.002
11:07:32:730768,-0.166,-0.343,0.136,-0.012,0.009,-0.003
11:07:32:735841,-0.089,-0.317,0.079,-0.011,0.007,-0.002
11:07:32:741007,-0.02,-0.27,-0.015,-0.009,0.005,-0.002
11:07:32:746159,0.067,-0.183,-0.178,-0.007,0.003,0
11:07:32:751245,0.089,-0.144,-0.239,-0.006,0.002,0
11:07:32:756415,0.073,-0.142,-0.154,-0.003,0,0
11:07:32:761487,0.053,-0.169,0.117,-0.002,-0.001,-0.001
11:07:32:766663,0.05,-0.173,0.294,-0.001,-0.002,-0.002
11:07:32:771771,0.04,-0.155,0.367,-0.002,-0.002,-0.001
11:07:32:776935,0.024,-0.139,0.27,-0.002,-0.001,-0.001
11:07:32:782199,0.014,-0.131,0.068,-0.004,0,0
11:07:32:787300,0.038,-0.149,0.024,-0.005,0.001,0
11:07:32:792463,0.055,-0.167,0.078,-0.006,0.003,0
11:07:32:797625,0.041,-0.182,0.09,-0.007,0.004,0
11:07:32:802723,0.002,-0.182,0.006,-0.008,0.005,0
11:07:32:807890,-0.068,-0.202,-0.081,-0.008,0.006,0
11:07:32:813052,-0.107,-0.244,-0.001,-0.009,0.006,0
11:07:32:818147,-0.138,-0.323,0.237,-0.01,0.007,-0.001
11:07:32:823272,-0.146,-0.341,0.287,-0.011,0.009,-0.002
11:07:32:828449,-0.148,-0.309,0.169,-0.011,0.01,-0.002
11:07:32:833604,-0.154,-0.256,0.011,-0.012,0.011,-0.002
11:07:32:838770,-0.153,-0.254,0.049,-0.013,0.011,-0.003
11:07:32:843935,-0.123,-0.297,0.253,-0.014,0.011,-0.003
11:07:32:849102,-0.082,-0.328,0.343,-0.015,0.011,-0.003
11:07:32:854265,-0.02,-0.342,0.298,-0.015,0.01,-0.002
11:07:32:859435,0.021,-0.318,0.163,-0.014,0.009,0
11:07:32:864598,0.044,-0.29,0.093,-0.013,0.007,0
11:07:32:869762,0.078,-0.237,0.023,-0.012,0.005,0.002
11:07:32:874926,0.09,-0.202,0.008,-0.01,0.004,0.004
11:07:32:880087,0.085,-0.157,0.077,-0.008,0.003,0.005
11:07:32:885153,0.064,-0.116,0.18,-0.007,0.003,0.005
11:07:32:890311,0.046,-0.091,0.174,-0.006,0.004,0.006
11:07:32:895417,0.006,-0.076,0.044,-0.005,0.005,0.006
11:07:32:900564,-0.025,-0.088,-0.041,-0.005,0.007,0.006
11:07:32:905731,-0.054,-0.122,-0.059,-0.005,0.009,0.005
11:07:32:910893,-0.051,-0.141,-0.011,-0.005,0.01,0.004
11:07:32:915968,-0.022,-0.153,0.048,-0.005,0.011,0.003
11:07:32:921121,-0.005,-0.144,0.029,-0.004,0.011,0.003
11:07:32:926272,-0.007,-0.091,-0.1,-0.003,0.012,0.002
11:07:32:931390,-0.034,-0.035,-0.214,-0.002,0.013,0.002
11:07:32:936465,-0.09,0.03,-0.322,-0.001,0.013,0.002
11:07:32:941644,-0.113,0.037,-0.291,0,0.013,0.002
11:07:32:946809,-0.102,0.021,-0.212,0.001,0.013,0.002
11:07:32:951932,-0.082,0.008,-0.092,0.001,0.013,0.002
11:07:32:957097,-0.089,0.02,-0.062,0.001,0.014,0.002
11:07:32:962262,-0.126,0.056,-0.111,0.001,0.015,0.002
11:07:32:967482,-0.149,0.073,-0.149,0,0.015,0.003
11:07:32:972651,-0.156,0.067,-0.11,0,0.014,0.003
11:07:32:977808,-0.135,0.037,-0.015,0,0.012,0.003
11:07:32:982966,-0.119,0.02,-0.009,-0.001,0.011,0.004
11:07:32:988131,-0.107,0.008,-0.093,-0.002,0.011,0.004
11:07:32:993207,-0.113,0.007,-0.132,-0.002,0.011,0.005
11:07:32:998312,-0.138,0.015,-0.081,-0.002,0.011,0.004
11:07:33:3439,-0.164,0.031,0.033,-0.001,0.01,0.003
11:07:33:8854,-0.174,0.042,0.091,0,0.01,0.002
11:07:33:14021,-0.184,0.059,0.163,0.001,0.009,0
11:07:33:19185,-0.19,0.073,0.222,0.003,0.01,0
11:07:33:24377,-0.198,0.098,0.302,0.004,0.011,-0.002
11:07:33:29489,-0.203,0.121,0.316,0.005,0.012,-0.002
11:07:33:34644,-0.209,0.13,0.284,0.005,0.013,-0.002
11:07:33:39811,-0.229,0.136,0.255,0.005,0.014,-0.002
11:07:33:44977,-0.245,0.136,0.247,0.005,0.015,-0.001
11:07:33:50314,-0.259,0.137,0.221,0.005,0.015,0
11:07:33:55479,-0.264,0.146,0.199,0.005,0.015,0.001
11:07:33:60647,-0.269,0.153,0.219,0.004,0.015,0.002
11:07:33:65756,-0.284,0.148,0.289,0.003,0.015,0.002
11:07:33:70923,-0.298,0.141,0.32,0.003,0.014,0.003
11:07:33:76099,-0.328,0.146,0.302,0.003,0.015,0.003
11:07:33:81224,-0.353,0.158,0.261,0.003,0.015,0.003
11:07:33:86396,-0.382,0.15,0.204,0.004,0.016,0.003
11:07:33:91512,-0.384,0.088,0.219,0.005,0.015,0.002
11:07:33:96587,-0.381,0.037,0.291,0.005,0.015,0.002
11:07:33:101712,-0.387,0.001,0.391,0.004,0.015,0.002
11:07:33:106867,-0.42,-0.025,0.496,0.001,0.016,0.001
11:07:33:112034,-0.466,-0.044,0.463,0,0.018,0.001
11:07:33:117187,-0.488,-0.064,0.404,-0.002,0.019,0.001
11:07:33:122343,-0.501,-0.106,0.386,-0.004,0.02,0.001
11:07:33:127476,-0.49,-0.17,0.471,-0.007,0.02,0
11:07:33:132642,-0.471,-0.214,0.51,-0.008,0.02,0
11:07:33:137713,-0.429,-0.242,0.447,-0.009,0.018,0
11:07:33:142883,-0.399,-0.224,0.354,-0.009,0.016,0.002
11:07:33:148049,-0.359,-0.17,0.307,-0.009,0.014,0.004
11:07:33:153199,-0.336,-0.15,0.401,-0.008,0.014,0.005
11:07:33:158548,-0.3,-0.171,0.656,-0.007,0.013,0.004
11:07:33:163715,-0.268,-0.214,0.829,-0.006,0.012,0.003
11:07:33:169264,-0.253,-0.221,0.828,-0.005,0.011,0.003
11:07:33:174624,-0.229,-0.189,0.704,-0.004,0.009,0.004
11:07:33:179734,-0.189,-0.144,0.578,-0.002,0.008,0.005
11:07:33:184865,-0.162,-0.124,0.537,-0.002,0.007,0.006
11:07:33:190037,-0.148,-0.093,0.487,0,0.005,0.007
11:07:33:195191,-0.151,-0.056,0.401,0,0.005,0.007
11:07:33:200338,-0.142,0.006,0.19,0.001,0.006,0.008
11:07:33:205492,-0.109,0.029,0.061,0.002,0.006,0.007
11:07:33:210661,-0.099,0.02,0.088,0.002,0.006,0.006
11:07:33:215742,-0.128,0.014,0.179,0.003,0.005,0.004
11:07:33:220911,-0.158,0.035,0.17,0.004,0.005,0.004
11:07:33:226081,-0.167,0.088,0.052,0.006,0.005,0.005
11:07:33:231235,-0.138,0.126,-0.028,0.007,0.006,0.006
11:07:33:236317,-0.132,0.134,-0.024,0.008,0.006,0.006
11:07:33:241682,-0.15,0.132,0.009,0.008,0.007,0.006
11:07:33:246847,-0.195,0.118,0.124,0.008,0.008,0.005
11:07:33:252009,-0.215,0.104,0.33,0.008,0.008,0.004
11:07:33:257165,-0.214,0.103,0.443,0.007,0.009,0.003
11:07:33:262328,-0.217,0.125,0.415,0.007,0.009,0.004
11:07:33:267405,-0.22,0.152,0.212,0.007,0.009,0.006
11:07:33:272571,-0.207,0.156,0.113,0.007,0.009,0.007
11:07:33:277730,-0.174,0.138,0.088,0.007,0.008,0.008
11:07:33:282905,-0.165,0.124,0.101,0.007,0.007,0.008
11:07:33:288075,-0.19,0.115,0.133,0.007,0.007,0.008
11:07:33:293208,-0.222,0.108,0.219,0.006,0.007,0.007
11:07:33:298288,-0.248,0.079,0.457,0.007,0.008,0.005
11:07:33:303362,-0.231,0.044,0.591,0.008,0.01,0.004
11:07:33:308529,-0.219,0.032,0.512,0.005,0.009,0.005
11:07:33:313692,-0.229,0.029,0.335,0,0.007,0.006
11:07:33:318860,-0.287,0.013,0.064,-0.009,0.003,0.008
11:07:33:324012,-0.328,-0.038,-0.074,-0.014,0,0.008
11:07:33:329212,-0.312,-0.085,-0.085,-0.013,0.001,0.007
11:07:33:334379,-0.24,-0.151,0.003,-0.011,0.004,0.006
11:07:33:339453,-0.181,-0.188,0.104,-0.013,0.004,0.005
11:07:33:344617,-0.164,-0.191,0.08,-0.015,0.003,0.006
11:07:33:349688,-0.157,-0.174,-0.102,-0.017,0,0.008
11:07:33:354843,-0.155,-0.167,-0.215,-0.017,0,0.009
11:07:33:360013,-0.163,-0.195,-0.206,-0.016,0,0.008
11:07:33:365176,-0.17,-0.26,-0.056,-0.017,0,0.007
11:07:33:370336,-0.149,-0.3,0.012,-0.019,0,0.006
11:07:33:375415,-0.101,-0.322,0.018,-0.021,0,0.006
11:07:33:380556,-0.023,-0.33,-0.053,-0.023,0.001,0.006
11:07:33:385633,-0.017,-0.356,-0.117,-0.024,0.001,0.006
11:07:33:390802,-0.059,-0.394,-0.124,-0.025,0.001,0.006
11:07:33:395909,-0.112,-0.45,-0.103,-0.026,0.002,0.006
11:07:33:401121,-0.103,-0.459,-0.11,-0.026,0.002,0.006
11:07:33:406250,-0.032,-0.423,-0.224,-0.025,0.003,0.008
11:07:33:411459,0.013,-0.384,-0.364,-0.024,0.003,0.009
11:07:33:416625,0.035,-0.336,-0.566,-0.022,0.004,0.011
11:07:33:421699,0.029,-0.306,-0.615,-0.021,0.003,0.012
11:07:33:426877,0.037,-0.291,-0.536,-0.019,0.001,0.013
11:07:33:432042,0.072,-0.269,-0.314,-0.017,-0.002,0.013
11:07:33:437215,0.117,-0.255,-0.11,-0.014,-0.003,0.012
11:07:33:442291,0.145,-0.257,-0.056,-0.009,0,0.011
11:07:33:447413,0.185,-0.273,-0.123,0.002,0.005,0.01
11:07:33:452588,0.209,-0.276,-0.203,0.011,0.008,0.009
11:07:33:457755,0.242,-0.247,-0.209,0.02,0.011,0.008
11:07:33:462927,0.267,-0.208,-0.119,0.022,0.012,0.007
11:07:33:468095,0.309,-0.147,0.003,0.026,0.016,0.004
11:07:33:473268,0.342,-0.108,-0.014,0.03,0.019,0.003
11:07:33:478388,0.404,-0.044,-0.16,0.037,0.025,0.004
11:07:33:483500,0.466,0.042,-0.27,0.041,0.028,0.004
11:07:33:488905,0.486,0.123,-0.266,0.039,0.027,0.004
11:07:33:494061,0.464,0.279,-0.169,0.03,0.02,0.002
11:07:33:499224,0.436,0.385,-0.088,0.023,0.014,0
11:07:33:504392,0.436,0.476,-0.04,0.017,0.012,0
11:07:33:509514,0.537,0.449,-0.13,0.018,0.016,0
11:07:33:514654,0.652,0.393,-0.215,0.022,0.019,0
11:07:33:519776,0.834,0.337,-0.277,0.028,0.023,0.001
11:07:33:524927,0.931,0.339,-0.284,0.031,0.024,0.001
11:07:33:530012,1.027,0.37,-0.301,0.035,0.026,0.001
11:07:33:535158,1.075,0.383,-0.291,0.038,0.028,0.001
11:07:33:540305,1.16,0.393,-0.151,0.042,0.029,0
11:07:33:545449,1.239,0.42,-0.008,0.046,0.029,-0.002
11:07:33:550602,1.395,0.513,0.076,0.051,0.029,-0.002
11:07:33:555677,1.567,0.624,-0.105,0.055,0.03,0
11:07:33:560812,1.664,0.674,-0.283,0.057,0.03,0.002
11:07:33:565924,1.76,0.724,-0.443,0.057,0.029,0.006
11:07:33:571076,1.798,0.773,-0.457,0.058,0.028,0.007
11:07:33:576238,1.86,0.904,-0.456,0.06,0.025,0.01
11:07:33:581402,1.922,1.01,-0.499,0.063,0.023,0.012
11:07:33:586810,2.047,1.139,-0.569,0.068,0.017,0.015
11:07:33:592177,2.181,1.222,-0.476,0.073,0.009,0.019
11:07:33:597630,2.266,1.285,-0.312,0.076,0.002,0.021
11:07:33:602804,2.388,1.434,-0.079,0.079,-0.007,0.024
11:07:33:608095,2.511,1.639,-0.029,0.083,-0.017,0.028
11:07:33:613671,2.593,1.777,-0.07,0.086,-0.023,0.03
11:07:33:619145,2.723,1.955,-0.104,0.091,-0.033,0.034
11:07:33:624437,2.873,2.089,-0.039,0.096,-0.04,0.038
11:07:33:629519,3.024,2.193,0.08,0.098,-0.046,0.041
11:07:33:634671,3.106,2.254,0.157,0.099,-0.05,0.042
11:07:33:639743,3.197,2.354,0.237,0.1,-0.054,0.044
11:07:33:644913,3.255,2.43,0.266,0.1,-0.057,0.045
11:07:33:649993,3.37,2.55,0.294,0.101,-0.061,0.047
11:07:33:655159,3.465,2.623,0.292,0.101,-0.064,0.048
11:07:33:660314,3.613,2.722,0.194,0.101,-0.067,0.049
11:07:33:665441,3.701,2.786,0.057,0.102,-0.07,0.05
11:07:33:670601,3.812,2.885,-0.179,0.102,-0.072,0.051
11:07:33:675679,3.893,2.966,-0.349,0.102,-0.074,0.051
11:07:33:680841,3.929,2.998,-0.391,0.1,-0.075,0.051
11:07:33:686010,3.965,3.019,-0.314,0.097,-0.075,0.05
