Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
11:08:22:316361,-20,-2,-5,-7,-16,-11,-9,-3
11:08:22:322546,-6,0,-1,-2,0,-5,-9,-5
11:08:22:330228,-17,-2,-1,0,0,-3,-7,6
11:08:22:337659,-17,-2,-1,0,0,-3,-7,6
11:08:22:345622,-5,-3,-4,-1,-3,-3,21,6
11:08:22:353343,7,1,1,0,-1,-7,10,6
11:08:22:354360,7,1,1,0,-1,-7,10,6
11:08:22:360651,1,-2,-1,-1,-1,-1,-8,-6
11:08:22:376140,0,-1,-2,-1,0,4,-5,-3
11:08:22:376674,0,-1,-2,-1,0,4,-5,-3
11:08:22:382776,1,0,-3,-2,-2,-3,-14,-7
11:08:22:390264,-1,-2,-1,-2,0,-2,-3,-4
11:08:22:398001,-1,-2,-1,-2,0,-2,-3,-4
11:08:22:405537,1,-1,0,-2,0,4,5,2
11:08:22:413313,1,-2,0,-1,-1,1,0,-5
11:08:22:414196,1,-2,0,-1,-1,1,0,-5
11:08:22:427366,2,0,0,1,-1,1,2,-1
11:08:22:435637,2,0,-1,-1,-2,1,-3,-4
11:08:22:436398,2,0,-1,-1,-2,1,-3,-4
11:08:22:442507,-1,-1,0,-1,1,-1,-2,0
11:08:22:458183,0,-2,-2,-2,-2,-1,2,-2
11:08:22:459129,0,-2,-2,-2,-2,-1,2,-2
11:08:22:465076,-3,-2,-1,-1,-2,0,0,-2
11:08:22:473714,-2,-1,-2,-3,-2,-2,1,19
11:08:22:473987,-2,-1,-2,-3,-2,-2,1,19
11:08:22:487461,-2,0,-1,0,-1,-2,-6,-7
11:08:22:504208,-3,-2,3,-1,-1,1,-1,-6
11:08:22:504643,-3,-2,3,-1,-1,1,-1,-6
11:08:22:505518,1,-2,-14,-16,-5,-3,6,10
11:08:22:518232,-2,-2,0,-1,-1,-2,-11,-31
11:08:22:519063,-2,-2,0,-1,-1,-2,-11,-31
11:08:22:525525,0,-3,2,4,1,2,3,-5
11:08:22:533572,3,1,0,-1,-1,0,7,12
11:08:22:533986,3,1,0,-1,-1,0,7,12
11:08:22:547892,-2,-1,0,1,-1,1,-8,4
11:08:22:556255,-2,-1,0,1,-1,1,-8,4
11:08:22:556483,-1,-1,0,2,0,2,-12,0
11:08:22:562678,2,0,3,1,1,-2,-10,-2
11:08:22:586611,2,0,3,1,1,-2,-10,-2
11:08:22:587338,-4,-2,-3,-2,-4,-3,9,-11
11:08:22:588209,5,0,2,0,0,3,9,5
11:08:22:593755,5,0,2,0,0,3,9,5
11:08:22:593951,0,0,-3,-2,0,-2,4,1
11:08:22:607565,-1,-1,1,0,-2,2,-17,-14
11:08:22:624243,-1,-1,1,0,-2,2,-17,-14
11:08:22:624628,-2,-1,-1,-2,0,-2,-8,-3
11:08:22:625501,-5,-4,-2,0,-2,-2,-2,-5
11:08:22:638201,-5,-4,-2,0,-2,-2,-2,-5
11:08:22:639337,4,-1,0,-1,0,-1,1,-9
11:08:22:645475,0,1,0,0,0,-2,3,-8
11:08:22:652580,0,1,0,0,0,-2,3,-8
11:08:22:660199,-2,-1,-1,-1,-3,0,3,3
11:08:22:667981,-1,-1,-1,0,-1,-4,3,22
11:08:22:675712,-1,-1,-1,0,-1,-4,3,22
11:08:22:676520,-1,-1,0,-2,-2,-3,-4,-1
11:08:22:682776,-3,-1,-2,-3,0,-2,0,0
11:08:22:706411,-3,-1,-2,-3,0,-2,0,0
11:08:22:707192,-1,-2,-2,-1,-2,-1,0,-4
11:08:22:707956,0,0,-5,-3,-2,-2,7,2
11:08:22:713393,0,0,-5,-3,-2,-2,7,2
11:08:22:714222,0,-2,-1,-1,-1,-1,0,4
11:08:22:736601,-3,0,1,1,-1,-1,-3,-3
