Time,FT1,FT2,FT3,FT4,FT5,FT6
10:59:03:266276,0.028,-0.076,0.182,0.001,0,-0.001
10:59:03:271367,0.073,-0.067,0.194,0.001,0,0
10:59:03:280818,0.076,-0.049,0.092,0.002,0,0
10:59:03:285974,0.04,-0.045,-0.03,0.002,0,0
10:59:03:291102,0.014,-0.027,-0.193,0.002,0.001,0
10:59:03:296225,0.046,0,-0.208,0.001,0.001,0.001
10:59:03:301371,0.072,0.007,-0.15,0.001,0.001,0
10:59:03:306452,0.067,0,-0.052,0.001,0.001,0
10:59:03:311631,0.04,-0.012,0.007,0.001,0.001,0
10:59:03:316793,0.025,-0.022,0.121,0,0.001,-0.001
10:59:03:321870,0.072,-0.034,0.258,0,0.001,-0.002
10:59:03:327021,0.111,-0.051,0.306,0,0.001,-0.002
10:59:03:332186,0.142,-0.066,0.227,0,0.001,-0.001
10:59:03:337334,0.145,-0.046,0.095,0,0.002,0
10:59:03:342664,0.138,0.022,-0.026,0,0.002,0
10:59:03:347802,0.124,0.06,0.047,-0.001,0.003,0
10:59:03:352904,0.105,0.062,0.306,-0.001,0.003,-0.002
10:59:03:357988,0.115,0.031,0.395,-0.001,0.002,-0.002
10:59:03:363156,0.135,0.022,0.296,-0.001,0.002,-0.001
10:59:03:368309,0.143,0.03,0.145,-0.001,0.001,0
10:59:03:373412,0.12,0.037,0.155,-0.001,0.001,0
10:59:03:378840,0.085,0.041,0.212,-0.001,0.001,-0.001
10:59:03:384278,0.034,0.052,0.216,-0.001,0,-0.002
10:59:03:389370,-0.008,0.055,0.129,-0.001,0,-0.001
10:59:03:394470,-0.045,0.029,0.123,-0.001,0,-0.001
10:59:03:399619,-0.06,0.005,0.152,-0.001,-0.001,-0.001
10:59:03:404694,-0.064,-0.005,0.15,-0.001,-0.001,-0.001
10:59:03:409822,-0.068,0.014,0.118,-0.001,-0.002,-0.001
10:59:03:414987,-0.078,0.026,0.112,-0.001,-0.002,-0.001
10:59:03:420094,-0.093,0.027,0.076,-0.001,-0.002,-0.001
10:59:03:425244,-0.091,0.02,0.011,-0.001,-0.001,0
10:59:03:430409,-0.071,0.01,-0.052,-0.001,-0.001,0
10:59:03:435571,-0.055,0.002,-0.006,0,-0.001,0
10:59:03:440737,-0.051,-0.015,0.131,0,-0.002,0
10:59:03:445838,-0.066,-0.027,0.165,0,-0.002,0
10:59:03:451005,-0.099,-0.036,0.091,0,-0.001,0
10:59:03:456175,-0.1,-0.046,0.04,0,0,0
10:59:03:461619,-0.073,-0.059,0.075,0,0,-0.001
10:59:03:466796,-0.019,-0.074,0.13,0.001,0,-0.001
10:59:03:471884,-0.003,-0.059,0.049,0.001,0,0
10:59:03:477065,-0.019,-0.038,-0.05,0.001,0,0
10:59:03:482239,-0.056,-0.023,-0.115,0.001,0,0.001
10:59:03:487409,-0.077,-0.038,-0.053,0.002,0,0
10:59:03:492574,-0.09,-0.082,0.109,0.002,0,0
10:59:03:497712,-0.056,-0.111,0.168,0.002,0,-0.001
10:59:03:502881,-0.012,-0.117,0.138,0.003,0,0
10:59:03:507967,0.037,-0.125,0.099,0.003,0,0
10:59:03:513136,0.038,-0.137,0.117,0.003,0,0
10:59:03:518308,0.008,-0.148,0.133,0.003,0,0
10:59:03:523483,-0.005,-0.14,0.099,0.003,0,0
10:59:03:528645,-0.014,-0.116,0.047,0.003,0,0
10:59:03:533716,-0.042,-0.102,0.081,0.003,0,0
10:59:03:538782,-0.069,-0.103,0.106,0.003,0,-0.001
10:59:03:543934,-0.087,-0.104,0.076,0.003,0,0
10:59:03:549093,-0.076,-0.096,-0.056,0.002,0,0
10:59:03:554171,-0.039,-0.083,-0.129,0.002,0,0.002
10:59:03:559333,-0.016,-0.078,-0.093,0.002,0,0.002
10:59:03:564506,0.003,-0.075,0.006,0.001,0,0.001
10:59:03:569613,0.006,-0.069,0.041,0.001,0,0
10:59:03:574778,-0.007,-0.05,0.048,0.001,0,0
10:59:03:580254,-0.021,-0.034,0.061,0.001,0,0
10:59:03:585334,-0.022,-0.01,0.093,0,0,0
10:59:03:590512,0.011,0.005,0.072,0,0,0
10:59:03:595660,0.04,0.009,0.022,0,0,0
10:59:03:600821,0.06,0.007,-0.051,0,0,0
10:59:03:605936,0.052,0.009,-0.081,0,0,0
10:59:03:611103,0.018,0.025,-0.116,0,0,0
10:59:03:616252,-0.009,0.048,-0.162,-0.001,0,0
10:59:03:621318,-0.018,0.062,-0.186,-0.001,0,0
10:59:03:626492,-0.034,0.076,-0.174,-0.001,0,0
10:59:03:631654,-0.053,0.078,-0.121,-0.001,0,0
10:59:03:636819,-0.081,0.07,0,-0.001,0,0
10:59:03:641919,-0.082,0.062,0.062,-0.001,0,-0.001
10:59:03:647093,-0.058,0.057,0.058,-0.001,0,-0.002
10:59:03:652245,-0.047,0.052,-0.015,-0.001,0,-0.001
10:59:03:657688,-0.063,0.042,-0.031,-0.001,0,-0.001
10:59:03:662857,-0.085,0.017,0.037,0,0,-0.002
10:59:03:668130,-0.061,0.001,0.096,0,0,-0.002
10:59:03:673291,0.039,-0.012,0.088,0,0,0
10:59:03:678361,0.128,-0.005,-0.067,0.001,0,0.001
10:59:03:683535,0.132,0.005,-0.183,0.001,0,0.002
10:59:03:688687,0.054,0.006,-0.211,0.001,0,0.001
10:59:03:693764,-0.049,-0.039,-0.003,0,0,0
10:59:03:698934,-0.095,-0.083,0.166,0,0,-0.002
10:59:03:704007,-0.111,-0.118,0.215,0,0,-0.002
10:59:03:709170,-0.095,-0.102,0.067,0,0,0
10:59:03:714324,-0.057,-0.042,-0.216,0,0,0.001
10:59:03:719495,-0.036,-0.007,-0.274,0.001,0,0.001
10:59:03:724658,-0.026,0.006,-0.099,0.001,0,0
10:59:03:729738,-0.036,-0.005,0.079,0.001,0,0
10:59:03:734908,-0.066,-0.045,0.234,0,0,0
10:59:03:740054,-0.095,-0.098,0.241,0,0,0
10:59:03:745509,-0.104,-0.118,0.219,0,0,-0.001
10:59:03:750937,-0.092,-0.095,0.177,0.001,0,-0.001
10:59:03:756104,-0.072,-0.056,0.138,0.001,0,-0.001
10:59:03:761273,-0.045,-0.018,0.098,0,0,-0.001
10:59:03:766452,-0.042,-0.036,0.106,0,0,-0.001
10:59:03:771552,-0.045,-0.054,0.102,0,0,-0.001
10:59:03:776723,-0.028,-0.052,0.063,0,0,0
10:59:03:781810,0.023,-0.017,0.084,0,-0.001,0
10:59:03:787060,0.055,0.006,0.146,0,-0.001,0
10:59:03:792197,0.06,0.028,0.181,0,0,0
10:59:03:797357,0.027,0.032,0.121,0,0,0
10:59:03:802530,-0.019,0.026,0.039,-0.001,0,0
10:59:03:808006,-0.072,0.012,-0.017,-0.001,0,0
10:59:03:813176,-0.062,0.019,-0.058,-0.001,0.001,0
10:59:03:818330,-0.028,0.042,-0.191,0,0.001,0.001
10:59:03:823495,-0.027,0.046,-0.254,0,0.001,0.001
10:59:03:828659,-0.056,0.018,-0.163,0,0.001,0
10:59:03:833801,-0.062,-0.008,-0.032,0,0.001,-0.001
10:59:03:838957,-0.015,-0.032,0.044,0,0.001,-0.001
10:59:03:844137,0.03,-0.033,-0.012,0,0,0
10:59:03:849298,0.063,-0.028,-0.106,0.001,0,0
10:59:03:854460,0.053,-0.015,-0.113,0.001,0,0
10:59:03:859628,0.051,0.007,-0.133,0,0,0
10:59:03:864796,0.073,0.048,-0.246,0,0.001,0.001
10:59:03:869938,0.081,0.057,-0.304,0,0.001,0.002
10:59:03:875018,0.053,0.032,-0.23,0,0.001,0.001
10:59:03:880111,0.029,-0.008,-0.019,0.001,0,0
10:59:03:885177,0.05,-0.025,0.098,0,0.001,0
10:59:03:890303,0.112,-0.042,0.179,0,0.001,0
10:59:03:895466,0.124,-0.055,0.194,0,0.001,0
10:59:03:900673,0.09,-0.064,0.201,0,0.001,0
10:59:03:905780,-0.015,-0.048,0.175,0,0.001,0
10:59:03:910941,-0.022,-0.021,0.11,0,0.001,-0.001
10:59:03:916014,0.022,0.009,-0.031,0.001,0,-0.001
10:59:03:921179,0.046,0.013,-0.099,0.001,0,0
10:59:03:926253,0.03,0.001,-0.086,0.001,0,0
10:59:03:931401,-0.003,-0.001,-0.033,0.001,0,0
10:59:03:936504,-0.036,0.008,-0.017,0,0,0
10:59:03:941677,-0.03,0.01,-0.077,0,0,0
10:59:03:946833,-0.005,-0.007,-0.156,0.001,-0.001,0
10:59:03:951909,-0.019,-0.024,-0.05,0.001,-0.001,0
10:59:03:957076,-0.051,-0.018,0.103,0,0,-0.001
10:59:03:962154,-0.082,0.003,0.248,0,0,-0.002
10:59:03:967262,-0.072,0.006,0.194,-0.001,0,-0.002
10:59:03:972346,-0.04,-0.017,-0.032,0,0,0
10:59:03:977547,-0.034,-0.041,-0.131,0,0,0
10:59:03:982685,-0.048,-0.067,-0.034,0,0,0
10:59:03:987832,-0.056,-0.07,0.15,0,0,-0.001
10:59:03:993005,-0.049,-0.053,0.372,-0.001,0,-0.002
10:59:03:998173,-0.033,-0.018,0.344,-0.001,0,-0.002
10:59:04:3329,-0.024,0.005,0.227,-0.001,0,-0.001
10:59:04:8497,-0.017,0.029,0.123,-0.001,0,0
10:59:04:13654,-0.02,0.033,0.169,-0.001,0,-0.001
10:59:04:18820,-0.039,0.025,0.288,-0.001,0,-0.002
10:59:04:23941,-0.056,0.011,0.196,0,0.001,-0.002
10:59:04:29110,-0.052,0.003,0.012,0,0.001,0
10:59:04:34280,-0.023,-0.01,-0.179,0,0,0.001
10:59:04:39455,-0.004,-0.018,-0.139,0,0,0.001
10:59:04:44625,0.003,-0.018,0.051,0,0,0
10:59:04:49795,0,-0.012,0.11,0,0,0
10:59:04:54970,-0.002,-0.008,0.008,0.001,0,0
10:59:04:60053,0.006,-0.014,-0.142,0.001,0,0.001
10:59:04:65187,0.01,-0.013,-0.178,0.001,0,0.001
10:59:04:70346,0.009,-0.003,-0.162,0.001,0,0.002
10:59:04:75521,0.014,0,-0.168,0.001,0,0.002
10:59:04:80684,0.042,-0.011,-0.253,0.001,-0.001,0.003
10:59:04:85824,0.064,-0.023,-0.317,0.002,-0.001,0.003
10:59:04:90992,0.055,-0.043,-0.272,0.002,-0.002,0.002
10:59:04:96149,-0.034,-0.083,0.008,0.002,-0.002,0
10:59:04:101305,-0.114,-0.116,0.212,0.002,-0.002,-0.002
10:59:04:106478,-0.175,-0.133,0.261,0.002,-0.001,-0.002
10:59:04:111635,-0.151,-0.107,0.082,0.002,-0.001,-0.001
10:59:04:116798,-0.065,-0.058,-0.207,0.002,-0.001,0.001
10:59:04:121967,-0.024,-0.09,-0.11,0.002,-0.001,0.001
10:59:04:127131,-0.036,-0.155,0.154,0.002,-0.001,0
10:59:04:132279,-0.058,-0.236,0.471,0.002,0,-0.003
10:59:04:137446,-0.051,-0.239,0.468,0.002,0,-0.003
10:59:04:142613,-0.02,-0.194,0.236,0.003,0,-0.001
10:59:04:147726,-0.008,-0.17,0.091,0.003,0,0
10:59:04:152899,-0.014,-0.169,0.023,0.003,0,0
10:59:04:157980,-0.026,-0.19,0.053,0.003,0,0
10:59:04:163105,-0.037,-0.204,0.071,0.004,-0.001,-0.001
10:59:04:168276,-0.063,-0.226,0.08,0.004,-0.001,-0.001
10:59:04:173407,-0.083,-0.237,0.08,0.004,-0.001,-0.001
10:59:04:178573,-0.101,-0.232,0.065,0.004,-0.001,-0.001
10:59:04:184120,-0.104,-0.216,0.048,0.004,-0.002,-0.001
10:59:04:189288,-0.103,-0.193,0.036,0.003,-0.002,0
10:59:04:194462,-0.094,-0.191,0.037,0.003,-0.002,0
10:59:04:199631,-0.083,-0.195,0.006,0.003,-0.001,0
10:59:04:204943,-0.069,-0.189,-0.12,0.004,-0.001,0
10:59:04:210112,-0.072,-0.181,-0.209,0.004,-0.001,0.001
10:59:04:215276,-0.085,-0.186,-0.139,0.004,-0.001,0
10:59:04:220446,-0.107,-0.211,0.124,0.004,-0.001,-0.001
10:59:04:225629,-0.116,-0.226,0.245,0.004,-0.001,-0.002
10:59:04:230793,-0.111,-0.235,0.146,0.004,-0.001,-0.002
10:59:04:235939,-0.097,-0.235,-0.019,0.004,-0.001,0
10:59:04:241110,-0.074,-0.232,-0.094,0.004,-0.001,0
10:59:04:246237,-0.059,-0.221,0.1,0.003,0,-0.001
10:59:04:251356,-0.059,-0.214,0.208,0.003,0,-0.002
10:59:04:256721,-0.077,-0.224,0.159,0.004,0,-0.001
10:59:04:261811,-0.096,-0.252,0.006,0.005,0,0
10:59:04:267049,-0.09,-0.264,-0.04,0.005,0.001,0
10:59:04:272133,-0.046,-0.256,-0.041,0.005,0.001,-0.001
10:59:04:277300,-0.013,-0.247,-0.038,0.005,0.001,-0.001
10:59:04:282428,0.006,-0.247,-0.011,0.005,0.001,-0.001
10:59:04:287588,0.001,-0.258,0.04,0.005,0.001,-0.001
10:59:04:292741,-0.012,-0.269,0.101,0.005,0,-0.002
10:59:04:297815,-0.011,-0.263,0.035,0.005,0,-0.001
10:59:04:302903,-0.007,-0.256,-0.058,0.005,0,0
10:59:04:307985,-0.006,-0.254,-0.153,0.005,0,0
10:59:04:313135,-0.016,-0.252,-0.156,0.006,0,0
10:59:04:318249,-0.046,-0.234,-0.124,0.005,-0.001,0
10:59:04:323775,-0.066,-0.215,-0.121,0.005,-0.001,0
10:59:04:329172,-0.073,-0.198,-0.148,0.005,-0.001,0
10:59:04:334248,-0.062,-0.21,-0.143,0.005,-0.001,0
10:59:04:339411,-0.073,-0.224,-0.093,0.004,-0.002,-0.001
10:59:04:344561,-0.128,-0.229,-0.012,0.003,-0.002,-0.002
10:59:04:349633,-0.16,-0.216,-0.032,0.002,-0.002,-0.001
10:59:04:354801,-0.14,-0.188,-0.223,0.002,-0.002,0
10:59:04:359874,-0.064,-0.175,-0.421,0.002,-0.002,0.002
10:59:04:365079,-0.038,-0.181,-0.414,0.003,-0.003,0.002
10:59:04:370226,-0.07,-0.192,-0.161,0.002,-0.003,0
10:59:04:375398,-0.106,-0.185,0.053,0.002,-0.003,-0.002
10:59:04:380550,-0.101,-0.15,0.206,0.002,-0.003,-0.003
10:59:04:385720,-0.019,-0.118,0.078,0.002,-0.002,-0.002
10:59:04:390884,0.039,-0.117,-0.07,0.002,-0.001,-0.001
10:59:04:395959,0.079,-0.139,-0.208,0.002,-0.001,0
10:59:04:401124,0.065,-0.151,-0.22,0.002,-0.001,0
10:59:04:406199,0.01,-0.148,-0.21,0.002,0,0
10:59:04:411353,-0.016,-0.135,-0.229,0.002,0,0
10:59:04:416476,-0.001,-0.118,-0.264,0.002,0,0
10:59:04:421677,0.034,-0.113,-0.264,0.003,0,0
10:59:04:426853,0.061,-0.115,-0.256,0.003,0,0
10:59:04:431930,0.033,-0.123,-0.265,0.004,0,0
10:59:04:437083,-0.027,-0.144,-0.275,0.003,0,0
10:59:04:442242,-0.031,-0.159,-0.265,0.003,0,-0.001
10:59:04:447369,0.031,-0.17,-0.261,0.003,0,0
10:59:04:452530,0.072,-0.165,-0.316,0.004,-0.001,0.001
10:59:04:457706,0.044,-0.161,-0.361,0.005,-0.001,0.001
10:59:04:462877,-0.04,-0.164,-0.381,0.005,-0.001,0.001
10:59:04:467963,-0.082,-0.172,-0.328,0.005,0,0
10:59:04:473067,-0.068,-0.179,-0.268,0.005,0,0
10:59:04:478144,-0.02,-0.202,-0.186,0.006,-0.001,0
10:59:04:483637,-0.002,-0.227,-0.162,0.006,-0.001,0
10:59:04:488807,-0.021,-0.265,-0.19,0.007,-0.002,0
10:59:04:493892,-0.077,-0.27,-0.292,0.007,-0.002,0.001
10:59:04:499058,-0.108,-0.247,-0.397,0.007,-0.001,0.002
10:59:04:504170,-0.121,-0.203,-0.539,0.007,-0.001,0.003
10:59:04:509333,-0.119,-0.196,-0.555,0.007,-0.001,0.004
10:59:04:514502,-0.134,-0.228,-0.443,0.007,-0.002,0.003
10:59:04:519655,-0.158,-0.252,-0.374,0.007,-0.001,0.003
10:59:04:524824,-0.17,-0.248,-0.429,0.006,0,0.003
10:59:04:529930,-0.113,-0.22,-0.529,0.006,0,0.003
10:59:04:535005,-0.052,-0.217,-0.455,0.005,0,0.003
10:59:04:540116,0.007,-0.239,-0.136,0.006,0,0
10:59:04:545227,0.005,-0.251,0.035,0.006,-0.001,0
10:59:04:550395,-0.035,-0.24,-0.013,0.006,-0.001,-0.001
10:59:04:555573,-0.055,-0.225,-0.187,0.006,-0.001,0
10:59:04:560898,-0.059,-0.219,-0.338,0.006,-0.001,0.001
10:59:04:566032,-0.068,-0.225,-0.273,0.005,-0.002,0.001
10:59:04:571186,-0.119,-0.221,-0.081,0.004,-0.002,0
10:59:04:576337,-0.162,-0.198,-0.02,0.004,-0.003,-0.001
10:59:04:581834,-0.154,-0.189,-0.048,0.004,-0.003,-0.001
10:59:04:587008,-0.124,-0.191,-0.062,0.004,-0.004,-0.001
10:59:04:592240,-0.137,-0.189,-0.036,0.004,-0.005,-0.001
10:59:04:597412,-0.215,-0.166,-0.023,0.004,-0.005,-0.001
10:59:04:602582,-0.276,-0.15,-0.064,0.003,-0.006,-0.001
10:59:04:607712,-0.275,-0.163,-0.085,0.003,-0.007,-0.001
10:59:04:612878,-0.25,-0.202,-0.074,0.003,-0.008,0
10:59:04:618043,-0.254,-0.215,-0.028,0.003,-0.007,0
10:59:04:623199,-0.269,-0.199,0.01,0.003,-0.006,0
10:59:04:628355,-0.264,-0.163,0.045,0.003,-0.004,0
10:59:04:633787,-0.225,-0.152,0.028,0.003,-0.003,0
10:59:04:638956,-0.122,-0.164,-0.049,0.003,-0.002,0.002
10:59:04:644122,-0.012,-0.19,-0.084,0.003,-0.001,0.004
10:59:04:649284,0.037,-0.195,-0.042,0.003,0,0.004
10:59:04:654458,0.061,-0.181,0.077,0.002,0.002,0.002
10:59:04:659625,0.049,-0.166,0.14,0.002,0.003,0
10:59:04:664697,0.016,-0.15,0.148,0.003,0.003,-0.001
10:59:04:670087,0,-0.144,0.091,0.003,0.003,-0.001
10:59:04:675249,-0.001,-0.138,-0.042,0.003,0.002,0
10:59:04:680417,0.006,-0.138,-0.16,0.003,0.001,0.001
10:59:04:685612,0,-0.134,-0.223,0.003,0,0.001
10:59:04:690784,-0.03,-0.101,-0.325,0.003,0,0.001
10:59:04:696331,-0.052,-0.066,-0.376,0.003,0,0.001
10:59:04:701608,-0.066,-0.049,-0.309,0.003,-0.001,0
10:59:04:706914,-0.061,-0.109,-0.041,0.003,-0.002,0
10:59:04:712089,-0.061,-0.169,0.137,0.004,-0.003,-0.001
10:59:04:717246,-0.081,-0.226,0.214,0.004,-0.003,-0.001
10:59:04:722414,-0.109,-0.228,0.14,0.004,-0.003,0
10:59:04:727703,-0.159,-0.213,-0.004,0.004,-0.002,0
10:59:04:733143,-0.184,-0.219,-0.036,0.004,-0.003,0
10:59:04:738309,-0.166,-0.252,0.07,0.005,-0.003,0
10:59:04:743474,-0.148,-0.272,0.177,0.005,-0.003,-0.001
10:59:04:748635,-0.132,-0.271,0.27,0.004,-0.002,-0.001
10:59:04:753733,-0.119,-0.244,0.239,0.004,-0.001,-0.001
10:59:04:758897,-0.068,-0.186,0.118,0.003,0,0
10:59:04:763983,0.016,-0.15,0.083,0.003,0,0.001
10:59:04:769100,0.068,-0.149,0.128,0.004,0,0.001
10:59:04:774235,0.105,-0.165,0.195,0.004,0,0
10:59:04:779397,0.094,-0.173,0.203,0.003,0,0
10:59:04:784470,0.036,-0.171,0.186,0.002,0.002,0
10:59:04:789647,-0.004,-0.165,0.165,0.001,0.002,0
10:59:04:794809,-0.034,-0.152,0.088,0.002,0.002,-0.001
10:59:04:799950,-0.029,-0.139,0.013,0.002,0.001,-0.001
10:59:04:805120,-0.01,-0.115,-0.046,0.003,0,0
10:59:04:810290,-0.024,-0.094,0.028,0.003,0,-0.001
10:59:04:815471,-0.062,-0.089,0.119,0.002,0,-0.001
10:59:04:820638,-0.139,-0.102,0.201,0.001,-0.001,-0.002
10:59:04:825811,-0.174,-0.122,0.19,0.001,-0.001,-0.002
10:59:04:830983,-0.165,-0.152,0.119,0.002,-0.003,-0.001
10:59:04:836137,-0.116,-0.157,0.078,0.002,-0.005,0
10:59:04:841315,-0.104,-0.152,0.085,0.003,-0.006,0
10:59:04:846467,-0.14,-0.157,0.111,0.003,-0.006,0
10:59:04:851544,-0.176,-0.174,0.123,0.003,-0.006,0
10:59:04:856713,-0.19,-0.196,0.157,0.002,-0.004,0
10:59:04:861867,-0.163,-0.198,0.204,0.002,-0.003,0
10:59:04:867003,-0.094,-0.177,0.262,0.002,-0.002,0
10:59:04:872181,-0.031,-0.148,0.217,0.002,-0.001,0.001
10:59:04:877333,0,-0.135,0.15,0.003,0,0.002
10:59:04:882459,0.033,-0.136,0.123,0.002,0.001,0.001
10:59:04:887606,0.047,-0.139,0.17,0.002,0.002,0
10:59:04:892753,0.063,-0.116,0.213,0.002,0.003,0
10:59:04:897823,0.084,-0.063,0.121,0.003,0.002,0
10:59:04:902982,0.096,-0.044,0.036,0.003,0.002,0
10:59:04:908143,0.089,-0.077,0.001,0.002,0.001,0
10:59:04:913306,0.057,-0.121,0.052,0.002,0.001,0
10:59:04:918483,0.011,-0.149,0.133,0.001,0,-0.001
10:59:04:923644,-0.044,-0.131,0.241,0.001,0,-0.003
10:59:04:928810,-0.067,-0.077,0.251,0.002,-0.001,-0.003
10:59:04:933889,-0.097,-0.051,0.131,0.002,-0.002,-0.002
10:59:04:938989,-0.131,-0.057,0.017,0.002,-0.003,-0.002
10:59:04:944141,-0.171,-0.081,-0.122,0.002,-0.003,-0.001
10:59:04:949305,-0.175,-0.092,-0.172,0.002,-0.003,0
10:59:04:954482,-0.163,-0.085,-0.152,0.001,-0.004,0
10:59:04:959652,-0.164,-0.07,-0.052,0.001,-0.004,0
10:59:04:964725,-0.173,-0.054,0.168,0.001,-0.004,0
10:59:04:969855,-0.151,-0.054,0.243,0.001,-0.003,-0.001
