Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
10:58:11:248194,-3,-4,2,16,-4,-8,8,-8
10:58:11:249235,0,-2,-3,-19,1,-4,31,16
10:58:11:263722,-4,-12,-6,-29,-4,0,-7,20
10:58:11:264223,-4,-12,-6,-29,-4,0,-7,20
10:58:11:270340,12,-7,-19,-62,4,-1,-17,-1
10:58:11:277880,-18,-3,0,19,-2,-4,-1,-10
10:58:11:285841,-18,-3,0,19,-2,-4,-1,-10
10:58:11:286646,-22,-8,9,56,21,9,-2,1
10:58:11:300305,10,-2,-6,-10,-4,-1,1,-7
10:58:11:308835,10,-2,-6,-10,-4,-1,1,-7
10:58:11:309040,-9,1,12,33,-18,-3,0,-23
10:58:11:315549,-16,-10,8,1,-8,-7,-13,-15
10:58:11:323307,-16,-10,8,1,-8,-7,-13,-15
10:58:11:330729,40,8,-3,-30,1,8,10,-2
10:58:11:337718,-10,-12,-6,-10,-2,-6,4,7
10:58:11:345168,-10,-12,-6,-10,-2,-6,4,7
10:58:11:352594,-7,0,1,16,-16,-11,-8,-4
10:58:11:360606,27,9,-1,3,14,8,8,10
10:58:11:368391,27,9,-1,3,14,8,8,10
10:58:11:369022,-11,4,-2,-27,1,-8,-8,7
10:58:11:383262,-22,-1,8,20,-7,2,-6,1
10:58:11:384045,-22,-1,8,20,-7,2,-6,1
10:58:11:390085,9,10,7,48,-11,-5,-1,0
10:58:11:398274,12,2,1,-3,23,8,5,5
10:58:11:405405,12,2,1,-3,23,8,5,5
10:58:11:413330,6,-6,-20,-63,-8,-3,-5,-10
10:58:11:420252,-5,5,-17,-71,-10,-3,-4,-14
10:58:11:436078,-5,5,-17,-71,-10,-3,-4,-14
10:58:11:436694,-19,-2,12,6,2,2,-2,-4
10:58:11:443725,8,0,-2,6,-4,-3,-2,6
10:58:11:444187,8,0,-2,6,-4,-3,-2,6
10:58:11:450595,3,5,4,29,17,6,-3,-5
10:58:11:457618,18,5,5,6,-9,-7,2,11
10:58:11:465823,18,5,5,6,-9,-7,2,11
10:58:11:472598,-17,-6,2,-20,-16,-3,-3,1
10:58:11:480528,-2,7,-5,-12,7,2,-1,15
10:58:11:488413,-2,7,-5,-12,7,2,-1,15
10:58:11:489343,-31,-9,3,33,-4,-4,0,-6
10:58:11:503355,-24,-5,-5,10,-7,-2,-2,-9
10:58:11:504083,-24,-5,-5,10,-7,-2,-2,-9
10:58:11:510186,21,2,-5,5,-1,-3,-8,-3
10:58:11:517659,12,1,4,24,-6,-3,4,1
10:58:11:525334,12,1,4,24,-6,-3,4,1
10:58:11:532765,17,4,-4,-8,6,4,14,18
10:58:11:540278,-3,0,7,26,6,-3,-3,-18
10:58:11:548438,-3,0,7,26,6,-3,-3,-18
10:58:11:549222,14,5,4,13,1,-1,2,-7
10:58:11:563484,-5,-8,0,-3,-8,-1,1,-5
10:58:11:564227,-5,-8,0,-3,-8,-1,1,-5
10:58:11:570205,1,5,3,12,5,-1,0,5
10:58:11:577703,-11,1,-3,-17,-1,-2,2,-17
10:58:11:585150,-11,1,-3,-17,-1,-2,2,-17
10:58:11:592775,-10,1,2,7,-5,0,-4,4
10:58:11:600208,8,5,-11,-42,-5,-2,-13,-8
10:58:11:608510,8,5,-11,-42,-5,-2,-13,-8
10:58:11:609232,-4,-7,-16,-20,9,5,1,4
10:58:11:623556,-4,3,7,19,-7,-3,7,3
10:58:11:624366,-4,3,7,19,-7,-3,7,3
10:58:11:630317,1,-6,-6,3,-3,1,3,4
10:58:11:637708,-15,-5,-3,-11,-1,-3,-18,-25
10:58:11:645745,-15,-5,-3,-11,-1,-3,-18,-25
10:58:11:652711,-5,2,12,20,-1,-2,5,-8
10:58:11:669197,4,0,5,21,3,0,3,8
10:58:11:669997,4,0,5,21,3,0,3,8
10:58:11:670554,-4,-6,-6,-48,-10,-5,-1,-4
10:58:11:683344,16,3,-2,13,6,1,3,12
10:58:11:684349,16,3,-2,13,6,1,3,12
10:58:11:690358,9,-8,0,6,-7,-5,-5,-4
10:58:11:697687,-6,1,-7,-12,5,0,-6,-7
10:58:11:705253,-6,1,-7,-12,5,0,-6,-7
10:58:11:712747,-6,-6,0,10,-1,2,-9,-6
10:58:11:720441,2,0,-6,-49,-3,2,9,9
10:58:11:728516,2,0,-6,-49,-3,2,9,9
10:58:11:729225,-12,2,-6,-16,8,1,2,1
10:58:11:743350,4,1,3,22,-5,-5,-2,-13
10:58:11:744216,4,1,3,22,-5,-5,-2,-13
10:58:11:750212,-6,-5,-5,5,1,1,-8,-3
10:58:11:757564,-1,-2,-2,4,0,1,1,2
10:58:11:765337,-1,-2,-2,4,0,1,1,2
10:58:11:772739,4,0,2,10,-8,-7,-6,-6
10:58:11:780091,0,-5,4,22,27,13,5,2
10:58:11:788500,0,-5,4,22,27,13,5,2
10:58:11:789131,10,9,-1,-19,-3,-5,-1,14
