Time,FT1,FT2,FT3,FT4,FT5,FT6
11:08:04:621737,-0.025,0.021,-0.179,-0.001,0.005,0.001
11:08:04:626900,-0.043,0.02,-0.257,-0.001,0.004,0.001
11:08:04:632029,-0.081,0.005,-0.175,-0.002,0.004,0
11:08:04:637188,-0.107,0,-0.065,-0.002,0.004,-0.001
11:08:04:642347,-0.129,0.015,-0.041,-0.002,0.005,-0.002
11:08:04:647514,-0.132,0.029,-0.144,-0.002,0.005,-0.002
11:08:04:652589,-0.127,0.018,-0.243,-0.001,0.005,0
11:08:04:657734,-0.12,-0.024,-0.101,-0.001,0.004,0
11:08:04:662901,-0.115,-0.039,0.027,-0.001,0.004,0
11:08:04:668065,-0.118,-0.013,0.076,-0.001,0.004,0
11:08:04:673223,-0.128,0.022,0.028,-0.001,0.005,0
11:08:04:678392,-0.142,0.066,-0.015,0,0.005,0
11:08:04:683562,-0.137,0.082,-0.006,0,0.005,0
11:08:04:688732,-0.102,0.102,-0.025,0,0.005,0
11:08:04:693819,-0.054,0.122,-0.11,0.001,0.004,0
11:08:04:698987,-0.032,0.12,-0.144,0.002,0.004,0
11:08:04:704304,-0.026,0.096,-0.117,0.002,0.004,0
11:08:04:709476,-0.056,0.038,0.017,0.002,0.004,0
11:08:04:714897,-0.107,0.01,0.144,0.001,0.004,-0.002
11:08:04:720103,-0.128,0.026,0.155,0,0.004,-0.002
11:08:04:725272,-0.114,0.071,0.051,0,0.004,-0.002
11:08:04:730446,-0.074,0.089,-0.044,0,0.004,0
11:08:04:735651,-0.061,0.079,0.002,0,0.004,0
11:08:04:740775,-0.075,0.06,0.203,0,0.004,-0.002
11:08:04:745846,-0.096,0.059,0.284,0,0.003,-0.002
11:08:04:750994,-0.098,0.064,0.184,0,0.003,-0.001
11:08:04:756072,-0.089,0.071,-0.024,0,0.003,0
11:08:04:761229,-0.084,0.077,-0.066,0,0.004,0.001
11:08:04:766386,-0.089,0.09,0.034,0,0.004,0
11:08:04:771543,-0.096,0.095,0.124,0,0.005,0
11:08:04:776711,-0.094,0.089,0.199,0.001,0.004,0
11:08:04:781849,-0.064,0.081,0.207,0.003,0.003,0
11:08:04:786931,-0.036,0.088,0.162,0.003,0.003,0
11:08:04:792006,-0.014,0.115,0.006,0.004,0.003,0.001
11:08:04:797084,-0.02,0.128,-0.102,0.003,0.003,0.002
11:08:04:802245,-0.041,0.121,-0.157,0.003,0.003,0.002
11:08:04:807403,-0.054,0.102,-0.122,0.003,0.003,0.001
11:08:04:812559,-0.076,0.073,-0.057,0.002,0.003,0
11:08:04:817684,-0.114,0.064,-0.039,0.001,0.003,0
11:08:04:822853,-0.137,0.066,-0.047,0,0.003,0
11:08:04:827926,-0.133,0.063,-0.094,0,0.003,0
11:08:04:833091,-0.095,0.05,-0.132,0,0.003,0
11:08:04:838167,-0.02,0.02,-0.109,0,0.002,0.001
11:08:04:843319,0.007,0.002,-0.004,-0.001,0.002,0
11:08:04:848481,-0.015,-0.006,0.19,-0.001,0.001,-0.001
11:08:04:853618,-0.06,0,0.248,-0.001,0.001,-0.002
11:08:04:858786,-0.112,0.023,0.197,-0.002,0.001,-0.001
11:08:04:863858,-0.11,0.036,0.147,-0.001,0.002,-0.001
11:08:04:869023,-0.051,0.04,0.13,-0.001,0.002,0
11:08:04:874156,0.027,0.03,0.076,-0.001,0.001,0
11:08:04:879306,0.055,0.028,-0.038,0,0.001,0.001
11:08:04:884402,0.039,0.042,-0.225,0,0.001,0.003
11:08:04:889572,0.006,0.054,-0.247,0,0.001,0.003
11:08:04:894737,-0.038,0.06,-0.087,0,0.002,0.001
11:08:04:899827,-0.054,0.056,0.046,0,0.002,0
11:08:04:905004,-0.065,0.045,0.112,0.001,0.002,-0.002
11:08:04:910111,-0.073,0.038,0.043,0,0.002,-0.002
11:08:04:915278,-0.081,0.039,0.013,0,0.002,-0.001
11:08:04:920363,-0.095,0.058,0.04,0,0.003,-0.001
11:08:04:925463,-0.094,0.082,0.054,0,0.003,-0.001
11:08:04:930788,-0.056,0.119,-0.003,0.001,0.003,0
11:08:04:935866,-0.021,0.131,-0.055,0.001,0.003,0
11:08:04:941037,-0.01,0.112,-0.012,0.001,0.003,-0.001
11:08:04:946197,-0.078,0.062,0.191,0.001,0.003,-0.003
11:08:04:951312,-0.139,0.031,0.318,0,0.004,-0.003
11:08:04:956479,-0.187,0.019,0.343,0,0.004,-0.003
11:08:04:961645,-0.179,0.033,0.248,0,0.004,-0.002
11:08:04:966723,-0.131,0.052,0.053,0,0.004,0
11:08:04:971811,-0.092,0.045,-0.049,0,0.004,0
11:08:04:977174,-0.048,0.006,-0.138,0,0.004,0
11:08:04:982346,-0.044,-0.023,-0.151,0,0.004,0
11:08:04:987518,-0.063,-0.02,-0.099,-0.001,0.004,0
11:08:04:992691,-0.098,0.005,0.061,-0.002,0.004,-0.001
11:08:04:997774,-0.106,0.033,0.174,-0.002,0.004,-0.002
11:08:05:2936,-0.093,0.046,0.126,-0.001,0.004,-0.001
11:08:05:8099,-0.054,0.052,-0.088,0,0.004,0
11:08:05:13650,-0.025,0.046,-0.207,0,0.004,0
11:08:05:18816,-0.005,0.036,-0.217,0,0.004,0.001
11:08:05:24282,-0.019,0.044,-0.152,-0.001,0.004,0.001
11:08:05:29453,-0.071,0.083,-0.087,-0.001,0.005,0
11:08:05:34619,-0.127,0.109,-0.088,-0.002,0.006,0
11:08:05:40023,-0.154,0.094,-0.09,-0.002,0.006,-0.001
11:08:05:45477,-0.169,0.045,-0.065,-0.001,0.006,-0.001
11:08:05:50647,-0.143,0.026,-0.017,0,0.005,0
11:08:05:55799,-0.111,0.041,0.023,0,0.005,0
11:08:05:60965,-0.07,0.079,0.057,0,0.005,0
11:08:05:66139,-0.057,0.104,-0.012,0,0.005,0
11:08:05:71221,-0.059,0.106,-0.095,0.001,0.005,0
11:08:05:76387,-0.068,0.088,-0.129,0.002,0.005,0
11:08:05:81571,-0.078,0.075,-0.04,0.002,0.005,0
11:08:05:86718,-0.09,0.079,0.148,0.001,0.005,-0.002
11:08:05:91871,-0.081,0.097,0.194,0.001,0.005,-0.002
11:08:05:97039,-0.033,0.115,0.084,0.002,0.004,0
11:08:05:102208,0.012,0.103,-0.084,0.002,0.004,0.001
11:08:05:107375,0.01,0.088,-0.145,0.002,0.003,0.001
11:08:05:112537,-0.035,0.079,-0.147,0.002,0.004,0
11:08:05:117682,-0.059,0.076,-0.107,0.001,0.004,0
11:08:05:122812,-0.038,0.069,-0.044,0.001,0.004,0
11:08:05:127890,0.026,0.049,0.061,0.001,0.003,0
11:08:05:133056,0.055,0.047,0.05,0.001,0.003,0
11:08:05:138214,0.051,0.06,-0.035,0.001,0.003,0.001
11:08:05:143387,0.038,0.073,-0.107,0.001,0.003,0.002
11:08:05:148551,0.039,0.092,-0.224,0,0.003,0.004
11:08:05:153661,0.052,0.1,-0.299,0,0.003,0.005
11:08:05:158836,0.05,0.104,-0.323,0.001,0.003,0.005
11:08:05:163982,0.011,0.104,-0.203,0.001,0.002,0.002
11:08:05:169356,-0.019,0.109,-0.115,0.001,0.002,0.001
11:08:05:174532,-0.048,0.115,-0.065,0.001,0.002,0
11:08:05:180129,-0.057,0.111,-0.046,0.001,0.002,0
11:08:05:185247,-0.058,0.089,0.037,0,0.003,0.001
11:08:05:190415,-0.036,0.075,0.084,0.001,0.003,0.001
11:08:05:195584,-0.005,0.079,0.005,0.001,0.002,0.001
11:08:05:200751,0.045,0.094,-0.235,0.001,0.002,0.003
11:08:05:205833,0.064,0.092,-0.378,0.001,0.002,0.004
11:08:05:210999,0.044,0.075,-0.325,0.001,0.002,0.004
11:08:05:216292,0.006,0.057,-0.181,0,0.002,0.002
11:08:05:221366,-0.035,0.056,0.018,0,0.002,0.001
11:08:05:226737,-0.007,0.087,0.003,0,0.002,0.002
11:08:05:232096,0.034,0.098,-0.083,0,0.002,0.002
11:08:05:237257,0.06,0.07,-0.12,0,0.002,0.003
11:08:05:242421,0.022,0.025,-0.003,0,0.003,0.001
11:08:05:247589,-0.009,0.018,0.041,0,0.003,0
11:08:05:252757,-0.035,0.038,-0.065,-0.001,0.004,0
11:08:05:257892,-0.053,0.045,-0.239,0,0.004,0.001
11:08:05:263062,-0.069,0.033,-0.272,0,0.004,0.001
11:08:05:268223,-0.077,0.025,-0.181,0,0.004,0
11:08:05:273762,-0.061,0.039,-0.086,0,0.004,0
11:08:05:278916,-0.029,0.068,0.045,-0.001,0.004,-0.001
11:08:05:284078,-0.025,0.067,0.148,-0.001,0.004,-0.001
11:08:05:289259,-0.037,0.048,0.166,0,0.004,-0.001
11:08:05:294435,-0.047,0.013,0.073,0,0.004,0
11:08:05:299619,-0.045,0.001,-0.043,0,0.004,0
11:08:05:304799,-0.04,0.005,-0.206,0,0.003,0
11:08:05:309865,-0.038,0.027,-0.294,0,0.003,0
11:08:05:315029,-0.036,0.042,-0.298,0,0.002,0
11:08:05:320180,-0.035,0.043,-0.187,0,0.002,0
11:08:05:325331,-0.041,0.029,-0.044,-0.001,0.001,0
11:08:05:330495,-0.06,0.003,0.153,-0.001,0.001,-0.001
11:08:05:335636,-0.065,-0.005,0.198,-0.001,0.001,-0.002
11:08:05:340804,-0.038,-0.007,0.133,-0.001,0.001,-0.001
11:08:05:345873,0.013,-0.002,0.039,0,0,0
11:08:05:351020,0.037,0.002,0.003,0,0,0
11:08:05:356094,0.036,0.01,-0.047,0,0.001,0
11:08:05:361258,0.022,0.017,-0.093,0,0.001,0
11:08:05:366329,0.009,0.027,-0.126,0.001,0.001,0.001
11:08:05:371490,0.004,0.027,-0.085,0.001,0.001,0.001
11:08:05:376660,-0.012,0.007,0.042,0.001,0.001,0.001
11:08:05:381802,-0.029,-0.014,0.107,0.001,0.002,0
11:08:05:386882,-0.03,-0.031,0.112,0.001,0.002,0
11:08:05:391994,0.001,-0.012,0.063,0.002,0.001,0
11:08:05:397158,0.015,0.005,0.042,0.002,0.001,0
11:08:05:402313,-0.008,0.007,0.032,0.001,0,0
11:08:05:407871,-0.035,-0.005,0.024,0.001,0.001,0
11:08:05:413035,-0.046,-0.013,-0.01,0,0.001,0
11:08:05:418166,-0.019,0.005,-0.089,0,0.001,0
11:08:05:423327,-0.003,0.015,-0.165,0,0.001,0.001
11:08:05:428498,0,-0.003,-0.248,0.001,0.001,0.002
11:08:05:433645,-0.005,-0.028,-0.224,0.001,0.001,0.002
11:08:05:438736,-0.017,-0.049,-0.044,0,0.002,0.001
11:08:05:443890,-0.029,-0.039,0.107,0,0.002,0
11:08:05:449058,-0.044,-0.008,0.225,0,0.003,0
11:08:05:454224,-0.043,0.006,0.182,0,0.003,0
11:08:05:459386,-0.022,0.011,0.008,0,0.002,0.001
11:08:05:464544,0,0.002,-0.095,0.001,0.001,0.002
11:08:05:469671,0.003,-0.01,-0.047,0.002,0.001,0.001
11:08:05:475109,-0.012,-0.04,0.139,0.002,0,0
11:08:05:480262,-0.029,-0.049,0.218,0.002,0,0
11:08:05:485420,-0.054,-0.02,0.101,0.002,0,0
11:08:05:490583,-0.07,0.032,-0.192,0.002,0.001,0.003
11:08:05:495684,-0.08,0.044,-0.315,0.002,0.001,0.004
11:08:05:500820,-0.086,0.024,-0.214,0.002,0.001,0.003
11:08:05:505957,-0.093,0.001,-0.029,0.002,0.001,0.002
11:08:05:511110,-0.099,-0.007,0.197,0.001,0.001,0
11:08:05:516254,-0.094,0.008,0.204,0.002,0.001,0
11:08:05:521363,-0.085,0.019,0.109,0.002,0.001,0
11:08:05:526531,-0.073,0.019,-0.05,0.003,0.001,0.001
11:08:05:531703,-0.076,-0.004,-0.091,0.003,0.001,0.002
11:08:05:536875,-0.09,-0.032,-0.031,0.002,0.001,0.001
11:08:05:541953,-0.124,-0.079,0.084,0.001,0.001,0
11:08:05:547028,-0.155,-0.098,0.079,0.001,0.002,0
11:08:05:552101,-0.2,-0.084,-0.121,0.001,0.003,0.002
11:08:05:557266,-0.221,-0.057,-0.295,0.001,0.003,0.002
11:08:05:562425,-0.231,-0.037,-0.348,0,0.004,0.002
11:08:05:567507,-0.225,-0.066,-0.191,0,0.003,0.001
11:08:05:572675,-0.201,-0.148,0.095,-0.001,0.002,0
11:08:05:577850,-0.18,-0.185,0.133,-0.002,0.002,0
11:08:05:583020,-0.154,-0.166,-0.074,-0.002,0.002,0.002
11:08:05:588162,-0.15,-0.097,-0.308,-0.002,0.003,0.004
11:08:05:593322,-0.167,-0.064,-0.365,-0.002,0.004,0.004
11:08:05:598455,-0.225,-0.058,-0.335,-0.003,0.005,0.003
11:08:05:603627,-0.276,-0.075,-0.281,-0.003,0.007,0.003
11:08:05:608784,-0.335,-0.112,-0.222,-0.004,0.01,0.002
11:08:05:613882,-0.351,-0.141,-0.303,-0.004,0.011,0.002
11:08:05:619057,-0.348,-0.153,-0.425,-0.003,0.012,0.003
11:08:05:624210,-0.35,-0.174,-0.506,-0.002,0.012,0.003
11:08:05:629322,-0.357,-0.201,-0.414,-0.002,0.012,0.001
11:08:05:634490,-0.358,-0.242,-0.2,-0.003,0.013,0
11:08:05:639620,-0.351,-0.25,-0.153,-0.003,0.013,0
11:08:05:644775,-0.349,-0.229,-0.253,-0.003,0.014,0.001
11:08:05:649861,-0.384,-0.218,-0.324,-0.003,0.014,0.002
11:08:05:655263,-0.417,-0.237,-0.282,-0.003,0.015,0.001
11:08:05:660357,-0.445,-0.284,-0.2,-0.005,0.016,0.001
11:08:05:665479,-0.449,-0.302,-0.224,-0.006,0.018,0.001
11:08:05:670631,-0.466,-0.291,-0.403,-0.007,0.02,0.002
11:08:05:675710,-0.499,-0.263,-0.562,-0.007,0.022,0.003
11:08:05:680876,-0.561,-0.226,-0.728,-0.008,0.023,0.003
11:08:05:685969,-0.606,-0.233,-0.687,-0.008,0.024,0.002
11:08:05:691135,-0.623,-0.262,-0.534,-0.009,0.025,0.001
11:08:05:696268,-0.622,-0.298,-0.257,-0.01,0.025,0
11:08:05:701363,-0.586,-0.299,-0.167,-0.01,0.024,0
11:08:05:706525,-0.489,-0.277,-0.26,-0.009,0.023,0.002
11:08:05:711648,-0.438,-0.264,-0.403,-0.009,0.022,0.004
11:08:05:716820,-0.459,-0.259,-0.554,-0.011,0.021,0.004
11:08:05:722016,-0.527,-0.26,-0.572,-0.012,0.022,0.003
11:08:05:727175,-0.618,-0.268,-0.52,-0.014,0.023,0
11:08:05:732335,-0.632,-0.29,-0.438,-0.015,0.025,0
11:08:05:737503,-0.618,-0.303,-0.393,-0.015,0.027,0
11:08:05:742672,-0.618,-0.304,-0.387,-0.016,0.029,0
11:08:05:747746,-0.644,-0.292,-0.479,-0.016,0.033,0
11:08:05:752919,-0.661,-0.283,-0.552,-0.016,0.035,0.001
11:08:05:758082,-0.681,-0.267,-0.565,-0.016,0.037,0.003
11:08:05:763234,-0.698,-0.251,-0.489,-0.015,0.038,0.004
11:08:05:768467,-0.721,-0.236,-0.384,-0.015,0.039,0.004
11:08:05:773646,-0.753,-0.221,-0.275,-0.014,0.039,0.004
11:08:05:779069,-0.78,-0.196,-0.248,-0.012,0.04,0.004
11:08:05:784182,-0.801,-0.145,-0.195,-0.01,0.04,0.004
11:08:05:789558,-0.802,-0.107,-0.131,-0.008,0.039,0.004
11:08:05:794882,-0.789,-0.081,-0.083,-0.007,0.038,0.004
11:08:05:799960,-0.755,-0.066,-0.098,-0.005,0.036,0.005
11:08:05:805124,-0.733,-0.054,-0.163,-0.003,0.035,0.007
11:08:05:810276,-0.717,-0.017,-0.157,-0.002,0.033,0.007
11:08:05:815454,-0.698,0.015,-0.106,-0.001,0.032,0.007
11:08:05:820741,-0.667,0.063,-0.026,0,0.03,0.007
11:08:05:825826,-0.641,0.097,-0.002,0,0.029,0.008
11:08:05:830915,-0.611,0.112,-0.007,0,0.028,0.008
11:08:05:836001,-0.536,0.116,0.003,0,0.027,0.009
11:08:05:841159,-0.484,0.113,0.038,0,0.027,0.01
11:08:05:846316,-0.452,0.12,0.111,0,0.027,0.01
11:08:05:851483,-0.465,0.14,0.14,0,0.028,0.011
11:08:05:856651,-0.503,0.184,0.11,0,0.028,0.012
11:08:05:861769,-0.527,0.208,0.06,0,0.027,0.014
11:08:05:866906,-0.563,0.224,0.036,0.001,0.027,0.017
11:08:05:872035,-0.599,0.226,0.119,0.002,0.028,0.018
11:08:05:877189,-0.618,0.228,0.168,0.002,0.029,0.018
11:08:05:882345,-0.654,0.247,0.147,0.003,0.031,0.018
11:08:05:887514,-0.695,0.268,0.116,0.004,0.033,0.019
11:08:05:892590,-0.769,0.292,0.184,0.004,0.035,0.019
11:08:05:897767,-0.788,0.297,0.309,0.004,0.036,0.019
11:08:05:902935,-0.738,0.301,0.486,0.005,0.035,0.018
11:08:05:908098,-0.687,0.313,0.552,0.006,0.034,0.017
11:08:05:913515,-0.683,0.335,0.606,0.006,0.033,0.016
11:08:05:918650,-0.775,0.336,0.629,0.006,0.033,0.014
11:08:05:924231,-0.825,0.328,0.611,0.006,0.033,0.013
11:08:05:929388,-0.801,0.341,0.547,0.007,0.033,0.013
11:08:05:934537,-0.707,0.402,0.504,0.009,0.033,0.013
11:08:05:939620,-0.668,0.457,0.491,0.011,0.033,0.013
11:08:05:944742,-0.689,0.534,0.44,0.014,0.033,0.014
11:08:05:949811,-0.752,0.605,0.356,0.015,0.034,0.015
11:08:05:954957,-0.776,0.646,0.337,0.016,0.034,0.016
11:08:05:960026,-0.761,0.679,0.434,0.017,0.035,0.017
11:08:05:965150,-0.733,0.679,0.549,0.018,0.035,0.017
11:08:05:970297,-0.718,0.681,0.648,0.021,0.035,0.017
11:08:05:975458,-0.747,0.704,0.614,0.022,0.036,0.017
11:08:05:980616,-0.834,0.763,0.489,0.024,0.038,0.018
11:08:05:985778,-0.892,0.796,0.435,0.024,0.039,0.018
11:08:05:990942,-0.947,0.818,0.424,0.025,0.039,0.019
11:08:05:996016,-0.974,0.82,0.399,0.026,0.04,0.019
11:08:06:1086,-0.983,0.808,0.37,0.026,0.04,0.019
11:08:06:6245,-0.974,0.755,0.431,0.024,0.04,0.018
11:08:06:11764,-0.947,0.706,0.569,0.022,0.041,0.017
11:08:06:16873,-0.896,0.661,0.744,0.02,0.041,0.015
11:08:06:21946,-0.864,0.672,0.64,0.019,0.04,0.016
11:08:06:27112,-0.857,0.692,0.465,0.018,0.04,0.016
11:08:06:32279,-0.843,0.697,0.356,0.018,0.038,0.017
11:08:06:37454,-0.813,0.678,0.484,0.018,0.035,0.016
11:08:06:42624,-0.726,0.636,0.818,0.018,0.031,0.015
11:08:06:47758,-0.651,0.616,0.969,0.019,0.028,0.015
11:08:06:52928,-0.552,0.623,0.958,0.021,0.024,0.017
11:08:06:58012,-0.507,0.664,0.778,0.023,0.022,0.02
11:08:06:63147,-0.507,0.691,0.676,0.024,0.021,0.022
11:08:06:68309,-0.534,0.701,0.653,0.024,0.02,0.024
11:08:06:73487,-0.561,0.686,0.723,0.024,0.02,0.025
11:08:06:78896,-0.6,0.646,0.87,0.024,0.021,0.024
11:08:06:83999,-0.622,0.607,0.937,0.023,0.022,0.023
11:08:06:89153,-0.622,0.607,0.937,0.023,0.022,0.023
11:08:06:94235,-0.622,0.607,0.937,0.023,0.022,0.023
11:08:06:99368,-0.694,0.383,0.808,0.016,0.024,0.021
11:08:06:104537,-0.69,0.332,0.797,0.014,0.024,0.019
11:08:06:109682,-0.67,0.303,0.807,0.012,0.024,0.019
11:08:06:114849,-0.636,0.264,0.827,0.011,0.023,0.017
11:08:06:120235,-0.629,0.252,0.86,0.01,0.022,0.017
11:08:06:125390,-0.644,0.26,0.966,0.009,0.02,0.015
11:08:06:130678,-0.654,0.271,1.056,0.009,0.019,0.015
11:08:06:136058,-0.634,0.267,1.033,0.009,0.019,0.015
11:08:06:141512,-0.571,0.257,0.877,0.009,0.017,0.018
11:08:06:146680,-0.523,0.264,0.734,0.01,0.016,0.02
11:08:06:151830,-0.526,0.282,0.711,0.011,0.015,0.02
11:08:06:156998,-0.573,0.311,0.722,0.011,0.015,0.019
11:08:06:162171,-0.62,0.321,0.65,0.012,0.017,0.019
11:08:06:167319,-0.632,0.315,0.562,0.011,0.017,0.02
11:08:06:172473,-0.636,0.297,0.514,0.011,0.018,0.02
11:08:06:177656,-0.649,0.28,0.597,0.01,0.018,0.019
11:08:06:182746,-0.685,0.24,0.8,0.009,0.019,0.016
11:08:06:187879,-0.706,0.202,0.853,0.009,0.021,0.014
11:08:06:193269,-0.698,0.196,0.761,0.01,0.021,0.014
11:08:06:198443,-0.674,0.216,0.615,0.011,0.021,0.016
11:08:06:203769,-0.678,0.23,0.63,0.012,0.022,0.016
11:08:06:208934,-0.725,0.231,0.794,0.011,0.022,0.015
11:08:06:214014,-0.77,0.231,0.851,0.01,0.023,0.015
11:08:06:219204,-0.768,0.245,0.728,0.01,0.023,0.016
11:08:06:224369,-0.733,0.281,0.407,0.01,0.024,0.019
11:08:06:229532,-0.719,0.302,0.235,0.011,0.023,0.021
11:08:06:234698,-0.743,0.325,0.187,0.011,0.023,0.021
11:08:06:239848,-0.78,0.333,0.296,0.011,0.023,0.02
11:08:06:245258,-0.832,0.325,0.556,0.011,0.024,0.017
11:08:06:250436,-0.861,0.282,0.733,0.011,0.026,0.016
11:08:06:255982,-0.87,0.25,0.728,0.012,0.026,0.015
11:08:06:261153,-0.878,0.241,0.562,0.014,0.026,0.016
11:08:06:266308,-0.878,0.286,0.362,0.015,0.026,0.017
11:08:06:271475,-0.872,0.319,0.291,0.016,0.027,0.017
11:08:06:276638,-0.87,0.329,0.312,0.016,0.028,0.016
11:08:06:281807,-0.879,0.31,0.378,0.015,0.028,0.016
11:08:06:286884,-0.892,0.285,0.45,0.015,0.029,0.015
11:08:06:291960,-0.878,0.309,0.436,0.015,0.028,0.015
11:08:06:297133,-0.855,0.351,0.416,0.016,0.027,0.015
11:08:06:302299,-0.838,0.422,0.415,0.016,0.027,0.016
11:08:06:307464,-0.849,0.456,0.395,0.017,0.028,0.017
11:08:06:312631,-0.876,0.48,0.268,0.019,0.029,0.019
11:08:06:317713,-0.879,0.48,0.156,0.02,0.029,0.021
11:08:06:322881,-0.857,0.476,0.08,0.022,0.028,0.021
11:08:06:328124,-0.842,0.483,0.102,0.022,0.027,0.021
11:08:06:333293,-0.841,0.508,0.146,0.022,0.028,0.02
11:08:06:338429,-0.856,0.523,0.149,0.022,0.029,0.019
11:08:06:343597,-0.866,0.52,0.165,0.022,0.03,0.019
11:08:06:348772,-0.899,0.519,0.237,0.02,0.027,0.019
11:08:06:353853,-0.977,0.558,0.259,0.013,0.014,0.019
11:08:06:359020,-1.032,0.598,0.175,0.005,0.001,0.02
11:08:06:364174,-1.04,0.632,-0.112,-0.006,-0.017,0.021
11:08:06:369347,-0.968,0.619,-0.354,-0.011,-0.025,0.023
