Time,FT1,FT2,FT3,FT4,FT5,FT6
11:00:48:571652,0,0,0,0,0,0
11:00:48:576784,0,0,0,0,0,0
11:00:48:581866,0,0,0,0,0,0
11:00:48:587038,0,0,0,0,0,0
11:00:48:592253,0,0,0,0,0,0
11:00:48:597840,0,0,0,0,0,0
11:00:48:603320,0,0,0,0,0,0
11:00:48:608445,0,0,0,0,0,0
11:00:48:614037,0,0,0,0,0,0
11:00:48:619459,0,0,0,0,0,0
11:00:48:624853,0,0,0,0,0,0
11:00:48:629970,0,0,0,0,0,0
11:00:48:635562,0,0,0,0,0,0
11:00:48:641150,0,0,0,0,0,0
11:00:48:646590,0,0,0,0,0,0
11:00:48:652183,0,0,0,0,0,0
11:00:48:657771,0,0,0,0,0,0
11:00:48:663279,0,0,0,0,0,0
11:00:48:668369,0,0,0,0,0,0
11:00:48:673548,0,0,0,0,0,0
11:00:48:678714,0,0,0,0,0,0
11:00:48:683821,0,0,0,0,0,0
11:00:48:688908,0,0,0,0,0,0
11:00:48:694057,0,0,0,0,0,0
11:00:48:699181,0,0,0,0,0,0
11:00:48:704269,0,0,0,0,0,0
11:00:48:709423,0,0,0,0,0,0
11:00:48:714544,0,0,0,0,0,0
11:00:48:719679,0.009,-0.003,-0.099,0.001,0,0.001
11:00:48:725025,0.016,-0.005,-0.101,0.001,0,0.001
11:00:48:730105,-0.006,-0.034,-0.124,0,0,0.001
11:00:48:735318,-0.029,-0.044,-0.197,0,0,0.001
11:00:48:740698,-0.045,-0.022,-0.349,0,0,0.002
11:00:48:745852,-0.02,0.002,-0.379,0.001,0,0.003
11:00:48:751023,0.003,-0.01,-0.251,0.001,0,0.002
11:00:48:756184,-0.003,-0.069,0.125,0.001,0,0
11:00:48:761284,-0.071,-0.121,0.444,0,0,-0.003
11:00:48:766457,-0.105,-0.124,0.434,0,0,-0.003
11:00:48:771627,-0.079,-0.086,0.082,0.001,-0.001,0
11:00:48:777199,-0.025,-0.049,-0.174,0.001,-0.001,0.001
11:00:48:782356,0.02,-0.001,-0.276,0.001,0,0.002
11:00:48:787513,-0.015,0.029,-0.187,0,0,0
11:00:48:792679,-0.048,0.035,-0.235,0,0.001,0
11:00:48:797754,-0.05,0.018,-0.457,0,0.001,0.002
11:00:48:802837,-0.023,-0.007,-0.512,0.001,0,0.003
11:00:48:808099,-0.001,-0.051,-0.283,0.001,0,0.002
11:00:48:813180,-0.047,-0.073,0.03,0.001,0,0
11:00:48:818548,-0.098,-0.07,0.086,0,0,-0.001
11:00:48:823817,-0.132,-0.058,0.005,0,0,0
11:00:48:828993,-0.12,-0.042,-0.169,0,0,0
11:00:48:834165,-0.054,-0.038,-0.174,0.001,0,0.002
11:00:48:839246,0,-0.026,-0.071,0,0,0.001
11:00:48:844411,0.017,-0.005,-0.073,0,0,0.001
11:00:48:849547,0.027,0.025,-0.225,0,0,0.001
11:00:48:854727,0.027,0.024,-0.31,0,0,0.001
11:00:48:859897,0.008,-0.016,-0.222,0,0,0
11:00:48:865032,-0.012,-0.049,-0.071,0,0,0
11:00:48:870189,-0.032,-0.062,0.028,0,0,0
11:00:48:875287,-0.036,-0.024,-0.114,0,0,0.002
11:00:48:880731,-0.042,0.005,-0.2,0,0,0.002
11:00:48:885887,-0.06,0.015,-0.127,0,0,0.001
11:00:48:890970,-0.064,-0.007,0.005,0,0,0
11:00:48:896295,-0.044,-0.055,0.101,0,0,0
11:00:48:901456,-0.015,-0.072,0.002,0.001,-0.001,0
11:00:48:906611,-0.009,-0.059,-0.074,0.001,-0.001,0
11:00:48:911780,-0.025,-0.027,-0.058,0.001,0,0
11:00:48:916957,-0.039,-0.016,0.018,0,0,0
11:00:48:922126,-0.043,-0.026,0.084,0,0,0
11:00:48:927449,-0.034,-0.043,0.041,0.001,0,0
11:00:48:932619,-0.037,-0.07,-0.084,0.001,0,0
11:00:48:937707,-0.076,-0.083,-0.143,0.001,0,0.001
11:00:48:942872,-0.104,-0.08,-0.122,0.001,0,0
11:00:48:948037,-0.116,-0.064,-0.042,0.001,0,0
11:00:48:953184,-0.105,-0.053,0.026,0.001,0,0
11:00:48:958348,-0.083,-0.045,0.124,0.001,0,0
11:00:48:963516,-0.059,-0.038,0.143,0.001,0,0
11:00:48:968621,-0.035,-0.035,0.082,0.001,0,0
11:00:48:973719,-0.006,-0.044,-0.054,0.001,-0.001,0
11:00:48:978880,-0.004,-0.06,-0.11,0.001,-0.001,0
11:00:48:984006,-0.025,-0.078,-0.087,0.001,-0.001,0
11:00:48:989093,-0.049,-0.069,0.022,0.001,0,0
11:00:48:994243,-0.062,-0.062,0.117,0.001,0,0
11:00:48:999333,-0.073,-0.082,0.239,0.001,0,-0.001
11:00:49:4410,-0.062,-0.106,0.247,0.001,0,-0.001
11:00:49:9483,-0.003,-0.114,0.071,0.001,0,0
11:00:49:14644,0.047,-0.084,-0.125,0.001,0,0.001
11:00:49:19801,0.088,-0.023,-0.319,0.001,0,0.003
11:00:49:24940,0.083,-0.006,-0.284,0.001,0,0.002
11:00:49:30105,0.065,-0.034,-0.042,0.001,0,0
11:00:49:35207,0.064,-0.072,0.168,0,0,0
11:00:49:40360,0.059,-0.07,0.19,0,0.001,0
11:00:49:45473,0.027,-0.035,0.077,0,0.002,0
11:00:49:50638,0.009,-0.015,-0.024,0,0.002,0
11:00:49:55805,0.029,-0.012,-0.138,0,0.001,0.001
11:00:49:60954,0.062,-0.017,-0.177,0,0,0.002
11:00:49:66126,0.074,-0.014,-0.161,0,0,0.002
11:00:49:71214,0.038,-0.004,-0.086,0,0.001,0.001
11:00:49:76370,-0.03,0.011,0.05,0,0.002,0
11:00:49:81446,-0.036,0.016,0.057,0,0.002,0
11:00:49:86621,-0.009,0.007,-0.012,0,0.002,0
11:00:49:91700,0.023,-0.015,-0.062,0,0.001,0
11:00:49:97230,0.025,-0.025,0.003,0.001,0.001,0
11:00:49:102398,0.019,-0.016,0.142,0.001,0,0
11:00:49:107498,0.016,-0.002,0.146,0,0.001,0
11:00:49:112664,0.006,-0.013,0.094,-0.001,0.001,0
11:00:49:117814,-0.022,-0.058,0.087,-0.001,0,0
11:00:49:122970,-0.04,-0.083,0.159,-0.001,0,0
11:00:49:128144,-0.045,-0.079,0.291,0,0,-0.001
11:00:49:133228,-0.038,-0.034,0.324,0,-0.001,-0.002
11:00:49:138526,-0.039,-0.001,0.275,0,0,-0.002
11:00:49:143707,-0.047,0.033,0.149,0,0,-0.001
11:00:49:148875,-0.042,0.044,0.073,0,0,0
11:00:49:154045,-0.004,0.036,0.02,0,0,0
11:00:49:159166,0.035,0.01,0.034,0,0,0
11:00:49:164323,0.034,-0.001,0.052,0,0,0
11:00:49:169393,-0.014,-0.002,0.071,0,0,0
11:00:49:174566,-0.06,-0.005,0.091,0,0,-0.001
11:00:49:179843,-0.118,-0.032,0.164,0,0,-0.002
11:00:49:184953,-0.14,-0.062,0.224,0,-0.001,-0.003
11:00:49:190031,-0.143,-0.088,0.21,0,-0.001,-0.002
11:00:49:195117,-0.105,-0.07,-0.04,0,-0.001,-0.001
11:00:49:200190,-0.066,-0.037,-0.29,0,-0.001,0
11:00:49:205282,-0.025,0.017,-0.563,0.001,-0.001,0.002
11:00:49:210460,-0.026,0.044,-0.584,0.001,0,0.002
11:00:49:215623,-0.07,0.06,-0.425,0,0,0.001
11:00:49:220790,-0.107,0.057,-0.296,0,0,0
11:00:49:225961,-0.141,0.04,-0.192,0,0,-0.001
11:00:49:231126,-0.14,0.021,-0.181,0,0,-0.001
11:00:49:236289,-0.11,-0.009,-0.21,0,0,-0.001
11:00:49:241650,-0.079,-0.023,-0.254,0,0,0
11:00:49:246824,-0.036,-0.021,-0.344,0,0.001,0
11:00:49:252034,-0.026,-0.01,-0.4,0,0.001,0.001
11:00:49:257138,-0.06,-0.016,-0.37,0,0.001,0
11:00:49:262306,-0.09,-0.025,-0.32,0,0.001,0
11:00:49:267381,-0.106,-0.024,-0.245,0,0.001,-0.001
11:00:49:272544,-0.085,-0.013,-0.21,0,0.001,-0.001
11:00:49:277637,-0.046,-0.001,-0.197,0.001,0.001,0
11:00:49:282719,0.002,0.01,-0.23,0.001,0.001,0
11:00:49:287873,-0.005,0.007,-0.299,0.001,0.001,0
11:00:49:293020,-0.036,-0.002,-0.328,0,0.001,0
11:00:49:298173,-0.073,-0.015,-0.345,0,0.002,0
11:00:49:303271,-0.067,-0.012,-0.381,0,0.003,0
11:00:49:308439,-0.022,0.018,-0.492,0,0.003,0
11:00:49:313603,0.009,0.063,-0.568,0,0.002,0.001
11:00:49:318779,0.005,0.087,-0.545,0,0.002,0.001
11:00:49:323942,-0.023,0.101,-0.436,-0.001,0.002,0
11:00:49:329113,-0.038,0.094,-0.362,-0.001,0.003,0
11:00:49:334442,-0.045,0.073,-0.301,0,0.002,0
11:00:49:339706,-0.05,0.065,-0.31,0,0,0
11:00:49:344881,-0.062,0.07,-0.339,0,0,0
11:00:49:350009,-0.09,0.058,-0.344,-0.001,0,0
11:00:49:355128,-0.106,0,-0.254,-0.001,0,-0.001
11:00:49:360293,-0.102,-0.04,-0.194,-0.001,0,-0.002
11:00:49:365450,-0.085,-0.033,-0.221,-0.001,0,-0.002
11:00:49:370618,-0.085,0.015,-0.296,0,0,-0.001
11:00:49:375787,-0.118,0.072,-0.336,0,-0.001,0
11:00:49:381266,-0.148,0.062,-0.291,-0.001,-0.001,0
11:00:49:386666,-0.169,0.015,-0.281,-0.001,-0.002,0
11:00:49:391833,-0.159,0.017,-0.421,0,-0.003,0
11:00:49:397397,-0.164,0.039,-0.457,0,-0.003,0
11:00:49:402555,-0.221,0.034,-0.262,0,-0.004,0
11:00:49:407631,-0.278,-0.014,-0.046,0,-0.004,-0.001
11:00:49:412786,-0.271,-0.023,-0.094,0,-0.004,0
11:00:49:417874,-0.193,0.022,-0.363,0,-0.002,0.001
11:00:49:423042,-0.137,0.052,-0.463,0,-0.001,0.001
11:00:49:428204,-0.106,0.042,-0.345,0,0,0
11:00:49:433455,-0.112,0.015,-0.199,-0.001,0,0
11:00:49:438610,-0.103,0.009,-0.116,-0.002,0.001,0
11:00:49:443771,-0.06,0.057,-0.176,-0.002,0.002,0
11:00:49:448888,-0.042,0.085,-0.174,-0.002,0.002,0
11:00:49:453967,-0.071,0.081,-0.009,-0.002,0.002,-0.001
11:00:49:459334,-0.116,0.06,0.126,-0.003,0.002,-0.003
11:00:49:464496,-0.163,0.045,0.126,-0.003,0.002,-0.003
11:00:49:469623,-0.164,0.065,-0.153,-0.002,0,-0.002
11:00:49:474801,-0.16,0.075,-0.32,-0.002,0,-0.001
11:00:49:479883,-0.182,0.057,-0.288,-0.002,-0.002,-0.001
11:00:49:484967,-0.214,0.032,-0.133,-0.002,-0.003,-0.002
11:00:49:490104,-0.266,0.019,-0.032,-0.001,-0.004,-0.001
11:00:49:495230,-0.305,0.039,-0.206,-0.001,-0.004,0
11:00:49:500303,-0.317,0.037,-0.292,0,-0.004,0
11:00:49:505430,-0.315,0.001,-0.221,0,-0.005,0
11:00:49:510588,-0.283,-0.09,0.057,0.001,-0.006,-0.002
11:00:49:515750,-0.236,-0.136,0.091,0.001,-0.005,-0.001
11:00:49:520918,-0.213,-0.112,-0.095,0.001,-0.003,0
11:00:49:526085,-0.191,-0.037,-0.359,0,0,0.002
11:00:49:531208,-0.155,0.008,-0.323,0,0.001,0.002
11:00:49:536363,-0.114,0.007,-0.217,0,0.001,0
11:00:49:541529,-0.044,-0.024,-0.145,0,0.002,0
11:00:49:546698,-0.01,-0.051,-0.138,0,0.003,0
11:00:49:551870,0.005,-0.083,-0.055,0,0.003,-0.001
11:00:49:557037,-0.003,-0.089,0.035,0,0.003,-0.001
11:00:49:562194,-0.039,-0.074,0.087,0,0.003,-0.001
11:00:49:567349,-0.093,-0.057,-0.012,0,0.002,0
11:00:49:572529,-0.125,-0.057,-0.095,0,0.002,0
11:00:49:577691,-0.152,-0.073,-0.127,0.001,0.001,0
11:00:49:582809,-0.159,-0.092,-0.073,0.001,0.001,-0.001
11:00:49:587934,-0.17,-0.13,0.053,0.002,0,-0.001
11:00:49:593033,-0.182,-0.157,0.106,0.002,-0.001,-0.001
11:00:49:598272,-0.203,-0.177,0.076,0.003,-0.002,-0.001
11:00:49:603450,-0.223,-0.164,-0.023,0.003,-0.003,0
11:00:49:608620,-0.231,-0.15,-0.056,0.003,-0.003,0
11:00:49:613776,-0.229,-0.146,-0.038,0.003,-0.003,0
11:00:49:618946,-0.222,-0.148,-0.033,0.003,-0.003,0
11:00:49:624118,-0.219,-0.137,-0.108,0.003,-0.002,0
11:00:49:629254,-0.22,-0.107,-0.197,0.002,-0.002,0
11:00:49:634403,-0.211,-0.094,-0.189,0.002,-0.001,0
11:00:49:639575,-0.178,-0.104,-0.085,0.001,0,0
11:00:49:644744,-0.151,-0.129,-0.034,0.002,0,0
11:00:49:649819,-0.104,-0.154,-0.113,0.002,0.001,0.001
11:00:49:654991,-0.06,-0.143,-0.258,0.002,0.001,0.003
11:00:49:660154,0.007,-0.098,-0.435,0.003,0.002,0.004
11:00:49:665232,0.017,-0.09,-0.304,0.003,0.002,0.003
11:00:49:670397,-0.023,-0.127,-0.041,0.003,0.002,0.001
11:00:49:675559,-0.097,-0.206,0.314,0.004,0.002,-0.001
11:00:49:680721,-0.108,-0.242,0.333,0.005,0.002,-0.002
11:00:49:685992,-0.064,-0.265,0.042,0.007,0.001,0
11:00:49:691150,-0.038,-0.277,-0.171,0.008,0.001,0
11:00:49:696229,-0.062,-0.304,-0.23,0.009,0.001,0.001
11:00:49:701324,-0.126,-0.321,-0.019,0.009,0.001,0
11:00:49:706490,-0.146,-0.324,0.113,0.009,0.001,0
11:00:49:711628,-0.121,-0.331,0.152,0.01,0,0
11:00:49:716797,-0.096,-0.343,0.031,0.01,0,0
11:00:49:722096,-0.092,-0.355,-0.093,0.01,-0.001,0
11:00:49:727327,-0.134,-0.355,-0.19,0.01,-0.001,0.001
11:00:49:732402,-0.189,-0.334,-0.134,0.009,-0.001,0
11:00:49:737555,-0.217,-0.317,-0.034,0.008,-0.002,0
11:00:49:742714,-0.226,-0.316,0.006,0.007,-0.002,0
11:00:49:747873,-0.239,-0.313,0.035,0.005,-0.003,-0.001
11:00:49:753043,-0.243,-0.297,0.042,0.004,-0.003,-0.001
11:00:49:758328,-0.227,-0.254,0.026,0.004,-0.003,-0.001
11:00:49:763470,-0.19,-0.223,0.008,0.003,-0.003,-0.001
11:00:49:768641,-0.168,-0.216,0.058,0.003,-0.003,-0.001
11:00:49:773714,-0.146,-0.206,0.246,0.002,-0.003,-0.002
11:00:49:778884,-0.125,-0.188,0.363,0.001,-0.003,-0.003
11:00:49:784052,-0.059,-0.155,0.368,0.001,0,-0.001
11:00:49:789633,0,-0.143,0.281,0.002,0.002,0
11:00:49:794781,0.08,-0.147,0.18,0.003,0.005,0.002
11:00:49:800079,0.128,-0.156,0.152,0.003,0.007,0.002
11:00:49:805168,0.173,-0.151,0.067,0.003,0.008,0.002
11:00:49:810321,0.209,-0.144,-0.013,0.003,0.009,0.002
11:00:49:815403,0.256,-0.141,-0.045,0.005,0.008,0.001
11:00:49:820574,0.272,-0.149,0.002,0.006,0.008,0
11:00:49:825677,0.276,-0.172,0.096,0.005,0.009,0
11:00:49:830838,0.267,-0.189,0.159,0.005,0.009,0
11:00:49:836004,0.217,-0.211,0.277,0.005,0.007,-0.001
11:00:49:841073,0.151,-0.218,0.314,0.007,0.004,-0.002
11:00:49:846139,0.024,-0.218,0.148,0.01,-0.002,-0.002
11:00:49:851216,-0.054,-0.222,-0.089,0.012,-0.006,-0.001
11:00:49:856325,-0.142,-0.249,-0.338,0.013,-0.01,0
11:00:49:861473,-0.207,-0.285,-0.209,0.012,-0.011,-0.001
11:00:49:866623,-0.247,-0.293,-0.009,0.011,-0.012,-0.002
11:00:49:871792,-0.299,-0.278,0.146,0.011,-0.015,-0.003
11:00:49:876952,-0.33,-0.269,0.094,0.012,-0.017,-0.002
11:00:49:882075,-0.367,-0.278,-0.017,0.013,-0.02,-0.002
11:00:49:887164,-0.495,-0.332,-0.14,0.015,-0.023,-0.002
11:00:49:892266,-0.569,-0.351,-0.131,0.015,-0.024,-0.002
11:00:49:897333,-0.631,-0.355,-0.136,0.014,-0.025,-0.003
11:00:49:902491,-0.627,-0.357,-0.18,0.014,-0.026,-0.003
11:00:49:907562,-0.6,-0.375,-0.247,0.015,-0.028,-0.002
11:00:49:912725,-0.603,-0.389,-0.241,0.016,-0.03,-0.002
11:00:49:917908,-0.649,-0.388,-0.151,0.015,-0.03,-0.002
11:00:49:923372,-0.693,-0.373,-0.079,0.014,-0.029,-0.003
11:00:49:928793,-0.755,-0.36,-0.003,0.016,-0.03,-0.004
11:00:49:933868,-0.808,-0.391,0.041,0.025,-0.034,-0.006
11:00:49:939038,-0.831,-0.426,0.063,0.032,-0.038,-0.007
11:00:49:944198,-0.826,-0.465,0.046,0.042,-0.043,-0.007
11:00:49:949292,-0.758,-0.471,-0.087,0.049,-0.045,-0.005
11:00:49:954443,-0.694,-0.469,-0.241,0.053,-0.046,-0.004
11:00:49:959707,-0.625,-0.479,-0.482,0.056,-0.046,-0.001
11:00:49:964877,-0.628,-0.494,-0.578,0.058,-0.046,0
11:00:49:970231,-0.703,-0.511,-0.543,0.058,-0.047,0
11:00:49:975339,-0.774,-0.518,-0.408,0.057,-0.047,0
11:00:49:980439,-0.866,-0.533,-0.154,0.055,-0.049,-0.002
11:00:49:985609,-0.929,-0.554,0,0.053,-0.053,-0.002
11:00:49:990688,-0.965,-0.559,0.003,0.051,-0.055,-0.001
11:00:49:995852,-1.028,-0.549,-0.11,0.047,-0.057,0.001
11:00:50:1388,-1.08,-0.542,-0.244,0.044,-0.057,0.002
11:00:50:6548,-1.181,-0.548,-0.539,0.041,-0.055,0.003
11:00:50:11661,-1.318,-0.562,-0.929,0.035,-0.056,0.005
11:00:50:16824,-1.426,-0.57,-1.163,0.029,-0.058,0.006
11:00:50:21998,-1.604,-0.583,-1.343,0.013,-0.064,0.006
11:00:50:27122,-1.735,-0.6,-1.361,0.003,-0.066,0.005
11:00:50:32207,-1.934,-0.65,-1.434,-0.004,-0.065,0.002
11:00:50:37289,-2.083,-0.741,-1.779,-0.003,-0.061,-0.002
11:00:50:42461,-2.132,-0.831,-2.151,0,-0.06,-0.004
11:00:50:47626,-2.167,-0.999,-2.728,0,-0.059,-0.008
11:00:50:52794,-2.209,-1.117,-3.019,-0.001,-0.058,-0.011
11:00:50:57968,-2.345,-1.276,-3.26,-0.005,-0.054,-0.017
11:00:50:63094,-2.468,-1.367,-3.329,-0.008,-0.051,-0.021
11:00:50:68257,-2.639,-1.479,-3.405,-0.012,-0.047,-0.026
11:00:50:73333,-2.752,-1.548,-3.561,-0.01,-0.045,-0.028
11:00:50:78499,-2.807,-1.572,-3.715,-0.006,-0.042,-0.029
11:00:50:83660,-2.907,-1.615,-3.873,0.002,-0.036,-0.029
11:00:50:88824,-3.002,-1.67,-3.817,0.008,-0.032,-0.03
11:00:50:93933,-3.179,-1.761,-3.49,0.014,-0.028,-0.032
11:00:50:99097,-3.302,-1.785,-3.251,0.015,-0.028,-0.032
11:00:50:104439,-3.476,-1.737,-3.078,0.012,-0.029,-0.029
11:00:50:109617,-3.64,-1.666,-3.034,0.006,-0.031,-0.026
11:00:50:114734,-3.744,-1.652,-2.92,0.001,-0.032,-0.024
11:00:50:119888,-3.878,-1.678,-2.545,-0.004,-0.033,-0.024
11:00:50:125020,-3.941,-1.692,-2.246,-0.008,-0.033,-0.025
11:00:50:130203,-4.003,-1.665,-1.914,-0.012,-0.031,-0.023
11:00:50:135373,-4.067,-1.597,-1.734,-0.014,-0.03,-0.021
11:00:50:140550,-4.129,-1.558,-1.595,-0.013,-0.029,-0.02
11:00:50:145628,-4.256,-1.535,-1.26,-0.012,-0.028,-0.02
11:00:50:150801,-4.355,-1.531,-1.018,-0.011,-0.027,-0.021
11:00:50:155973,-4.507,-1.499,-0.806,-0.01,-0.025,-0.02
11:00:50:161142,-4.605,-1.458,-0.752,-0.011,-0.023,-0.019
11:00:50:166218,-4.738,-1.401,-0.606,-0.013,-0.018,-0.018
11:00:50:171370,-4.837,-1.381,-0.328,-0.014,-0.011,-0.018
11:00:50:176538,-4.876,-1.377,-0.184,-0.015,-0.005,-0.019
11:00:50:181669,-4.908,-1.363,-0.147,-0.016,0.003,-0.018
11:00:50:186839,-4.931,-1.351,-0.182,-0.018,0.009,-0.017
11:00:50:191961,-4.979,-1.342,-0.198,-0.021,0.018,-0.017
11:00:50:197110,-5.009,-1.336,-0.186,-0.023,0.024,-0.017
11:00:50:202247,-5.041,-1.324,-0.175,-0.026,0.033,-0.016
11:00:50:207343,-5.1,-1.327,-0.095,-0.029,0.042,-0.014
11:00:50:212453,-5.177,-1.346,0.041,-0.032,0.048,-0.014
11:00:50:217611,-5.329,-1.377,0.289,-0.038,0.056,-0.014
11:00:50:222776,-5.427,-1.386,0.39,-0.043,0.061,-0.014
11:00:50:227907,-5.506,-1.398,0.414,-0.049,0.065,-0.013
11:00:50:233062,-5.582,-1.465,0.418,-0.056,0.071,-0.013
11:00:50:238219,-5.636,-1.603,0.574,-0.062,0.08,-0.014
11:00:50:243362,-5.713,-1.725,0.852,-0.065,0.09,-0.017
11:00:50:248516,-5.787,-1.757,0.992,-0.066,0.094,-0.018
11:00:50:253687,-5.911,-1.754,1.048,-0.066,0.097,-0.018
11:00:50:258861,-5.979,-1.753,1.01,-0.064,0.096,-0.017
11:00:50:264026,-6.042,-1.77,0.946,-0.063,0.094,-0.016
11:00:50:269180,-6.065,-1.785,0.946,-0.065,0.094,-0.015
11:00:50:274330,-6.088,-1.803,1.039,-0.071,0.094,-0.016
11:00:50:279501,-6.101,-1.809,1.181,-0.075,0.095,-0.018
11:00:50:284668,-6.104,-1.803,1.248,-0.077,0.096,-0.019
11:00:50:289819,-6.111,-1.782,1.306,-0.079,0.096,-0.02
11:00:50:294987,-6.125,-1.772,1.369,-0.082,0.095,-0.02
11:00:50:300149,-6.146,-1.78,1.547,-0.085,0.092,-0.021
11:00:50:305303,-6.133,-1.809,1.748,-0.089,0.09,-0.023
11:00:50:310480,-6.102,-1.833,1.829,-0.09,0.089,-0.023
11:00:50:315815,-6.054,-1.87,1.813,-0.089,0.091,-0.023
11:00:50:321411,-6.042,-1.886,1.694,-0.088,0.093,-0.022
11:00:50:326583,-6.049,-1.886,1.405,-0.084,0.096,-0.021
11:00:50:331757,-6.047,-1.878,1.248,-0.083,0.097,-0.021
11:00:50:336928,-6.012,-1.891,1.271,-0.082,0.097,-0.023
11:00:50:342080,-5.969,-1.937,1.574,-0.082,0.096,-0.026
11:00:50:347246,-5.96,-1.954,1.775,-0.081,0.096,-0.028
11:00:50:352420,-5.965,-1.924,1.703,-0.08,0.097,-0.027
11:00:50:357598,-5.964,-1.838,1.389,-0.078,0.097,-0.023
11:00:50:362703,-5.961,-1.784,1.206,-0.077,0.097,-0.021
11:00:50:367874,-5.988,-1.74,1.174,-0.077,0.096,-0.019
11:00:50:373024,-6.028,-1.735,1.326,-0.078,0.096,-0.02
11:00:50:378179,-6.069,-1.732,1.658,-0.081,0.096,-0.021
11:00:50:383308,-6.053,-1.709,1.803,-0.082,0.097,-0.021
11:00:50:388484,-6.04,-1.68,1.694,-0.083,0.098,-0.019
11:00:50:393676,-6.069,-1.648,1.385,-0.083,0.099,-0.016
11:00:50:398771,-6.111,-1.655,1.274,-0.083,0.099,-0.016
11:00:50:403922,-6.138,-1.71,1.371,-0.081,0.1,-0.016
11:00:50:409029,-6.111,-1.753,1.49,-0.081,0.099,-0.017
11:00:50:414190,-6.052,-1.79,1.498,-0.08,0.099,-0.018
11:00:50:419267,-6.048,-1.796,1.315,-0.079,0.099,-0.018
11:00:50:424341,-6.072,-1.801,1.219,-0.079,0.1,-0.019
11:00:50:429417,-6.086,-1.815,1.228,-0.077,0.1,-0.021
11:00:50:434591,-6.066,-1.823,1.303,-0.076,0.1,-0.022
11:00:50:439731,-6.026,-1.821,1.4,-0.074,0.099,-0.023
11:00:50:444954,-6.016,-1.811,1.41,-0.072,0.098,-0.023
11:00:50:450124,-6.014,-1.782,1.365,-0.071,0.096,-0.024
11:00:50:455291,-6.003,-1.757,1.345,-0.071,0.095,-0.025
11:00:50:460366,-5.971,-1.735,1.404,-0.07,0.094,-0.026
11:00:50:465441,-5.956,-1.764,1.548,-0.07,0.093,-0.028
11:00:50:470612,-5.962,-1.799,1.639,-0.07,0.092,-0.029
11:00:50:475778,-5.966,-1.828,1.699,-0.07,0.091,-0.03
11:00:50:480948,-5.946,-1.813,1.673,-0.069,0.091,-0.03
11:00:50:486105,-5.888,-1.76,1.55,-0.069,0.09,-0.029
11:00:50:491194,-5.856,-1.728,1.448,-0.069,0.09,-0.028
11:00:50:496346,-5.856,-1.705,1.333,-0.068,0.089,-0.028
11:00:50:501492,-5.88,-1.689,1.278,-0.067,0.088,-0.027
11:00:50:506656,-5.877,-1.67,1.273,-0.067,0.087,-0.028
11:00:50:511845,-5.84,-1.641,1.351,-0.065,0.087,-0.029
11:00:50:517012,-5.814,-1.632,1.449,-0.064,0.087,-0.03
11:00:50:522173,-5.794,-1.637,1.506,-0.062,0.087,-0.03
11:00:50:527247,-5.784,-1.642,1.303,-0.06,0.088,-0.028
11:00:50:532414,-5.781,-1.641,1.096,-0.059,0.089,-0.026
