Time,FT1,FT2,FT3,FT4,FT5,FT6
11:08:22:892950,0.02,0.037,-0.21,0,0,0.001
11:08:22:898025,0.032,-0.001,-0.138,0,0,0
11:08:22:903184,0.054,0.016,-0.121,0,0,0.001
11:08:22:908319,0.074,0.052,-0.093,0.001,-0.001,0.001
11:08:22:913485,0.063,0.068,-0.097,0.001,-0.001,0.001
11:08:22:918664,0.026,0.088,-0.172,0,0,0.001
11:08:22:923875,0.013,0.103,-0.241,0,0,0.001
11:08:22:929044,0.034,0.112,-0.263,0.001,-0.001,0.001
11:08:22:934118,0.073,0.094,-0.178,0.001,-0.002,0.001
11:08:22:939199,0.094,0.08,-0.143,0.002,-0.003,0
11:08:22:944272,0.119,0.076,-0.183,0.002,-0.003,0.001
11:08:22:949449,0.132,0.074,-0.189,0.002,-0.003,0.001
11:08:22:954611,0.132,0.04,0.001,0.001,-0.002,0
11:08:22:959853,0.115,0,0.207,0.001,-0.003,-0.001
11:08:22:965016,0.086,-0.031,0.334,0,-0.003,-0.002
11:08:22:970090,0.087,0.01,0.092,0.001,-0.003,0
11:08:22:975259,0.107,0.054,-0.147,0.001,-0.003,0.001
11:08:22:980333,0.132,0.081,-0.381,0.001,-0.002,0.002
11:08:22:985514,0.123,0.067,-0.42,0.001,-0.001,0.002
11:08:22:990668,0.059,0.028,-0.387,0.001,-0.001,0.002
11:08:22:995867,0.009,0.007,-0.341,0,-0.001,0.002
11:08:23:1032,-0.027,-0.012,-0.248,0,-0.001,0.001
11:08:23:6230,-0.015,-0.016,-0.146,0,-0.001,0
11:08:23:11395,-0.011,-0.01,-0.1,0,0,0
11:08:23:16544,-0.036,-0.007,-0.07,-0.001,0,0
11:08:23:21720,-0.06,-0.02,-0.051,-0.001,0,0
11:08:23:26885,-0.072,-0.048,-0.002,-0.001,0,0
11:08:23:32071,-0.059,-0.045,-0.005,0,0,-0.001
11:08:23:37479,-0.053,-0.019,-0.071,0,0,-0.001
11:08:23:42652,-0.056,0.013,-0.158,0,0,-0.001
11:08:23:47821,-0.066,0.048,-0.205,0,0,0
11:08:23:52993,-0.059,0.044,-0.085,0,0,-0.001
11:08:23:58080,-0.029,0.012,0.066,0,0,-0.002
11:08:23:63256,-0.008,-0.006,0.085,0.001,0,-0.002
11:08:23:68405,0.004,-0.001,-0.018,0.002,0,0
11:08:23:73521,0.001,0.019,-0.087,0.002,0,0
11:08:23:78606,0,0.036,-0.044,0.003,0,0
11:08:23:83772,0.002,0.023,0.06,0.003,0,0
11:08:23:88940,-0.01,-0.002,0.149,0.002,0,-0.001
11:08:23:94099,-0.057,0.008,0.057,0.002,0.001,0
11:08:23:99267,-0.087,0.029,-0.042,0.001,0.002,0
11:08:23:104342,-0.1,0.044,-0.16,0,0.003,0
11:08:23:109477,-0.09,0.038,-0.225,0,0.003,0
11:08:23:114632,-0.07,0.022,-0.3,0,0.002,0.001
11:08:23:119796,-0.054,0.015,-0.288,0,0.001,0.001
11:08:23:124974,-0.016,0.008,-0.151,0,0.001,0
11:08:23:130060,0.016,0.006,-0.013,0,0,0
11:08:23:135216,0.017,0.008,0.003,0,0,0
11:08:23:140295,-0.009,0.013,-0.065,0,0,0
11:08:23:145476,-0.02,0.018,-0.143,0,0,0
11:08:23:150612,0,0.033,-0.309,0,0.001,0.001
11:08:23:155751,0.028,0.049,-0.432,0,0.001,0.003
11:08:23:160917,0.052,0.064,-0.501,0.001,0.001,0.004
11:08:23:166098,0.036,0.056,-0.415,0.002,0.001,0.003
11:08:23:171234,-0.027,0.031,-0.206,0.002,0.001,0.002
11:08:23:176403,-0.083,0.027,-0.167,0.001,0.002,0.001
11:08:23:181579,-0.094,0.04,-0.258,0.001,0.003,0.001
11:08:23:186747,-0.083,0.05,-0.348,0.001,0.002,0.001
11:08:23:191894,-0.078,0.034,-0.27,0.001,0.001,0
11:08:23:197070,-0.09,-0.002,-0.046,0,0.001,-0.001
11:08:23:202248,-0.082,-0.01,-0.002,0,0.001,-0.001
11:08:23:207421,-0.041,0,-0.112,0,0.001,0
11:08:23:212566,0.045,0.005,-0.244,0,0,0.002
11:08:23:217670,0.077,-0.003,-0.187,0,-0.001,0.002
11:08:23:222791,0.048,-0.009,0.024,0,-0.001,0
11:08:23:227919,0.008,0.005,0.085,0,-0.001,0
11:08:23:233079,0.011,0.049,-0.081,0,-0.001,0.001
11:08:23:238151,0.102,0.081,-0.363,0,-0.002,0.004
11:08:23:243307,0.149,0.08,-0.438,0,-0.002,0.005
11:08:23:248585,0.121,0.039,-0.26,0.001,-0.003,0.003
11:08:23:253715,0.06,0.002,-0.024,0.001,-0.003,0
11:08:23:258822,0.013,-0.023,0.218,0,-0.002,-0.001
11:08:23:264053,0.04,-0.006,0.199,0.001,-0.002,-0.001
11:08:23:269199,0.101,0.038,0.002,0.001,-0.001,0
11:08:23:274272,0.089,0.054,-0.115,0.001,-0.001,0.002
11:08:23:279445,0.046,0.042,-0.096,0.001,-0.001,0.001
11:08:23:284609,-0.002,0.015,-0.017,0,-0.001,0
11:08:23:289826,-0.007,-0.003,0.042,0,-0.001,0
11:08:23:294993,0.011,-0.024,0.161,0,-0.001,-0.001
11:08:23:300150,0.026,-0.025,0.227,0,-0.002,-0.001
11:08:23:305230,0.042,0.004,0.195,0,-0.003,-0.001
11:08:23:310304,0.054,0.047,0,0.001,-0.004,0
11:08:23:315477,0.068,0.063,-0.145,0.001,-0.004,0.001
11:08:23:320649,0.108,0.065,-0.279,0.001,-0.004,0.003
11:08:23:325823,0.134,0.061,-0.277,0.001,-0.004,0.003
11:08:23:330997,0.128,0.05,-0.139,0.002,-0.004,0.003
11:08:23:336158,0.089,0.039,-0.019,0.002,-0.004,0.002
11:08:23:341233,0.023,0.021,0.015,0.001,-0.003,0
11:08:23:346308,0.008,0.013,-0.163,0.001,-0.002,0.001
11:08:23:351484,0.027,0.014,-0.275,0,-0.002,0.002
11:08:23:356653,0.057,0.013,-0.235,0,-0.001,0.002
11:08:23:361734,0.063,0.006,-0.087,0,0,0.001
11:08:23:366909,0.058,-0.002,0.057,-0.001,0,0
11:08:23:372080,0.044,-0.003,0.095,-0.001,0,-0.001
11:08:23:377249,0.038,0.008,-0.073,0,0,0
11:08:23:382403,0.045,0.007,-0.186,0,0,0.001
11:08:23:387535,0.053,-0.005,-0.125,0,0,0.001
11:08:23:392687,0.052,-0.024,0.115,0,0,0
11:08:23:397860,0.03,-0.024,0.263,-0.001,0,-0.002
11:08:23:403026,-0.02,-0.009,0.31,-0.001,0,-0.002
11:08:23:408100,-0.043,0.001,0.128,0,0,-0.001
11:08:23:413176,-0.029,0.006,-0.067,0,0,0
11:08:23:418251,0.007,0.025,-0.314,0,0,0.001
11:08:23:423426,0.015,0.045,-0.356,0,0,0.001
11:08:23:428583,0,0.064,-0.216,0,0,0
11:08:23:433758,-0.014,0.06,-0.088,0,0,0
11:08:23:438833,-0.014,0.039,-0.041,0,0,-0.001
11:08:23:443953,0,0.025,-0.105,0,0,0
11:08:23:449106,0.028,0.009,-0.175,0,-0.001,0
11:08:23:454246,0.039,0.003,-0.142,0.001,-0.001,0
11:08:23:459384,0.036,0.007,-0.056,0.001,-0.001,0
11:08:23:464459,0.024,0.027,-0.055,0.002,-0.001,0
11:08:23:469638,0.021,0.031,-0.083,0.002,-0.001,0
11:08:23:474807,0.024,0.007,-0.074,0.002,-0.001,0.001
11:08:23:479901,0.02,-0.028,-0.004,0.002,0,0
11:08:23:485028,0.013,-0.039,0.026,0.002,0,0
11:08:23:490164,0.012,-0.037,0.018,0.003,0,0
11:08:23:495432,0.014,-0.02,-0.039,0.003,0,0
11:08:23:500559,-0.009,-0.003,-0.062,0.002,0,0
11:08:23:505729,-0.047,0,-0.013,0.002,0,0
11:08:23:510893,-0.098,-0.021,0.136,0.001,0,-0.002
11:08:23:515987,-0.096,-0.051,0.217,0.001,0.001,-0.003
11:08:23:521137,-0.072,-0.052,0.147,0.001,0.001,-0.002
11:08:23:526275,-0.053,-0.033,-0.003,0.001,0.001,-0.001
11:08:23:531350,-0.057,0.001,-0.199,0,0.001,0
11:08:23:536502,-0.082,-0.015,-0.168,0,0.001,0
11:08:23:541670,-0.085,-0.048,-0.078,0,0,0
11:08:23:546810,-0.048,-0.076,-0.059,0,0,0
11:08:23:551965,-0.002,-0.066,-0.147,0.001,-0.001,0.002
11:08:23:557120,0.059,-0.045,-0.245,0.001,-0.002,0.003
11:08:23:562230,0.071,-0.06,-0.182,0.001,-0.003,0.001
11:08:23:567402,0.051,-0.078,-0.142,0.002,-0.003,0
11:08:23:572563,0.011,-0.085,-0.208,0.003,-0.003,0
11:08:23:577710,-0.007,-0.072,-0.263,0.003,-0.003,0
11:08:23:582874,-0.031,-0.039,-0.18,0.004,-0.003,0
11:08:23:588017,-0.047,-0.013,-0.06,0.004,-0.002,0
11:08:23:593175,-0.047,0.028,-0.059,0.004,-0.002,0
11:08:23:598248,0.008,0.057,-0.319,0.005,-0.003,0.004
11:08:23:603423,0.06,0.055,-0.43,0.006,-0.005,0.006
11:08:23:608585,0.1,0.019,-0.248,0.007,-0.006,0.007
11:08:23:613750,0.084,-0.009,-0.003,0.008,-0.007,0.006
11:08:23:618913,0.035,-0.021,0.16,0.008,-0.007,0.005
11:08:23:624047,0.011,-0.009,0.069,0.008,-0.007,0.006
11:08:23:629205,-0.021,-0.006,-0.099,0.006,-0.006,0.008
11:08:23:634295,-0.094,-0.072,-0.057,0.003,-0.005,0.006
11:08:23:639457,-0.163,-0.145,0.019,0.001,-0.004,0.004
11:08:23:644622,-0.263,-0.243,0.022,-0.001,-0.001,0.002
11:08:23:649797,-0.315,-0.281,-0.045,-0.003,0,0.001
11:08:23:654960,-0.372,-0.31,-0.143,-0.005,0.004,0
11:08:23:660074,-0.39,-0.328,-0.178,-0.007,0.006,0
11:08:23:665150,-0.395,-0.366,-0.164,-0.009,0.01,0
11:08:23:670242,-0.416,-0.403,-0.025,-0.01,0.013,-0.001
11:08:23:675412,-0.454,-0.419,0.103,-0.01,0.014,-0.003
11:08:23:680587,-0.517,-0.435,0.181,-0.012,0.016,-0.004
11:08:23:685715,-0.547,-0.443,0.11,-0.013,0.017,-0.004
11:08:23:690877,-0.587,-0.456,-0.046,-0.014,0.019,-0.003
11:08:23:695954,-0.632,-0.462,-0.079,-0.015,0.02,-0.004
11:08:23:701119,-0.645,-0.46,-0.056,-0.016,0.02,-0.005
11:08:23:706215,-0.605,-0.459,-0.077,-0.017,0.02,-0.006
11:08:23:711380,-0.558,-0.476,-0.13,-0.018,0.019,-0.007
11:08:23:716471,-0.52,-0.543,-0.17,-0.02,0.02,-0.007
11:08:23:721636,-0.536,-0.601,-0.142,-0.022,0.021,-0.008
11:08:23:726797,-0.589,-0.655,-0.08,-0.024,0.023,-0.01
11:08:23:731891,-0.609,-0.65,-0.078,-0.025,0.024,-0.01
11:08:23:737050,-0.602,-0.598,-0.149,-0.025,0.025,-0.01
11:08:23:742207,-0.592,-0.565,-0.192,-0.025,0.026,-0.011
11:08:23:747376,-0.604,-0.548,-0.135,-0.026,0.027,-0.012
11:08:23:752471,-0.621,-0.55,-0.017,-0.026,0.027,-0.013
11:08:23:757634,-0.615,-0.544,0.12,-0.026,0.027,-0.013
11:08:23:762797,-0.556,-0.506,0.034,-0.025,0.026,-0.01
11:08:23:768320,-0.507,-0.469,-0.132,-0.024,0.025,-0.007
11:08:23:773440,-0.44,-0.422,-0.371,-0.023,0.024,-0.004
11:08:23:778579,-0.375,-0.394,-0.39,-0.021,0.022,-0.002
11:08:23:783755,-0.33,-0.379,-0.246,-0.019,0.02,-0.001
11:08:23:789147,-0.27,-0.337,0.054,-0.017,0.017,-0.001
11:08:23:794270,-0.241,-0.291,0.15,-0.015,0.016,0
11:08:23:799683,-0.214,-0.209,0.029,-0.012,0.014,0.002
11:08:23:804991,-0.201,-0.144,-0.165,-0.009,0.013,0.004
11:08:23:810163,-0.204,-0.093,-0.184,-0.007,0.014,0.005
11:08:23:815248,-0.21,-0.046,-0.182,-0.005,0.014,0.005
11:08:23:820397,-0.212,0.052,-0.321,-0.001,0.015,0.008
11:08:23:825545,-0.208,0.113,-0.44,0.001,0.014,0.01
11:08:23:830704,-0.199,0.153,-0.447,0.004,0.013,0.012
11:08:23:835876,-0.204,0.147,-0.369,0.005,0.013,0.012
11:08:23:841039,-0.259,0.137,-0.382,0.004,0.016,0.012
11:08:23:846173,-0.386,0.152,-0.547,0.003,0.02,0.012
11:08:23:851287,-0.484,0.156,-0.551,0.002,0.022,0.011
11:08:23:856420,-0.586,0.131,-0.265,0.002,0.024,0.008
11:08:23:861572,-0.611,0.105,-0.008,0.001,0.025,0.005
11:08:23:866724,-0.617,0.081,0.197,0,0.026,0.001
11:08:23:871900,-0.622,0.078,0.198,0,0.027,0.001
11:08:23:877068,-0.62,0.085,0.155,0,0.028,0.001
11:08:23:882234,-0.604,0.099,0.157,0.001,0.029,0.001
11:08:23:887413,-0.582,0.14,0.153,0.003,0.03,0.002
11:08:23:892583,-0.603,0.183,0.056,0.004,0.031,0.004
11:08:23:897751,-0.643,0.194,-0.009,0.003,0.032,0.005
11:08:23:902918,-0.713,0.17,0.051,0.001,0.033,0.006
11:08:23:908062,-0.747,0.138,0.203,0,0.034,0.005
11:08:23:913222,-0.755,0.105,0.388,-0.002,0.036,0.005
11:08:23:918303,-0.706,0.115,0.319,-0.002,0.036,0.006
11:08:23:923476,-0.66,0.14,0.202,-0.001,0.035,0.008
11:08:23:928638,-0.615,0.181,0.161,0,0.034,0.009
11:08:23:933805,-0.606,0.209,0.237,0,0.033,0.01
11:08:23:938917,-0.604,0.262,0.288,0.001,0.032,0.012
11:08:23:944062,-0.595,0.303,0.194,0.002,0.031,0.013
11:08:23:949215,-0.565,0.349,0.005,0.005,0.031,0.016
11:08:23:954333,-0.519,0.365,0.007,0.008,0.03,0.017
11:08:23:959409,-0.476,0.371,0.095,0.009,0.027,0.017
11:08:23:964582,-0.399,0.389,0.158,0.01,0.024,0.018
11:08:23:970013,-0.355,0.407,0.121,0.01,0.023,0.019
11:08:23:975170,-0.323,0.427,0.068,0.01,0.022,0.019
11:08:23:980254,-0.319,0.432,0.113,0.011,0.02,0.019
11:08:23:985436,-0.315,0.432,0.167,0.011,0.019,0.019
11:08:23:990767,-0.299,0.442,0.228,0.013,0.017,0.019
11:08:23:995846,-0.28,0.469,0.28,0.015,0.015,0.019
11:08:24:1017,-0.268,0.493,0.325,0.017,0.014,0.019
11:08:24:6148,-0.257,0.536,0.405,0.019,0.013,0.017
11:08:24:11307,-0.263,0.568,0.457,0.02,0.012,0.016
11:08:24:16458,-0.285,0.622,0.469,0.021,0.012,0.016
11:08:24:21610,-0.295,0.658,0.388,0.023,0.012,0.017
11:08:24:26758,-0.277,0.691,0.164,0.024,0.012,0.019
11:08:24:31932,-0.25,0.691,0.053,0.025,0.012,0.02
11:08:24:37110,-0.214,0.662,0.101,0.025,0.012,0.021
11:08:24:42251,-0.196,0.629,0.303,0.024,0.012,0.02
11:08:24:47427,-0.184,0.614,0.37,0.023,0.012,0.02
11:08:24:52583,-0.156,0.601,0.275,0.021,0.011,0.021
11:08:24:57752,-0.138,0.599,0.153,0.02,0.01,0.021
11:08:24:63041,-0.125,0.613,0.06,0.021,0.009,0.021
11:08:24:68544,-0.132,0.633,0.102,0.022,0.009,0.021
11:08:24:73703,-0.156,0.657,0.289,0.024,0.007,0.02
11:08:24:78998,-0.178,0.665,0.505,0.027,0.006,0.019
11:08:24:84176,-0.176,0.682,0.608,0.028,0.004,0.021
11:08:24:89332,-0.154,0.699,0.605,0.028,0.003,0.022
11:08:24:94465,-0.106,0.692,0.616,0.028,0.001,0.024
11:08:24:99634,-0.081,0.651,0.679,0.027,0,0.026
11:08:24:104803,-0.075,0.566,0.769,0.025,-0.002,0.027
11:08:24:109904,-0.083,0.525,0.754,0.025,-0.003,0.028
11:08:24:114983,-0.088,0.489,0.68,0.023,-0.005,0.03
11:08:24:120129,-0.074,0.425,0.736,0.021,-0.006,0.029
11:08:24:125285,-0.072,0.351,0.84,0.018,-0.006,0.028
11:08:24:130404,-0.118,0.219,0.93,0.015,-0.004,0.025
11:08:24:135567,-0.191,0.14,0.919,0.013,-0.002,0.023
11:08:24:140729,-0.326,0.053,0.894,0.009,0,0.02
11:08:24:145869,-0.393,0.016,0.889,0.006,0.002,0.017
11:08:24:151263,-0.419,-0.006,0.811,0.004,0.004,0.015
11:08:24:156432,-0.402,0.009,0.646,0.003,0.006,0.014
11:08:24:161614,-0.416,0.035,0.59,0.004,0.007,0.013
11:08:24:166789,-0.495,0.074,0.675,0.004,0.009,0.012
11:08:24:171971,-0.554,0.086,0.773,0.004,0.011,0.011
11:08:24:177127,-0.581,0.083,0.829,0.005,0.012,0.011
11:08:24:182259,-0.535,0.084,0.818,0.007,0.012,0.013
11:08:24:187432,-0.508,0.095,0.867,0.008,0.012,0.013
11:08:24:192519,-0.531,0.103,1.041,0.008,0.011,0.014
11:08:24:197656,-0.576,0.09,1.134,0.007,0.011,0.014
11:08:24:202824,-0.627,0.045,1.102,0.006,0.01,0.015
11:08:24:207958,-0.633,-0.001,0.943,0.005,0.01,0.017
11:08:24:213121,-0.633,-0.027,0.894,0.006,0.01,0.017
11:08:24:218300,-0.646,-0.053,0.949,0.006,0.009,0.016
11:08:24:223400,-0.676,-0.092,1.143,0.004,0.01,0.014
11:08:24:228507,-0.677,-0.108,1.221,0.003,0.015,0.013
11:08:24:233651,-0.674,-0.086,1.124,0.002,0.016,0.012
11:08:24:238802,-0.744,0.002,0.823,0,0,0.014
11:08:24:243927,-0.857,0.085,0.605,-0.005,-0.03,0.016
11:08:24:249093,-0.999,0.193,0.354,-0.018,-0.089,0.02
11:08:24:254387,-0.961,0.223,0.252,-0.028,-0.119,0.022
11:08:24:259544,-0.641,0.178,0.162,-0.039,-0.126,0.022
11:08:24:264628,-0.19,0.068,0.07,-0.041,-0.11,0.02
11:08:24:269707,0.049,-0.003,-0.024,-0.038,-0.081,0.015
11:08:24:274873,0.253,-0.072,-0.209,-0.031,-0.069,0.013
11:08:24:280070,0.346,-0.103,-0.394,-0.025,-0.073,0.013
11:08:24:285256,0.383,-0.119,-0.486,-0.022,-0.077,0.014
11:08:24:290330,0.4,-0.149,-0.548,-0.018,-0.082,0.015
11:08:24:295412,0.376,-0.162,-0.548,-0.015,-0.083,0.015
11:08:24:300484,0.304,-0.145,-0.57,-0.011,-0.085,0.013
11:08:24:305652,0.255,-0.099,-0.65,-0.007,-0.085,0.013
11:08:24:310821,0.204,0.004,-0.857,0,-0.085,0.013
11:08:24:315933,0.178,0.076,-0.983,0.004,-0.084,0.012
11:08:24:321101,0.123,0.166,-1.069,0.011,-0.084,0.011
11:08:24:326291,0.078,0.215,-1.086,0.016,-0.083,0.011
11:08:24:331429,0.039,0.286,-1.143,0.022,-0.081,0.011
11:08:24:336583,0.086,0.362,-1.221,0.03,-0.072,0.012
11:08:24:341751,0.152,0.423,-1.221,0.035,-0.063,0.013
11:08:24:346921,0.239,0.552,-1.142,0.041,-0.05,0.014
11:08:24:352089,0.277,0.668,-1.088,0.044,-0.045,0.015
11:08:24:357256,0.337,0.856,-1.022,0.047,-0.041,0.016
11:08:24:362328,0.421,1.004,-0.883,0.051,-0.036,0.017
11:08:24:367491,0.473,1.076,-0.743,0.056,-0.031,0.017
11:08:24:372657,0.52,1.182,-0.545,0.063,-0.024,0.017
11:08:24:377862,0.534,1.269,-0.437,0.069,-0.021,0.018
11:08:24:383031,0.547,1.421,-0.269,0.078,-0.021,0.021
11:08:24:388235,0.553,1.528,-0.167,0.084,-0.022,0.022
11:08:24:393314,0.561,1.679,-0.115,0.091,-0.024,0.025
11:08:24:398389,0.579,1.808,-0.157,0.098,-0.028,0.027
11:08:24:403555,0.607,1.884,-0.152,0.102,-0.032,0.028
11:08:24:408644,0.675,2.003,-0.045,0.108,-0.039,0.029
11:08:24:413738,0.726,2.089,0.044,0.11,-0.044,0.029
11:08:24:418815,0.788,2.214,0.149,0.113,-0.048,0.029
11:08:24:424010,0.815,2.29,0.211,0.114,-0.05,0.029
11:08:24:429159,0.857,2.413,0.306,0.115,-0.052,0.029
11:08:24:434258,0.922,2.568,0.385,0.114,-0.054,0.031
11:08:24:439332,0.979,2.682,0.454,0.112,-0.056,0.032
11:08:24:444468,1.072,2.843,0.646,0.107,-0.059,0.033
11:08:24:449653,1.136,2.94,0.809,0.102,-0.06,0.033
11:08:24:454808,1.234,3.073,0.971,0.093,-0.06,0.034
11:08:24:459887,1.303,3.158,0.982,0.088,-0.061,0.036
11:08:24:465044,1.414,3.286,0.919,0.083,-0.063,0.04
11:08:24:470144,1.539,3.427,0.867,0.08,-0.066,0.044
11:08:24:475273,1.621,3.526,0.856,0.079,-0.068,0.047
11:08:24:480388,1.73,3.659,0.863,0.081,-0.068,0.05
11:08:24:485560,1.794,3.725,0.886,0.083,-0.068,0.052
11:08:24:490645,1.894,3.796,0.928,0.089,-0.067,0.055
11:08:24:496200,1.969,3.839,0.935,0.094,-0.067,0.057
11:08:24:501366,2.085,3.914,0.882,0.1,-0.066,0.06
11:08:24:506542,2.204,3.99,0.777,0.105,-0.066,0.063
11:08:24:511713,2.291,4.033,0.711,0.107,-0.066,0.066
11:08:24:516871,2.436,4.102,0.648,0.109,-0.065,0.069
11:08:24:522010,2.53,4.162,0.607,0.109,-0.063,0.07
11:08:24:527162,2.656,4.272,0.451,0.108,-0.059,0.072
11:08:24:532256,2.737,4.338,0.258,0.108,-0.055,0.073
11:08:24:537441,2.871,4.401,-0.045,0.107,-0.051,0.076
11:08:24:542574,3.003,4.422,-0.142,0.106,-0.048,0.077
11:08:24:547658,3.071,4.422,-0.063,0.106,-0.046,0.076
11:08:24:552811,3.145,4.409,0.107,0.105,-0.043,0.075
11:08:24:557963,3.19,4.397,0.159,0.105,-0.041,0.074
11:08:24:563134,3.272,4.384,0.118,0.105,-0.039,0.074
11:08:24:568270,3.36,4.39,0.029,0.106,-0.037,0.074
11:08:24:573394,3.403,4.407,-0.02,0.106,-0.035,0.074
11:08:24:578557,3.428,4.447,-0.079,0.106,-0.034,0.074
11:08:24:583751,3.426,4.475,-0.116,0.105,-0.033,0.074
11:08:24:588931,3.423,4.501,-0.18,0.104,-0.033,0.075
11:08:24:594113,3.435,4.502,-0.218,0.104,-0.034,0.076
11:08:24:599277,3.439,4.496,-0.184,0.105,-0.035,0.075
11:08:24:604433,3.421,4.488,-0.002,0.104,-0.036,0.073
