Time,FT1,FT2,FT3,FT4,FT5,FT6
10:58:35:105616,-0.109,-0.063,0.011,0.001,0,-0.001
10:58:35:110777,-0.118,-0.069,0.025,0.001,0,-0.001
10:58:35:115949,-0.085,-0.061,0.079,0.001,-0.001,0
10:58:35:121120,-0.035,-0.033,0.112,0.001,-0.001,0
10:58:35:126289,0.001,-0.027,0.091,0.001,-0.001,0
10:58:35:131385,0.016,-0.064,0.106,0.001,0,0
10:58:35:136556,0.016,-0.097,0.169,0.001,0,0
10:58:35:141663,0.018,-0.128,0.247,0.001,0,-0.001
10:58:35:146827,0.026,-0.131,0.206,0.001,0,0
10:58:35:151996,0.036,-0.118,0.032,0.001,0,0.001
10:58:35:157127,0.021,-0.103,-0.038,0.001,0,0.001
10:58:35:162255,-0.036,-0.078,0.038,0.001,0.001,0
10:58:35:167415,-0.07,-0.06,0.121,0.001,0.001,0
10:58:35:172565,-0.057,-0.037,0.057,0.001,0.002,0
10:58:35:177636,-0.01,-0.031,-0.09,0.001,0.001,0.001
10:58:35:182797,0.056,-0.047,-0.175,0.002,0,0.002
10:58:35:187957,0.063,-0.072,0.065,0.002,0,0
10:58:35:193124,0.045,-0.073,0.256,0.002,0,-0.001
10:58:35:198275,0.025,-0.042,0.298,0.001,0,-0.001
10:58:35:203415,0.017,-0.018,0.175,0.001,0,0
10:58:35:208577,-0.004,-0.013,0.018,0.001,0,0
10:58:35:213686,-0.03,-0.035,0.06,0,0,-0.001
10:58:35:218857,-0.031,-0.042,0.127,0,0,-0.001
10:58:35:224024,-0.011,-0.021,0.125,0.001,0,0
10:58:35:229182,-0.005,0.004,0.058,0.001,0,0
10:58:35:234278,-0.025,0.03,-0.034,0.001,0,0
10:58:35:239452,-0.031,0.029,-0.071,0.001,0,0
10:58:35:244614,0.008,0.016,-0.138,0,0,0.001
10:58:35:249780,0.076,0.019,-0.203,0,0,0.001
10:58:35:254948,0.1,0.03,-0.178,0,0,0.001
10:58:35:260115,0.094,0.031,-0.01,0,0,0
10:58:35:265272,0.081,0.007,0.141,0,0,0
10:58:35:270350,0.064,-0.055,0.331,0,0,-0.001
10:58:35:275449,0.048,-0.088,0.394,0,0,-0.001
10:58:35:280615,0.014,-0.074,0.324,0,0,-0.001
10:58:35:285785,-0.01,0.008,0.072,0,0,0
10:58:35:291237,-0.015,0.063,-0.083,0,0,0.001
10:58:35:296350,-0.018,0.081,-0.131,0.001,0,0.001
10:58:35:301536,-0.025,0.054,-0.077,0,0,0
10:58:35:306710,-0.037,0.013,-0.087,0,0,0
10:58:35:311882,-0.039,0.014,-0.224,0,0,0.001
10:58:35:316967,-0.041,0.025,-0.241,0,0,0.001
10:58:35:322224,-0.055,0.026,-0.035,0.001,0,0
10:58:35:327575,-0.067,0.016,0.158,0,0,-0.001
10:58:35:332720,-0.076,0.001,0.28,0,0,-0.002
10:58:35:337844,-0.076,-0.006,0.215,0,0,-0.003
10:58:35:342998,-0.085,-0.018,0.048,0.001,0,-0.002
10:58:35:348168,-0.12,-0.019,-0.029,0.001,0,0
10:58:35:353322,-0.15,-0.003,-0.032,0,0,0
10:58:35:358492,-0.179,0.043,-0.043,-0.001,0.001,0
10:58:35:363623,-0.158,0.083,-0.089,-0.002,0.002,0
10:58:35:369007,-0.111,0.086,-0.111,-0.001,0.002,0
10:58:35:374082,-0.02,0.051,-0.109,0,0,0
10:58:35:379244,0.025,0.022,-0.114,0.001,0,0
10:58:35:384415,0.042,0.013,-0.179,0,0,0.001
10:58:35:389714,0.025,0.034,-0.253,0,0.001,0.002
10:58:35:394872,0,0.069,-0.341,0,0.001,0.002
10:58:35:399996,0.005,0.056,-0.289,0,0,0.002
10:58:35:405450,0.028,0.023,-0.15,0,0,0.001
10:58:35:410601,0.079,-0.013,0.123,0,0,0
10:58:35:415697,0.105,0.002,0.243,0,0,-0.001
10:58:35:420858,0.089,0.029,0.163,0,0,0
10:58:35:426029,0.039,0.05,-0.091,0,0,0
10:58:35:431179,0.02,0.046,-0.235,0,0,0.001
10:58:35:436252,0.02,0.037,-0.314,0,0,0.002
10:58:35:441416,0.003,0.039,-0.263,0,0,0.002
10:58:35:446581,-0.022,0.039,-0.189,0,0,0.001
10:58:35:451749,-0.03,0.026,-0.056,0,0,0
10:58:35:456913,0,0.011,0.028,0,0,0
10:58:35:462083,0.059,-0.006,0.097,0,0,0
10:58:35:467237,0.067,-0.004,0.075,0,0,0
10:58:35:472404,0.016,0.026,-0.054,0,0,0.001
10:58:35:477481,-0.05,0.052,-0.156,0,0.001,0.001
10:58:35:482653,-0.068,0.042,-0.112,0,0.001,0
10:58:35:487726,-0.043,-0.003,0.107,0,0.001,-0.001
10:58:35:492824,-0.009,-0.018,0.243,0,0.001,-0.002
10:58:35:497979,0.018,0.007,0.261,0,0,-0.002
10:58:35:503128,0.005,0.028,0.175,0,0,-0.002
10:58:35:508303,-0.047,0.007,0.09,0,0.001,-0.001
10:58:35:513461,-0.098,-0.056,0.161,0,0.001,-0.002
10:58:35:518596,-0.111,-0.077,0.223,0,0,-0.002
10:58:35:523756,-0.094,-0.047,0.213,-0.001,0,-0.002
10:58:35:528927,-0.069,-0.01,0.165,-0.001,0,-0.001
10:58:35:534108,-0.046,0.016,0.158,-0.001,0,-0.001
10:58:35:539275,-0.05,0.016,0.194,-0.001,0,0
10:58:35:544452,-0.065,0.018,0.153,-0.001,0,0
10:58:35:549622,-0.065,0.036,-0.056,0,0,0
10:58:35:554791,-0.057,0.046,-0.178,0,0,0
10:58:35:559961,-0.047,0.045,-0.165,0,0,0
10:58:35:565130,-0.039,0.039,-0.061,0,0,0
10:58:35:570424,-0.008,0.032,0.048,0,0,0
10:58:35:575529,0.037,0.032,0.024,0,0,0
10:58:35:580695,0.054,0.036,0,0,-0.001,0
10:58:35:585844,0.043,0.036,0.042,0,0,0
10:58:35:591007,0.02,0.026,0.097,0,0,0
10:58:35:596180,0.001,0.004,0.119,0,0,-0.001
10:58:35:601653,-0.009,-0.039,0.061,0,0,-0.001
10:58:35:606802,-0.013,-0.066,0.011,0,0,0
10:58:35:611953,-0.025,-0.059,0.083,0,0,0
10:58:35:617031,-0.033,-0.037,0.154,0,0,-0.001
10:58:35:622185,-0.028,0.005,0.144,0,0,-0.001
10:58:35:627345,-0.016,0.028,0.03,0.001,0,0
10:58:35:632511,-0.003,0.032,-0.198,0,0,0.001
10:58:35:637705,-0.012,0.011,-0.318,0,0.001,0.002
10:58:35:642873,-0.016,0.002,-0.3,0,0.001,0.002
10:58:35:648045,0.013,0.023,-0.188,0,0.001,0.001
10:58:35:653191,0.046,0.054,-0.113,0,0.001,0.001
10:58:35:658352,0.056,0.092,-0.078,0,0.001,0.001
10:58:35:663502,-0.003,0.095,-0.159,0,0.001,0.001
10:58:35:668864,-0.041,0.086,-0.235,0,0.001,0.001
10:58:35:674043,-0.033,0.074,-0.269,0,0.001,0.001
10:58:35:679518,0,0.07,-0.215,0,0,0
10:58:35:684674,0.024,0.059,-0.096,0,0,0
10:58:35:689841,0.004,0.036,-0.049,0,0,0
10:58:35:695010,-0.005,0.019,-0.056,0,0,0
10:58:35:700174,-0.002,0,-0.036,0,0,0
10:58:35:705251,-0.016,-0.005,0.048,0,0.001,0
10:58:35:710409,-0.041,-0.003,0.095,0,0.001,0
10:58:35:715531,-0.048,0.006,0.074,0,0,0
10:58:35:720695,-0.007,0.012,0.005,0,0,0
10:58:35:725871,0.074,0.012,-0.086,0,0,0
10:58:35:731037,0.092,0.005,-0.092,0,0,0.001
10:58:35:736113,0.04,-0.01,-0.017,0,0,0
10:58:35:741271,-0.011,-0.014,0.042,0,0,0
10:58:35:746445,-0.051,-0.003,0.077,0,0,0
10:58:35:751567,-0.032,0.012,0.039,0,-0.001,0
10:58:35:756727,-0.003,0.011,0.004,0,0,0.001
10:58:35:761847,0.035,-0.015,-0.009,0,0,0.001
10:58:35:766918,0.045,-0.036,0.013,0,0,0.001
10:58:35:772070,0.031,-0.044,0.069,0,0,0
10:58:35:777155,0.008,-0.033,0.094,0,0,0
10:58:35:782318,-0.012,-0.02,0.091,0,0,0
10:58:35:787481,-0.022,-0.008,0.033,0,0.001,0
10:58:35:792638,-0.007,-0.008,-0.001,0,0.002,0.001
10:58:35:797774,0.008,-0.021,0.081,0,0.001,0
10:58:35:802899,0.017,-0.036,0.162,0,0.001,0
10:58:35:808020,0.036,-0.052,0.174,0,0,-0.001
10:58:35:813131,0.053,-0.045,0.078,0,0,0
10:58:35:818239,0.071,-0.008,-0.124,0,0,0.001
10:58:35:823318,0.066,0.027,-0.228,0,0,0.001
10:58:35:828392,0.047,0.037,-0.191,0,0,0.001
10:58:35:833468,0.005,0.031,-0.028,0,0,0
10:58:35:838536,-0.019,0.023,0.066,0,0,-0.001
10:58:35:843599,-0.028,0.01,0.069,0,0,-0.001
10:58:35:848662,-0.014,-0.006,0,0,0,0
10:58:35:856463,0.02,-0.059,-0.078,0,0,0
10:58:35:861564,0.016,-0.073,-0.087,0,0,0
10:58:35:866668,-0.005,-0.062,-0.117,0.001,0,0
10:58:35:871766,-0.052,-0.046,-0.123,0.001,0,0
10:58:35:876872,-0.08,-0.052,-0.029,0.001,0,0
10:58:35:881933,-0.088,-0.077,0.212,0.001,0,-0.001
10:58:35:887226,-0.072,-0.083,0.318,0.001,0,-0.002
10:58:35:892518,-0.04,-0.058,0.268,0,-0.001,-0.001
10:58:35:897593,-0.021,-0.031,0.088,0.001,-0.001,0
10:58:35:902651,-0.011,-0.036,0.017,0.001,-0.001,0
10:58:35:907963,-0.001,-0.058,0.016,0.001,-0.001,0
10:58:35:913233,0.005,-0.085,0.076,0.001,0,0
10:58:35:918498,-0.013,-0.075,0.106,0.001,0,-0.001
10:58:35:923580,-0.047,-0.051,0.093,0.001,0,-0.001
10:58:35:928851,-0.064,-0.042,0.065,0.001,0,-0.001
10:58:35:933935,-0.068,-0.032,-0.027,0.002,0,0
10:58:35:939105,-0.057,-0.021,-0.11,0.002,0,0.001
10:58:35:944202,-0.029,-0.01,-0.187,0.002,0,0.001
10:58:35:949351,-0.011,-0.017,-0.19,0.002,0,0.001
10:58:35:954504,-0.002,-0.046,-0.183,0.001,0,0.001
10:58:35:959620,-0.008,-0.065,-0.208,0.001,0,0.001
10:58:35:964790,-0.014,-0.057,-0.208,0.001,0.001,0
10:58:35:969897,-0.025,-0.029,-0.107,0.001,0.002,0
10:58:35:975066,-0.036,-0.02,0.015,0.001,0.003,-0.001
10:58:35:980223,-0.05,-0.037,0.19,0.001,0.003,-0.002
10:58:35:985332,-0.044,-0.053,0.237,0.001,0.002,-0.002
10:58:35:990679,-0.03,-0.041,0.149,0.001,0.001,-0.001
10:58:35:995845,-0.01,0.009,-0.093,0,0.001,0
10:58:36:1013,0.001,0.034,-0.273,0,0.002,0.001
10:58:36:6183,0.017,0.022,-0.444,0,0.002,0.002
10:58:36:11726,0.024,-0.011,-0.451,0.001,0.001,0.003
10:58:36:16899,0.019,-0.055,-0.326,0,0.001,0.001
10:58:36:21975,-0.007,-0.054,-0.128,0,0.001,0
10:58:36:27489,-0.037,-0.038,0.002,0,0.001,0
10:58:36:32577,-0.084,-0.019,0.152,0,0.001,-0.001
10:58:36:37661,-0.095,-0.019,0.188,0,0.001,-0.002
10:58:36:42742,-0.075,-0.019,0.135,0,0.001,-0.002
10:58:36:47915,-0.031,-0.007,0.001,0,0,-0.002
10:58:36:53081,-0.019,0.003,-0.055,0,0,-0.001
10:58:36:58241,-0.049,0.006,-0.037,0,0,-0.001
10:58:36:63412,-0.084,0,0.01,0,0,-0.001
10:58:36:68584,-0.125,-0.014,0.06,0,0.001,-0.002
10:58:36:73674,-0.133,-0.021,0.082,-0.001,0.001,-0.002
10:58:36:78835,-0.126,-0.014,0.096,-0.001,0.001,-0.002
10:58:36:84007,-0.112,0.02,0.077,-0.001,0.001,-0.002
10:58:36:89164,-0.106,0.056,0.015,-0.001,0.001,-0.001
10:58:36:94433,-0.11,0.098,-0.091,-0.001,0,-0.001
10:58:36:99520,-0.124,0.107,-0.101,-0.001,0,-0.001
10:58:36:104688,-0.155,0.095,0.011,-0.002,0,-0.002
10:58:36:109785,-0.175,0.075,0.14,-0.002,0,-0.003
10:58:36:115320,-0.168,0.065,0.15,-0.002,0,-0.003
10:58:36:120497,-0.125,0.058,0.055,-0.002,0,-0.002
10:58:36:125605,-0.073,0.063,-0.037,-0.001,0,-0.001
10:58:36:130773,-0.053,0.071,-0.046,-0.001,0.001,-0.001
10:58:36:135898,-0.053,0.073,-0.004,-0.002,0.001,-0.001
10:58:36:141068,-0.06,0.061,0.03,-0.002,0.001,-0.001
10:58:36:146225,-0.056,0.038,0.043,-0.003,0.002,-0.001
10:58:36:151310,-0.042,0.04,-0.008,-0.003,0.002,0
10:58:36:156464,-0.019,0.084,-0.197,-0.002,0.002,0
10:58:36:161565,-0.009,0.121,-0.334,-0.002,0.002,0
10:58:36:166731,0.002,0.149,-0.386,-0.002,0.002,0
10:58:36:171846,0.016,0.143,-0.214,-0.003,0.002,0
10:58:36:177009,0.02,0.135,-0.048,-0.003,0.003,-0.001
10:58:36:182169,0.012,0.122,0.167,-0.004,0.003,-0.002
10:58:36:187274,0.008,0.106,0.258,-0.004,0.003,-0.003
10:58:36:192598,0.033,0.082,0.259,-0.004,0.004,-0.003
10:58:36:197684,0.093,0.092,0.046,-0.003,0.004,-0.002
10:58:36:202833,0.138,0.121,-0.168,-0.002,0.004,0
10:58:36:207904,0.193,0.167,-0.425,-0.001,0.003,0.002
10:58:36:213428,0.218,0.177,-0.475,-0.001,0.003,0.002
10:58:36:218583,0.223,0.154,-0.361,-0.001,0.003,0.001
10:58:36:223737,0.199,0.13,-0.214,-0.002,0.003,0
10:58:36:228999,0.141,0.108,-0.014,-0.002,0.002,0
10:58:36:234298,0.116,0.112,0.046,-0.002,0.002,-0.001
10:58:36:239378,0.118,0.13,-0.012,-0.002,0.002,0
10:58:36:244545,0.12,0.127,-0.045,-0.002,0.002,0
10:58:36:249685,0.098,0.107,-0.005,-0.002,0.003,0
10:58:36:254840,0.082,0.097,0.041,-0.003,0.004,-0.001
10:58:36:259997,0.085,0.094,0.044,-0.002,0.004,-0.001
10:58:36:265133,0.131,0.089,-0.036,-0.002,0.003,0
10:58:36:270273,0.183,0.075,-0.086,0,0.003,0
10:58:36:275388,0.195,0.084,-0.088,0,0.003,0
10:58:36:280567,0.182,0.116,-0.151,0,0.003,0
10:58:36:285725,0.158,0.183,-0.362,0,0.005,0.001
10:58:36:290880,0.144,0.213,-0.484,-0.001,0.005,0.002
10:58:36:295973,0.13,0.214,-0.51,-0.001,0.005,0.002
10:58:36:301126,0.11,0.162,-0.379,0,0.005,0.001
10:58:36:306283,0.101,0.087,-0.243,0,0.003,0
10:58:36:311383,0.106,0.054,-0.263,0,0.002,0
10:58:36:316552,0.127,0.061,-0.45,0,0.002,0.002
10:58:36:321632,0.151,0.107,-0.566,0,0.002,0.003
10:58:36:326793,0.159,0.122,-0.511,0,0.002,0.002
10:58:36:331954,0.14,0.095,-0.213,0,0.001,0
10:58:36:337065,0.105,0.057,-0.038,0,0,0
10:58:36:342220,0.046,0.015,0.021,0,0,0
10:58:36:347299,0.019,0.015,-0.043,0,0,0
10:58:36:352406,0.004,0.037,-0.13,0,0,0
10:58:36:357579,-0.02,0.077,-0.235,0,0,0
10:58:36:362691,-0.06,0.077,-0.249,-0.001,0.001,0
10:58:36:367837,-0.07,0.03,-0.085,-0.001,0,-0.001
10:58:36:372984,-0.043,0.001,0.09,-0.001,0,-0.001
10:58:36:378149,0.007,0,0.257,-0.001,-0.001,-0.001
10:58:36:383306,0.009,0.023,0.223,-0.001,-0.001,-0.001
10:58:36:388482,-0.042,0.06,0.028,-0.001,-0.001,0
10:58:36:393609,-0.083,0.07,-0.124,0,-0.002,0
10:58:36:398698,-0.081,0.071,-0.144,0,-0.003,0
10:58:36:403823,-0.075,0.069,-0.085,0,-0.003,0
10:58:36:408991,-0.094,0.06,-0.023,0,-0.002,0
10:58:36:414158,-0.135,0.025,0.063,-0.001,0,0
10:58:36:419233,-0.144,0.001,0.1,-0.001,0,0
10:58:36:424404,-0.11,0.001,0.103,0,0,0
10:58:36:429494,-0.073,0.024,0.072,0,0,0
10:58:36:434660,-0.031,0.049,0.018,0.001,0,0
10:58:36:439734,-0.032,0.03,-0.001,0.001,0,0
10:58:36:444901,-0.056,0.01,-0.006,0,0,0
10:58:36:449974,-0.108,0.015,-0.059,0,0,0
10:58:36:455139,-0.138,0.042,-0.135,0,0,0
10:58:36:460303,-0.157,0.081,-0.234,0,-0.002,0.001
10:58:36:465414,-0.149,0.078,-0.16,0,-0.003,0
10:58:36:470506,-0.145,0.057,0.023,-0.001,-0.004,0
10:58:36:475578,-0.165,0.03,0.34,-0.002,-0.004,-0.003
10:58:36:480744,-0.192,0.026,0.421,-0.002,-0.003,-0.003
10:58:36:485925,-0.213,0.028,0.335,-0.002,-0.003,-0.002
10:58:36:491081,-0.209,0.027,0.031,-0.002,-0.004,0
10:58:36:496236,-0.174,0.028,-0.178,-0.001,-0.004,0
10:58:36:501361,-0.154,0.051,-0.216,-0.001,-0.004,0
10:58:36:506764,-0.155,0.07,-0.226,-0.001,-0.003,0
10:58:36:511978,-0.156,0.078,-0.258,-0.001,-0.002,0.001
10:58:36:517380,-0.124,0.063,-0.304,0,0,0.002
10:58:36:522542,-0.043,0.042,-0.281,0,0,0.002
10:58:36:527720,0.039,0.03,-0.176,0,0,0.002
10:58:36:532896,0.07,0.019,-0.079,0,0,0.002
10:58:36:538284,0.075,0,0.02,0,0,0.001
10:58:36:543456,0.06,-0.001,-0.016,0,0,0.001
10:58:36:548619,0.029,0.027,-0.26,0,0,0.001
10:58:36:553687,0.015,0.065,-0.511,0.001,0,0.003
10:58:36:558850,0.027,0.072,-0.518,0.001,0,0.003
10:58:36:564015,0.064,0.054,-0.282,0,-0.001,0.002
10:58:36:569177,0.078,0.04,-0.106,0,-0.001,0
10:58:36:574332,0.047,0.035,0.008,0,0,-0.001
10:58:36:579880,0.003,0.03,0.039,0,0,-0.002
10:58:36:585054,-0.032,0.005,0.172,0,0,-0.002
10:58:36:590235,0.014,-0.017,0.306,0,0.001,-0.002
10:58:36:595313,0.073,-0.009,0.262,0,0.001,-0.001
10:58:36:600488,0.128,0.031,0.018,0,0,0
10:58:36:605563,0.115,0.067,-0.184,-0.001,0.001,0.001
10:58:36:610670,0.103,0.075,-0.211,-0.001,0.001,0
10:58:36:615971,0.073,0.09,-0.208,-0.002,0.002,0
10:58:36:621138,0.057,0.115,-0.148,-0.003,0.003,-0.001
10:58:36:626307,0.035,0.149,-0.051,-0.003,0.003,-0.001
10:58:36:631410,0.022,0.177,0.022,-0.003,0.003,-0.001
10:58:36:636588,0.033,0.189,0.009,-0.003,0.003,0
10:58:36:641674,0.069,0.199,-0.099,-0.003,0.003,0
10:58:36:646842,0.086,0.203,-0.172,-0.002,0.003,0.001
10:58:36:651944,0.083,0.197,-0.191,-0.003,0.002,0.001
10:58:36:657109,0.066,0.18,-0.132,-0.003,0.002,0
10:58:36:662288,0.046,0.146,0.008,-0.003,0.002,0
10:58:36:667410,0.052,0.126,0.09,-0.003,0.001,-0.001
10:58:36:672579,0.071,0.128,0.13,-0.003,0.002,-0.001
10:58:36:677666,0.104,0.14,0.067,-0.003,0.002,0
10:58:36:682834,0.121,0.146,0.008,-0.003,0.002,0
10:58:36:687963,0.131,0.149,-0.03,-0.002,0.002,0
10:58:36:693114,0.125,0.147,-0.005,-0.002,0.002,0
10:58:36:698262,0.095,0.129,0.078,-0.003,0.002,0
10:58:36:703430,0.066,0.109,0.13,-0.004,0.002,-0.001
10:58:36:708601,0.034,0.093,0.128,-0.004,0.001,-0.002
10:58:36:713687,0.047,0.119,-0.024,-0.003,0.002,0
10:58:36:719184,0.083,0.151,-0.166,-0.003,0.002,0
10:58:36:724472,0.152,0.184,-0.27,-0.002,0.003,0.002
10:58:36:729625,0.196,0.179,-0.159,-0.002,0.004,0.001
10:58:36:734793,0.196,0.169,-0.044,-0.002,0.004,0
10:58:36:739900,0.158,0.167,0.034,-0.002,0.003,-0.001
10:58:36:745061,0.122,0.172,0.012,-0.003,0.003,-0.001
10:58:36:750224,0.073,0.17,-0.049,-0.003,0.002,0
10:58:36:755307,0.048,0.154,-0.071,-0.003,0.001,0
10:58:36:760473,0.017,0.117,-0.054,-0.003,0.001,0
10:58:36:765566,-0.008,0.099,0.025,-0.003,0.001,0
10:58:36:770833,-0.024,0.106,0.083,-0.003,0.001,0
10:58:36:775998,-0.046,0.132,0.093,-0.003,0,0
10:58:36:781167,-0.061,0.142,0.045,-0.003,0,0
10:58:36:786328,-0.082,0.139,-0.024,-0.003,-0.001,0
10:58:36:791637,-0.095,0.129,-0.037,-0.003,-0.002,0
