Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
10:59:37:530843,-8588,6195,-2284,12291,798,-1188,1389,-58,56,61
10:59:37:538322,-8588,6195,-2284,12291,798,-1188,1389,-58,56,61
10:59:37:554719,-8588,6195,-2284,12291,798,-1188,1389,-58,56,61
10:59:37:555380,-8585,6193,-2306,12290,826,-1196,1365,-107,65,40
10:59:37:556514,-8585,6193,-2306,12290,826,-1196,1365,-107,65,40
10:59:37:569485,-8585,6193,-2306,12290,826,-1196,1365,-107,65,40
10:59:37:569723,-8577,6197,-2329,12290,855,-1212,1369,-132,57,21
10:59:37:576274,-8577,6197,-2329,12290,855,-1212,1369,-132,57,21
10:59:37:583339,-8577,6197,-2329,12290,855,-1212,1369,-132,57,21
10:59:37:591229,-8567,6204,-2349,12290,865,-1230,1351,-126,47,-3
10:59:37:598391,-8567,6204,-2349,12290,865,-1230,1351,-126,47,-3
10:59:37:605895,-8567,6204,-2349,12290,865,-1230,1351,-126,47,-3
10:59:37:614270,-8556,6214,-2362,12289,890,-1231,1348,-111,19,-6
10:59:37:614854,-8556,6214,-2362,12289,890,-1231,1348,-111,19,-6
10:59:37:628868,-8556,6214,-2362,12289,890,-1231,1348,-111,19,-6
10:59:37:629699,-8546,6229,-2374,12286,897,-1246,1337,-109,-1,-3
10:59:37:635718,-8546,6229,-2374,12286,897,-1246,1337,-109,-1,-3
10:59:37:644410,-8546,6229,-2374,12286,897,-1246,1337,-109,-1,-3
10:59:37:650774,-8541,6241,-2381,12283,889,-1236,1357,-86,-22,7
10:59:37:658230,-8541,6241,-2381,12283,889,-1236,1357,-86,-22,7
10:59:37:665665,-8541,6241,-2381,12283,889,-1236,1357,-86,-22,7
10:59:37:673919,-8538,6251,-2388,12278,858,-1239,1386,-87,-36,11
10:59:37:674768,-8538,6251,-2388,12278,858,-1239,1386,-87,-36,11
10:59:37:688890,-8538,6251,-2388,12278,858,-1239,1386,-87,-36,11
10:59:37:689671,-8535,6260,-2394,12274,843,-1243,1406,-80,-44,5
10:59:37:696324,-8535,6260,-2394,12274,843,-1243,1406,-80,-44,5
10:59:37:703279,-8535,6260,-2394,12274,843,-1243,1406,-80,-44,5
10:59:37:711180,-8533,6267,-2396,12272,831,-1248,1441,-70,-55,-13
10:59:37:718337,-8533,6267,-2396,12272,831,-1248,1441,-70,-55,-13
10:59:37:725756,-8533,6267,-2396,12272,831,-1248,1441,-70,-55,-13
10:59:37:734023,-8530,6275,-2393,12271,840,-1244,1449,-56,-72,-23
10:59:37:734795,-8530,6275,-2393,12271,840,-1244,1449,-56,-72,-23
10:59:37:757253,-8530,6275,-2393,12271,840,-1244,1449,-56,-72,-23
10:59:37:757919,-8527,6283,-2391,12269,826,-1252,1449,-60,-80,-30
10:59:37:758873,-8527,6283,-2391,12269,826,-1252,1449,-60,-80,-30
10:59:37:763444,-8527,6283,-2391,12269,826,-1252,1449,-60,-80,-30
10:59:37:771163,-8527,6290,-2387,12266,818,-1266,1445,-35,-82,-25
10:59:37:778820,-8527,6290,-2387,12266,818,-1266,1445,-35,-82,-25
10:59:37:785806,-8527,6290,-2387,12266,818,-1266,1445,-35,-82,-25
10:59:37:794499,-8529,6292,-2377,12265,817,-1259,1427,13,-79,-24
10:59:37:794690,-8529,6292,-2377,12265,817,-1259,1427,13,-79,-24
10:59:37:809469,-8529,6292,-2377,12265,817,-1259,1427,13,-79,-24
10:59:37:809708,-8532,6294,-2364,12265,831,-1256,1423,34,-77,-32
10:59:37:816274,-8532,6294,-2364,12265,831,-1256,1423,34,-77,-32
10:59:37:823607,-8532,6294,-2364,12265,831,-1256,1423,34,-77,-32
10:59:37:831353,-8534,6296,-2349,12266,850,-1259,1393,50,-71,-35
10:59:37:838207,-8534,6296,-2349,12266,850,-1259,1393,50,-71,-35
10:59:37:846211,-8534,6296,-2349,12266,850,-1259,1393,50,-71,-35
10:59:37:854010,-8536,6299,-2335,12265,873,-1274,1382,46,-62,-29
10:59:37:854787,-8536,6299,-2335,12265,873,-1274,1382,46,-62,-29
10:59:37:869486,-8536,6299,-2335,12265,873,-1274,1382,46,-62,-29
10:59:37:869722,-8535,6304,-2327,12265,882,-1286,1374,27,-49,-27
10:59:37:876302,-8535,6304,-2327,12265,882,-1286,1374,27,-49,-27
10:59:37:883636,-8535,6304,-2327,12265,882,-1286,1374,27,-49,-27
10:59:37:891065,-8536,6307,-2319,12264,884,-1280,1361,30,-34,-20
10:59:37:898415,-8536,6307,-2319,12264,884,-1280,1361,30,-34,-20
10:59:37:906078,-8536,6307,-2319,12264,884,-1280,1361,30,-34,-20
10:59:37:914040,-8535,6309,-2317,12264,882,-1291,1359,15,-15,-21
10:59:37:914946,-8535,6309,-2317,12264,882,-1291,1359,15,-15,-21
10:59:37:929508,-8535,6309,-2317,12264,882,-1291,1359,15,-15,-21
10:59:37:929737,-8533,6309,-2317,12266,879,-1285,1362,4,7,-17
10:59:37:935837,-8533,6309,-2317,12266,879,-1285,1362,4,7,-17
10:59:37:943661,-8533,6309,-2317,12266,879,-1285,1362,4,7,-17
10:59:37:951169,-8530,6305,-2322,12269,861,-1270,1377,-12,29,-13
10:59:37:958515,-8530,6305,-2322,12269,861,-1270,1377,-12,29,-13
10:59:37:965804,-8530,6305,-2322,12269,861,-1270,1377,-12,29,-13
10:59:37:974014,-8526,6300,-2329,12272,853,-1259,1372,-27,38,-17
10:59:37:974860,-8526,6300,-2329,12272,853,-1259,1372,-27,38,-17
10:59:37:989021,-8526,6300,-2329,12272,853,-1259,1372,-27,38,-17
10:59:37:989815,-8522,6296,-2339,12275,839,-1266,1380,-38,37,-17
10:59:37:996097,-8522,6296,-2339,12275,839,-1266,1380,-38,37,-17
