Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
11:07:17:358244,6,-2,-1,-3,-5,-2,0,1
11:07:17:366476,6,-2,-1,-3,-5,-2,0,1
11:07:17:367105,0,0,-2,0,-1,0,-1,-2
11:07:17:382476,-5,-4,-2,0,0,-1,-1,0
11:07:17:388825,-5,-4,-2,0,0,-1,-1,0
11:07:17:389753,3,1,0,0,-3,-1,0,-1
11:07:17:396067,2,-2,2,0,0,-3,-1,0
11:07:17:403710,2,-2,2,0,0,-3,-1,0
11:07:17:410732,2,-3,-1,-2,-1,-2,-1,-4
11:07:17:418595,6,2,-1,0,-1,1,1,-2
11:07:17:426282,6,2,-1,0,-1,1,1,-2
11:07:17:427149,-5,0,-1,-2,-2,0,0,0
11:07:17:441843,-11,-3,0,-1,0,-1,-4,-1
11:07:17:442054,-11,-3,0,-1,0,-1,-4,-1
11:07:17:448203,3,-1,-2,-3,0,0,-2,0
11:07:17:463791,11,6,-2,-1,-1,1,-1,-1
11:07:17:464575,11,6,-2,-1,-1,1,-1,-1
11:07:17:470536,0,-4,0,0,0,0,0,2
11:07:17:478010,-1,-2,-1,-2,0,-2,-2,-3
11:07:17:485544,-1,-2,-1,-2,0,-2,-2,-3
11:07:17:493006,-2,3,-2,-1,-3,-2,-1,0
11:07:17:501214,-3,-3,-1,-2,-1,0,0,-1
11:07:17:502199,-3,-3,-1,-2,-1,0,0,-1
11:07:17:508790,-5,-4,0,-2,-2,-2,-4,-3
11:07:17:523743,-1,-1,-1,0,0,-2,0,-1
11:07:17:524462,-1,-1,-1,0,0,-2,0,-1
11:07:17:530641,1,3,-1,-3,-2,-2,0,-2
11:07:17:538261,-8,-1,1,-1,-1,-1,-1,-3
11:07:17:546153,-8,-1,1,-1,-1,-1,-1,-3
11:07:17:553253,-5,-5,-3,-1,-1,0,-1,0
11:07:17:561360,1,0,-3,-2,-1,0,-1,-1
11:07:17:562433,1,0,-3,-2,-1,0,-1,-1
11:07:17:568701,-4,-2,1,0,-1,1,-2,-2
11:07:17:584374,3,1,0,0,-1,-2,-1,0
11:07:17:584581,3,1,0,0,-1,-2,-1,0
11:07:17:590667,-4,-7,-6,-1,-1,-1,-1,-1
11:07:17:598161,-4,-3,-2,-1,-3,0,-4,-1
11:07:17:606229,-4,-3,-2,-1,-3,0,-4,-1
11:07:17:613513,-17,0,1,0,0,-1,0,-1
11:07:17:621884,-1,-6,-3,-3,-2,-2,-2,-1
11:07:17:622123,-1,-6,-3,-3,-2,-2,-2,-1
11:07:17:636155,4,3,2,-1,-1,-1,-3,-2
11:07:17:644392,-2,-2,-1,-1,1,-1,0,-1
11:07:17:644606,-2,-2,-1,-1,1,-1,0,-1
11:07:17:650863,2,-2,-2,-2,-1,-1,-3,-1
11:07:17:666352,-8,-3,-3,-1,-1,-3,1,-2
11:07:17:667459,-8,-3,-3,-1,-1,-3,1,-2
11:07:17:673200,-3,0,-4,0,1,-1,-3,-2
11:07:17:681534,4,0,0,0,-3,-1,0,1
11:07:17:682209,4,0,0,0,-3,-1,0,1
11:07:17:688172,-6,-1,-1,-1,-4,-2,-2,-1
11:07:17:704297,-4,0,-1,0,1,-1,1,-1
11:07:17:704518,-4,0,-1,0,1,-1,1,-1
11:07:17:710936,8,-1,1,1,0,-3,0,0
11:07:17:718627,2,-1,0,-1,-1,-1,-2,-1
11:07:17:734261,2,-1,0,-1,-1,-1,-2,-1
11:07:17:734504,1,-1,1,-2,-2,-1,0,-1
11:07:17:741387,-9,-3,-2,-2,-2,1,-2,-1
11:07:17:742140,-9,-3,-2,-2,-2,1,-2,-1
11:07:17:748047,3,1,0,0,0,0,1,1
11:07:17:763711,7,2,-1,0,-1,0,-2,0
11:07:17:764542,7,2,-1,0,-1,0,-2,0
11:07:17:770903,6,1,0,-1,0,-2,0,1
11:07:17:778040,10,2,0,-3,-1,-1,-1,0
11:07:17:785711,10,2,0,-3,-1,-1,-1,0
11:07:17:793163,-3,-1,-2,0,-1,-2,-2,0
11:07:17:801616,2,6,-1,-1,0,-2,-3,-3
11:07:17:802190,2,6,-1,-1,0,-2,-3,-3
11:07:17:808153,3,-2,-3,-2,0,-1,-1,0
11:07:17:823894,-10,-4,-1,-2,-3,0,1,-2
11:07:17:824718,-10,-4,-1,-2,-3,0,1,-2
11:07:17:830725,-9,-2,-1,1,0,0,0,2
11:07:17:838484,-3,-3,-3,0,-12,-5,-2,-1
11:07:17:845647,-3,-3,-3,0,-12,-5,-2,-1
11:07:17:853100,-3,0,0,-2,-4,2,-2,-2
11:07:17:861376,-5,-3,2,11,5,-3,1,-1
11:07:17:862228,-5,-3,2,11,5,-3,1,-1
11:07:17:875809,4,1,0,5,11,-1,0,-2
11:07:17:883915,3,-3,-2,-11,-1,-2,-2,1
11:07:17:884724,3,-3,-2,-11,-1,-2,-2,1
11:07:17:890711,-5,-1,-3,-11,-12,-4,-1,-5
11:07:17:898217,1,1,1,3,1,1,0,-1
11:07:17:905768,1,1,1,3,1,1,0,-1
11:07:17:913081,-3,0,-3,-2,0,-1,-1,-1
11:07:17:921281,-7,-2,-2,-3,-1,0,-1,-1
11:07:17:922257,-7,-2,-2,-3,-1,0,-1,-1
11:07:17:928173,3,1,1,1,1,0,0,-1
11:07:17:943884,5,1,3,0,-1,0,-4,-3
11:07:17:944745,5,1,3,0,-1,0,-4,-3
11:07:17:950644,1,-3,1,1,-2,-2,-1,0
11:07:17:958200,8,1,-3,-2,-1,0,-3,-1
11:07:17:965752,8,1,-3,-2,-1,0,-3,-1
11:07:17:973159,-9,-1,-2,-2,-3,-2,-2,-5
11:07:17:981249,-1,-2,-1,2,1,0,0,0
11:07:17:982177,-1,-2,-1,2,1,0,0,0
11:07:17:988194,3,-2,-2,-1,-4,0,0,1
11:07:18:3749,-12,-3,-2,-3,0,-2,1,-1
11:07:18:4744,-12,-3,-2,-3,0,-2,1,-1
11:07:18:10680,3,-4,-5,-3,-2,-1,-1,-3
11:07:18:18209,-1,-1,1,-1,-1,-2,0,1
11:07:18:25919,-1,-1,1,-1,-1,-2,0,1
11:07:18:33119,-4,2,2,2,0,0,-3,0
11:07:18:41330,0,-3,-3,-2,0,0,0,-3
11:07:18:42225,0,-3,-3,-2,0,0,0,-3
11:07:18:48214,6,-1,1,-1,0,-2,1,0
11:07:18:63713,-5,-5,-3,-5,-2,-2,-3,0
11:07:18:64693,-5,-5,-3,-5,-2,-2,-3,0
11:07:18:71012,6,-1,-10,-6,-2,-3,-2,0
11:07:18:78232,-18,3,-1,-6,-1,0,-1,-1
11:07:18:85700,-18,3,-1,-6,-1,0,-1,-1
11:07:18:93071,-5,-1,2,1,-2,0,-1,1
11:07:18:101686,6,2,1,0,-1,-1,-1,1
11:07:18:102186,6,2,1,0,-1,-1,-1,1
11:07:18:108081,-11,-10,-7,-1,-1,-2,0,-1
11:07:18:123784,10,-1,0,-5,-1,-1,0,0
11:07:18:124728,10,-1,0,-5,-1,-1,0,0
