Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
11:07:31:429899,-8281,3386,4490,-12971,-121,-1343,1579,-31,-42,-27
11:07:31:438211,-8229,-5921,7986,-10095,1858,-503,587,-61,31,11
11:07:31:439195,-8229,-5921,7986,-10095,1858,-503,587,-61,31,11
11:07:31:461247,-8229,-5921,7986,-10095,1858,-503,587,-61,31,11
11:07:31:462193,-8235,-5910,7985,-10097,1855,-487,594,-46,27,10
11:07:31:463039,-8235,-5910,7985,-10097,1855,-487,594,-46,27,10
11:07:31:467913,-8235,-5910,7985,-10097,1855,-487,594,-46,27,10
11:07:31:475475,-8238,-5900,7985,-10100,1846,-489,590,-30,15,18
11:07:31:482806,-8238,-5900,7985,-10100,1846,-489,590,-30,15,18
11:07:31:490363,-8238,-5900,7985,-10100,1846,-489,590,-30,15,18
11:07:31:498085,-8236,-5893,7985,-10106,1847,-502,576,-4,5,28
11:07:31:499184,-8236,-5893,7985,-10106,1847,-502,576,-4,5,28
11:07:31:512949,-8236,-5893,7985,-10106,1847,-502,576,-4,5,28
11:07:31:520791,-8232,-5888,7983,-10114,1842,-496,578,21,0,29
11:07:31:521570,-8232,-5888,7983,-10114,1842,-496,578,21,0,29
11:07:31:535555,-8232,-5888,7983,-10114,1842,-496,578,21,0,29
11:07:31:536282,-8225,-5886,7979,-10123,1852,-514,582,46,-9,30
11:07:31:542300,-8225,-5886,7979,-10123,1852,-514,582,46,-9,30
11:07:31:549919,-8225,-5886,7979,-10123,1852,-514,582,46,-9,30
11:07:31:557324,-8218,-5887,7973,-10134,1855,-496,582,61,-10,30
11:07:31:564828,-8218,-5887,7973,-10134,1855,-496,582,61,-10,30
11:07:31:572980,-8218,-5887,7973,-10134,1855,-496,582,61,-10,30
11:07:31:580847,-8211,-5888,7965,-10145,1856,-496,596,67,-9,34
11:07:31:587737,-8211,-5888,7965,-10145,1856,-496,596,67,-9,34
11:07:31:595478,-8211,-5888,7965,-10145,1856,-496,596,67,-9,34
11:07:31:596265,-8202,-5887,7959,-10157,1868,-507,599,66,-11,39
11:07:31:602333,-8202,-5887,7959,-10157,1868,-507,599,66,-11,39
11:07:31:609853,-8202,-5887,7959,-10157,1868,-507,599,66,-11,39
11:07:31:617450,-8193,-5889,7949,-10172,1882,-507,610,90,-6,42
11:07:31:625024,-8193,-5889,7949,-10172,1882,-507,610,90,-6,42
11:07:31:632943,-8193,-5889,7949,-10172,1882,-507,610,90,-6,42
11:07:31:641020,-8182,-5892,7936,-10189,1889,-502,612,110,-2,46
11:07:31:641350,-8182,-5892,7936,-10189,1889,-502,612,110,-2,46
11:07:31:655794,-8182,-5892,7936,-10189,1889,-502,612,110,-2,46
11:07:31:656621,-8171,-5896,7921,-10207,1883,-501,616,129,2,43
11:07:31:662689,-8171,-5896,7921,-10207,1883,-501,616,129,2,43
11:07:31:670258,-8171,-5896,7921,-10207,1883,-501,616,129,2,43
11:07:31:677746,-8157,-5904,7905,-10226,1883,-505,602,151,-6,40
11:07:31:685245,-8157,-5904,7905,-10226,1883,-505,602,151,-6,40
11:07:31:692922,-8157,-5904,7905,-10226,1883,-505,602,151,-6,40
11:07:31:700858,-8140,-5917,7888,-10245,1858,-496,575,184,-19,39
11:07:31:701631,-8140,-5917,7888,-10245,1858,-496,575,184,-19,39
11:07:31:715499,-8140,-5917,7888,-10245,1858,-496,575,184,-19,39
11:07:31:716377,-8118,-5935,7870,-10266,1851,-502,574,212,-43,43
11:07:31:722468,-8118,-5935,7870,-10266,1851,-502,574,212,-43,43
11:07:31:730292,-8118,-5935,7870,-10266,1851,-502,574,212,-43,43
11:07:31:737479,-8092,-5957,7850,-10289,1851,-494,576,241,-59,44
11:07:31:744847,-8092,-5957,7850,-10289,1851,-494,576,241,-59,44
11:07:31:752675,-8092,-5957,7850,-10289,1851,-494,576,241,-59,44
11:07:31:761073,-8063,-5983,7830,-10311,1842,-489,562,263,-77,47
11:07:31:761303,-8063,-5983,7830,-10311,1842,-489,562,263,-77,47
11:07:31:775832,-8063,-5983,7830,-10311,1842,-489,562,263,-77,47
11:07:31:776630,-8033,-6014,7809,-10333,1857,-474,555,277,-90,49
11:07:31:782960,-8033,-6014,7809,-10333,1857,-474,555,277,-90,49
11:07:31:790357,-8033,-6014,7809,-10333,1857,-474,555,277,-90,49
11:07:31:797764,-8003,-6045,7788,-10355,1867,-465,556,276,-89,46
11:07:31:805352,-8003,-6045,7788,-10355,1867,-465,556,276,-89,46
11:07:31:812364,-8003,-6045,7788,-10355,1867,-465,556,276,-89,46
11:07:31:820802,-7975,-6075,7769,-10373,1887,-469,535,256,-80,38
11:07:31:821455,-7975,-6075,7769,-10373,1887,-469,535,256,-80,38
11:07:31:835560,-7975,-6075,7769,-10373,1887,-469,535,256,-80,38
11:07:31:836406,-7952,-6101,7749,-10390,1887,-448,551,228,-62,34
11:07:31:842443,-7952,-6101,7749,-10390,1887,-448,551,228,-62,34
11:07:31:849938,-7952,-6101,7749,-10390,1887,-448,551,228,-62,34
11:07:31:857748,-7933,-6123,7731,-10405,1878,-450,553,197,-46,26
11:07:31:865000,-7933,-6123,7731,-10405,1878,-450,553,197,-46,26
