Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
10:59:37:530843,-6,0,1,18,-6,-8,-3,0
10:59:37:538322,1,3,-3,10,10,7,-3,1
10:59:37:554719,4,3,-7,-32,-8,-9,-4,-3
10:59:37:555380,4,3,-7,-32,-8,-9,-4,-3
10:59:37:556514,3,-1,1,-5,8,6,2,0
10:59:37:569485,-6,-2,-7,-9,5,6,4,3
10:59:37:569723,-6,-2,-7,-9,5,6,4,3
10:59:37:576274,-3,-6,0,0,-15,-10,0,-2
10:59:37:583339,3,-2,-1,12,8,7,7,-3
10:59:37:591229,3,-2,-1,12,8,7,7,-3
10:59:37:598391,1,-2,0,-7,-8,-5,-3,-2
10:59:37:605895,-4,-2,-14,-44,4,-5,-4,-1
10:59:37:614270,-4,-2,-14,-44,4,-5,-4,-1
10:59:37:614854,4,-2,-2,11,2,-2,0,-1
10:59:37:628868,-4,-3,3,4,-11,-1,-3,-1
10:59:37:629699,-4,-3,3,4,-11,-1,-3,-1
10:59:37:635718,10,0,3,2,5,0,-4,-7
10:59:37:644410,-13,-1,6,23,3,-1,-8,0
10:59:37:650774,-13,-1,6,23,3,-1,-8,0
10:59:37:658230,-1,2,1,-1,-5,-1,3,2
10:59:37:665665,5,0,7,35,-2,0,-6,0
10:59:37:673919,5,0,7,35,-2,0,-6,0
10:59:37:674768,-8,-2,-5,2,0,-1,2,-2
10:59:37:688890,-3,1,-2,-4,-10,-8,-2,-3
10:59:37:689671,-3,1,-2,-4,-10,-8,-2,-3
10:59:37:696324,-9,-6,-3,-5,5,-5,3,0
10:59:37:703279,-6,1,5,-9,-11,-4,1,-2
10:59:37:711180,-6,1,5,-9,-11,-4,1,-2
10:59:37:718337,-7,3,2,10,8,6,6,6
10:59:37:725756,7,-2,-12,-61,2,-3,1,-3
10:59:37:734023,7,-2,-12,-61,2,-3,1,-3
10:59:37:734795,0,-4,-6,-26,-13,-7,-3,-1
10:59:37:757253,-4,1,5,25,3,6,3,6
10:59:37:757919,-4,1,5,25,3,6,3,6
10:59:37:758873,2,-4,-2,0,-2,-1,-10,2
10:59:37:763444,6,-6,-2,8,-3,-2,2,-4
10:59:37:771163,6,-6,-2,8,-3,-2,2,-4
10:59:37:778820,0,2,1,6,2,3,2,0
10:59:37:785806,-4,-2,5,8,-2,-4,3,0
10:59:37:794499,-4,-2,5,8,-2,-4,3,0
10:59:37:794690,3,3,-4,-18,-11,-7,-7,-2
10:59:37:809469,7,-2,0,11,4,-1,3,0
10:59:37:809708,7,-2,0,11,4,-1,3,0
10:59:37:816274,-7,1,4,28,9,9,1,-4
10:59:37:823607,9,2,1,12,0,4,-2,-2
10:59:37:831353,9,2,1,12,0,4,-2,-2
10:59:37:838207,-6,-2,-3,0,6,0,1,-4
10:59:37:846211,6,0,-6,-14,-6,-2,-3,4
10:59:37:854010,6,0,-6,-14,-6,-2,-3,4
10:59:37:854787,-10,-3,-3,-16,1,1,-7,-8
10:59:37:869486,-19,0,-4,-17,-3,-2,-4,-10
10:59:37:869722,-19,0,-4,-17,-3,-2,-4,-10
10:59:37:876302,-2,-2,-7,-19,0,0,4,5
10:59:37:883636,-2,0,-3,-1,-6,-5,-4,-1
10:59:37:891065,-2,0,-3,-1,-6,-5,-4,-1
10:59:37:898415,4,-3,1,5,-8,7,-4,-4
10:59:37:906078,0,-4,4,21,-1,0,-1,-1
10:59:37:914040,0,-4,4,21,-1,0,-1,-1
10:59:37:914946,6,1,0,8,6,-3,4,5
10:59:37:929508,2,-2,2,4,1,-3,-4,-1
10:59:37:929737,2,-2,2,4,1,-3,-4,-1
10:59:37:935837,-3,0,3,13,0,-4,-7,-5
10:59:37:943661,4,-1,-1,3,-11,-9,-6,-1
10:59:37:951169,4,-1,-1,3,-11,-9,-6,-1
10:59:37:958515,-14,-1,0,8,-1,-2,-6,-5
10:59:37:965804,-3,-7,1,22,16,6,6,2
10:59:37:974014,-3,-7,1,22,16,6,6,2
10:59:37:974860,9,-1,1,-29,-12,-6,-1,1
10:59:37:989021,-9,-4,-1,-9,4,1,-7,-3
10:59:37:989815,-9,-4,-1,-9,4,1,-7,-3
10:59:37:996097,5,0,2,12,-3,-7,8,-4
10:59:38:3380,4,1,-2,-15,-6,10,8,7
10:59:38:10920,4,1,-2,-15,-6,10,8,7
10:59:38:18537,-2,-2,0,-5,0,1,-7,2
10:59:38:25757,-16,-6,-5,-5,-9,-6,-3,-4
10:59:38:34046,-16,-6,-5,-5,-9,-6,-3,-4
10:59:38:34728,13,2,-4,14,6,-2,2,0
10:59:38:49064,5,1,1,20,1,-1,-10,-3
10:59:38:49792,5,1,1,20,1,-1,-10,-3
10:59:38:55843,16,2,1,5,-4,-2,-3,-2
10:59:38:63380,-4,-3,-6,1,-16,-11,5,-2
10:59:38:70926,-4,-3,-6,1,-16,-11,5,-2
10:59:38:78322,-3,-2,-1,9,24,9,1,1
10:59:38:85878,-5,0,2,1,-7,-5,-2,-2
10:59:38:94045,-5,0,2,1,-7,-5,-2,-2
10:59:38:94773,-6,-2,-5,-7,-12,-3,-2,-4
10:59:38:109057,7,-5,-1,-5,-1,1,-2,-3
10:59:38:109777,7,-5,-1,-5,-1,1,-2,-3
10:59:38:115862,-6,-2,-9,-25,6,2,1,3
10:59:38:123360,4,2,-6,-17,8,-4,2,-1
10:59:38:130793,4,2,-6,-17,8,-4,2,-1
10:59:38:138132,-19,-3,-2,-6,-14,-3,-5,-2
10:59:38:145848,2,0,5,5,5,1,2,-10
10:59:38:154102,2,0,5,5,5,1,2,-10
10:59:38:154911,8,0,-1,7,6,0,-6,-1
10:59:38:169238,6,2,-6,-5,-6,0,2,4
10:59:38:169875,6,2,-6,-5,-6,0,2,4
10:59:38:175863,-1,-2,8,10,-4,4,1,-2
10:59:38:183359,0,3,2,4,4,-1,-4,2
10:59:38:190769,0,3,2,4,4,-1,-4,2
10:59:38:198197,-2,-1,2,8,-5,-1,4,-1
10:59:38:205810,-4,2,1,10,10,5,-4,-3
10:59:38:214031,-4,2,1,10,10,5,-4,-3
10:59:38:214816,-13,-5,3,10,-9,-5,-3,-3
10:59:38:229003,6,2,0,-1,-3,0,0,2
10:59:38:229824,6,2,0,-1,-3,0,0,2
10:59:38:236223,7,-3,-2,-16,-7,-5,-1,-2
10:59:38:243504,2,-3,-7,1,4,7,4,-1
10:59:38:250809,2,-3,-7,1,4,7,4,-1
10:59:38:258245,-7,1,1,9,-1,0,3,1
10:59:38:265808,-3,-2,2,6,-9,-8,-4,-1
10:59:38:273982,-3,-2,2,6,-9,-8,-4,-1
10:59:38:274803,2,4,-3,-8,9,6,0,-6
10:59:38:289151,-14,-3,-4,-16,-5,-1,-4,-3
10:59:38:289713,-14,-3,-4,-16,-5,-1,-4,-3
10:59:38:295717,3,1,2,10,-11,-9,-7,-5
10:59:38:303332,-17,-4,3,12,13,8,-1,-2
