Time,FT1,FT2,FT3,FT4,FT5,FT6
11:07:49:491787,-0.005,-0.037,-0.048,0,0,0.001
11:07:49:496956,0.019,-0.01,-0.141,0.001,0,0.002
11:07:49:502130,0.049,0.028,-0.278,0.001,0,0.001
11:07:49:507209,0.055,0.028,-0.307,0.001,0,0.001
11:07:49:512375,0.042,-0.005,-0.236,0.001,0,0
11:07:49:517616,0.02,-0.038,-0.094,0,0,0
11:07:49:522787,0.01,-0.042,0.003,0,0,0
11:07:49:527892,0.002,-0.02,0.103,0,0.001,0
11:07:49:533054,-0.004,0.005,0.108,0,0.001,0
11:07:49:538189,-0.013,0.037,0.019,0,0.002,0
11:07:49:543339,-0.015,0.039,-0.055,0,0.002,0.001
11:07:49:548527,-0.02,0.008,-0.078,0,0.002,0.001
11:07:49:553604,-0.036,-0.029,0.036,0,0.001,0
11:07:49:558752,-0.041,-0.037,0.116,0,0.001,0
11:07:49:563893,-0.018,-0.012,0.081,0,0.001,0
11:07:49:569056,0.008,0.019,-0.062,0,0.001,0
11:07:49:574208,0.023,0.05,-0.261,0,0.002,0
11:07:49:579283,0.002,0.039,-0.233,-0.001,0.002,0
11:07:49:584462,-0.053,-0.021,0.043,-0.002,0.001,-0.002
11:07:49:589647,-0.081,-0.075,0.224,-0.002,0.001,-0.003
11:07:49:594803,-0.067,-0.075,0.146,-0.002,0,-0.002
11:07:49:599875,-0.016,-0.046,-0.073,-0.001,0,0
11:07:49:604974,0.013,-0.038,-0.089,-0.001,0,0
11:07:49:610124,0.024,-0.05,0.033,-0.001,0,0
11:07:49:615281,0.003,-0.07,0.239,-0.001,0,-0.001
11:07:49:620459,-0.02,-0.053,0.173,-0.001,0,0
11:07:49:625611,-0.004,-0.012,-0.039,0,0,0
11:07:49:630763,0.022,0.01,-0.083,0,0,0
11:07:49:635891,0.042,0.028,0.071,0,0,0
11:07:49:641048,0.026,0.025,0.224,0,0,0
11:07:49:646205,-0.018,0.001,0.292,0.001,0,-0.001
11:07:49:651282,-0.03,-0.014,0.165,0.001,0,0
11:07:49:656459,-0.007,0,-0.189,0.003,-0.001,0.001
11:07:49:661633,0.017,0.07,-0.48,0.004,0,0.004
11:07:49:666796,0.018,0.122,-0.548,0.004,0.001,0.005
11:07:49:671881,0.011,0.155,-0.489,0.004,0.001,0.005
11:07:49:677044,0.014,0.133,-0.394,0.004,0,0.005
11:07:49:682198,0.017,0.055,-0.244,0.003,-0.001,0.003
11:07:49:687365,0.015,0.006,-0.179,0.003,-0.001,0.002
11:07:49:692544,0.022,-0.019,-0.167,0.002,-0.001,0.002
11:07:49:697712,0.044,0.001,-0.166,0.002,-0.001,0.002
11:07:49:702881,0.047,0.011,-0.05,0.002,-0.001,0.002
11:07:49:708014,0.021,-0.004,0.163,0.003,-0.002,0.001
11:07:49:713167,0,-0.028,0.251,0.002,-0.002,0
11:07:49:718326,-0.01,-0.06,0.231,0.001,-0.003,0
11:07:49:723450,-0.002,-0.067,0.163,0.002,-0.003,0
11:07:49:728616,0,-0.053,0.071,0.003,-0.004,0.001
11:07:49:733698,0,-0.03,0.037,0.003,-0.004,0.003
11:07:49:738873,0.007,-0.008,0.026,0.003,-0.003,0.004
11:07:49:744046,0.01,-0.006,-0.034,0.002,-0.002,0.007
11:07:49:749207,-0.002,-0.024,-0.161,0.002,-0.002,0.009
11:07:49:754380,-0.042,-0.058,-0.43,0.001,0,0.01
11:07:49:759556,-0.076,-0.084,-0.524,0,0,0.01
11:07:49:764723,-0.131,-0.129,-0.39,-0.001,0.001,0.007
11:07:49:769807,-0.191,-0.17,-0.143,-0.004,0.003,0.003
11:07:49:774980,-0.231,-0.191,-0.101,-0.006,0.005,0.002
11:07:49:780150,-0.285,-0.225,-0.229,-0.007,0.007,0.001
11:07:49:785301,-0.317,-0.251,-0.298,-0.008,0.008,0.001
11:07:49:790469,-0.365,-0.289,-0.215,-0.009,0.011,-0.001
11:07:49:795620,-0.397,-0.305,-0.09,-0.01,0.012,-0.003
11:07:49:800789,-0.43,-0.312,0.002,-0.011,0.015,-0.004
11:07:49:805866,-0.443,-0.303,-0.078,-0.011,0.017,-0.003
11:07:49:810993,-0.451,-0.295,-0.148,-0.011,0.018,-0.002
11:07:49:816152,-0.468,-0.285,-0.164,-0.012,0.02,-0.003
11:07:49:821315,-0.473,-0.283,-0.128,-0.012,0.02,-0.004
11:07:49:826488,-0.45,-0.282,-0.099,-0.012,0.02,-0.004
11:07:49:831639,-0.424,-0.277,-0.128,-0.012,0.019,-0.004
11:07:49:836809,-0.397,-0.263,-0.238,-0.012,0.02,-0.002
11:07:49:841961,-0.392,-0.259,-0.357,-0.012,0.02,-0.001
11:07:49:847128,-0.395,-0.265,-0.382,-0.012,0.02,-0.001
11:07:49:852289,-0.409,-0.276,-0.277,-0.01,0.02,-0.002
11:07:49:857467,-0.424,-0.275,-0.154,-0.009,0.02,-0.003
11:07:49:862657,-0.426,-0.249,-0.073,-0.008,0.02,-0.004
11:07:49:867761,-0.369,-0.193,-0.231,-0.007,0.019,-0.003
11:07:49:872931,-0.314,-0.152,-0.391,-0.007,0.019,-0.002
11:07:49:878105,-0.268,-0.113,-0.519,-0.006,0.018,-0.001
11:07:49:883277,-0.273,-0.113,-0.512,-0.006,0.018,-0.001
11:07:49:888449,-0.298,-0.135,-0.515,-0.006,0.018,-0.001
11:07:49:893611,-0.294,-0.14,-0.598,-0.006,0.017,0
11:07:49:898780,-0.243,-0.106,-0.785,-0.006,0.017,0.001
11:07:49:903913,-0.186,-0.043,-0.861,-0.006,0.016,0.003
11:07:49:909395,-0.175,-0.019,-0.812,-0.005,0.016,0.004
11:07:49:914550,-0.203,-0.042,-0.66,-0.005,0.015,0.004
11:07:49:919678,-0.236,-0.101,-0.53,-0.006,0.014,0.005
11:07:49:924818,-0.231,-0.124,-0.496,-0.006,0.013,0.006
11:07:49:929982,-0.184,-0.121,-0.512,-0.006,0.011,0.007
11:07:49:935145,-0.148,-0.109,-0.525,-0.006,0.01,0.008
11:07:49:940295,-0.125,-0.092,-0.499,-0.005,0.009,0.008
11:07:49:945447,-0.141,-0.074,-0.473,-0.006,0.01,0.008
11:07:49:950616,-0.203,-0.04,-0.488,-0.007,0.011,0.007
11:07:49:955771,-0.271,-0.04,-0.535,-0.009,0.012,0.007
11:07:49:960943,-0.294,-0.074,-0.523,-0.009,0.013,0.007
11:07:49:966113,-0.29,-0.142,-0.396,-0.009,0.014,0.006
11:07:49:971280,-0.282,-0.167,-0.279,-0.009,0.015,0.004
11:07:49:976588,-0.294,-0.162,-0.163,-0.009,0.016,0.003
11:07:49:981734,-0.32,-0.145,-0.16,-0.009,0.018,0.003
11:07:49:986899,-0.371,-0.126,-0.21,-0.009,0.021,0.002
11:07:49:992014,-0.42,-0.103,-0.198,-0.009,0.023,0.002
11:07:49:997173,-0.445,-0.072,-0.137,-0.008,0.024,0.002
11:07:50:2284,-0.449,-0.011,-0.035,-0.007,0.024,0.002
11:07:50:7435,-0.425,0.022,0.013,-0.006,0.023,0.003
11:07:50:12604,-0.379,0.054,0.089,-0.004,0.021,0.005
11:07:50:17686,-0.368,0.097,0.191,-0.002,0.019,0.007
11:07:50:22841,-0.373,0.146,0.228,0,0.019,0.009
11:07:50:27954,-0.354,0.223,0.169,0.002,0.019,0.012
11:07:50:33024,-0.325,0.251,0.092,0.004,0.02,0.015
11:07:50:38173,-0.323,0.243,0.07,0.006,0.02,0.017
11:07:50:43322,-0.376,0.217,0.133,0.006,0.02,0.017
11:07:50:48486,-0.479,0.186,0.194,0.006,0.02,0.016
11:07:50:53615,-0.505,0.182,0.142,0.005,0.021,0.016
11:07:50:58783,-0.461,0.195,0.045,0.004,0.021,0.015
11:07:50:63944,-0.424,0.209,0.152,0.004,0.02,0.013
11:07:50:69106,-0.445,0.213,0.301,0.005,0.02,0.011
11:07:50:74266,-0.491,0.221,0.396,0.005,0.019,0.01
11:07:50:79439,-0.48,0.234,0.321,0.005,0.019,0.01
11:07:50:84520,-0.404,0.263,0.191,0.005,0.019,0.011
11:07:50:90010,-0.368,0.282,0.22,0.005,0.019,0.011
11:07:50:95166,-0.4,0.303,0.431,0.006,0.02,0.009
11:07:50:100325,-0.487,0.319,0.622,0.007,0.02,0.009
11:07:50:105448,-0.519,0.328,0.647,0.008,0.02,0.01
11:07:50:110619,-0.496,0.341,0.554,0.01,0.018,0.013
11:07:50:115734,-0.462,0.345,0.469,0.01,0.017,0.016
11:07:50:120899,-0.451,0.328,0.379,0.009,0.016,0.019
11:07:50:126008,-0.509,0.28,0.307,0.008,0.017,0.021
11:07:50:131170,-0.554,0.248,0.247,0.007,0.018,0.022
11:07:50:136330,-0.588,0.229,0.212,0.006,0.019,0.022
11:07:50:141418,-0.597,0.24,0.371,0.006,0.021,0.02
11:07:50:146587,-0.61,0.246,0.547,0.005,0.022,0.018
11:07:50:151668,-0.635,0.246,0.681,0.004,0.023,0.016
11:07:50:156815,-0.641,0.251,0.614,0.005,0.023,0.015
11:07:50:161921,-0.629,0.27,0.444,0.006,0.023,0.016
11:07:50:167074,-0.618,0.286,0.427,0.007,0.023,0.016
11:07:50:172229,-0.598,0.317,0.56,0.008,0.023,0.014
11:07:50:177388,-0.578,0.353,0.636,0.009,0.023,0.013
11:07:50:182509,-0.546,0.429,0.605,0.012,0.022,0.013
11:07:50:188129,-0.533,0.479,0.528,0.013,0.021,0.014
11:07:50:193280,-0.529,0.525,0.456,0.016,0.02,0.018
11:07:50:198636,-0.539,0.527,0.501,0.017,0.02,0.021
11:07:50:203802,-0.558,0.509,0.59,0.017,0.021,0.023
11:07:50:209165,-0.617,0.472,0.762,0.016,0.022,0.024
11:07:50:214324,-0.697,0.449,0.879,0.016,0.023,0.026
11:07:50:219499,-0.749,0.444,0.872,0.015,0.025,0.027
11:07:50:224574,-0.822,0.434,0.716,0.015,0.027,0.028
11:07:50:229627,-0.881,0.408,0.456,0.014,0.031,0.028
11:07:50:234814,-0.908,0.392,0.31,0.014,0.033,0.027
11:07:50:239928,-0.94,0.38,0.257,0.013,0.036,0.025
11:07:50:245100,-0.97,0.374,0.331,0.011,0.037,0.023
11:07:50:250241,-1.034,0.351,0.46,0.009,0.038,0.02
11:07:50:255409,-1.073,0.319,0.486,0.008,0.039,0.018
11:07:50:260580,-1.095,0.263,0.476,0.006,0.039,0.016
11:07:50:265668,-1.064,0.24,0.536,0.005,0.039,0.014
11:07:50:270836,-1.032,0.258,0.595,0.005,0.039,0.012
11:07:50:275918,-0.998,0.315,0.566,0.005,0.038,0.011
11:07:50:281085,-0.989,0.337,0.465,0.006,0.037,0.011
11:07:50:286265,-0.979,0.318,0.402,0.007,0.034,0.012
11:07:50:291437,-0.959,0.29,0.521,0.007,0.033,0.012
11:07:50:296602,-0.903,0.295,0.785,0.009,0.032,0.012
11:07:50:301713,-0.837,0.38,0.736,0.011,0.031,0.014
11:07:50:306880,-0.81,0.446,0.492,0.012,0.03,0.017
11:07:50:312013,-0.813,0.485,0.188,0.014,0.031,0.021
11:07:50:317107,-0.84,0.464,0.201,0.014,0.031,0.022
11:07:50:322218,-0.889,0.416,0.405,0.014,0.032,0.022
11:07:50:327383,-0.914,0.405,0.472,0.014,0.033,0.022
11:07:50:332550,-0.929,0.41,0.422,0.013,0.032,0.022
11:07:50:337635,-0.926,0.4,0.407,0.013,0.032,0.022
11:07:50:342796,-0.918,0.347,0.491,0.012,0.031,0.021
11:07:50:347873,-0.918,0.295,0.519,0.011,0.031,0.02
11:07:50:353036,-0.921,0.286,0.457,0.011,0.031,0.02
11:07:50:358187,-0.921,0.295,0.394,0.011,0.031,0.02
11:07:50:363340,-0.922,0.295,0.45,0.011,0.031,0.019
11:07:50:368503,-0.947,0.281,0.611,0.011,0.03,0.017
11:07:50:373640,-0.975,0.283,0.666,0.01,0.03,0.016
11:07:50:378804,-0.983,0.325,0.591,0.011,0.029,0.016
11:07:50:383964,-0.913,0.384,0.408,0.013,0.029,0.018
11:07:50:389127,-0.856,0.41,0.293,0.015,0.029,0.02
11:07:50:394264,-0.834,0.419,0.211,0.016,0.03,0.02
11:07:50:399435,-0.873,0.412,0.248,0.015,0.03,0.019
11:07:50:404601,-0.956,0.402,0.408,0.014,0.031,0.017
11:07:50:409682,-0.987,0.406,0.506,0.014,0.031,0.016
11:07:50:414768,-0.984,0.433,0.529,0.014,0.031,0.016
11:07:50:419943,-0.979,0.448,0.475,0.015,0.031,0.018
11:07:50:425073,-1,0.429,0.482,0.015,0.031,0.018
11:07:50:430218,-1.046,0.374,0.548,0.014,0.031,0.018
11:07:50:435390,-1.06,0.35,0.547,0.014,0.031,0.018
11:07:50:440540,-1.048,0.362,0.402,0.013,0.032,0.019
11:07:50:445695,-1.044,0.383,0.266,0.013,0.033,0.02
11:07:50:451134,-1.075,0.377,0.171,0.012,0.035,0.021
11:07:50:456459,-1.139,0.314,0.307,0.011,0.036,0.02
11:07:50:461617,-1.182,0.266,0.484,0.011,0.036,0.019
11:07:50:466898,-1.224,0.227,0.713,0.011,0.036,0.017
11:07:50:472053,-1.226,0.219,0.768,0.01,0.037,0.017
11:07:50:477210,-1.208,0.212,0.74,0.01,0.037,0.018
11:07:50:482343,-1.178,0.192,0.741,0.009,0.037,0.018
11:07:50:487472,-1.177,0.18,0.792,0.009,0.037,0.018
11:07:50:492642,-1.212,0.184,0.827,0.008,0.039,0.016
11:07:50:497774,-1.244,0.206,0.683,0.007,0.039,0.015
11:07:50:502908,-1.231,0.225,0.528,0.007,0.039,0.016
11:07:50:508058,-1.16,0.251,0.401,0.009,0.038,0.016
11:07:50:513149,-1.105,0.262,0.45,0.01,0.037,0.016
11:07:50:518312,-1.056,0.247,0.603,0.009,0.035,0.016
11:07:50:523737,-1.042,0.216,0.618,0.007,0.033,0.017
11:07:50:528894,-1.021,0.173,0.419,0.005,0.029,0.02
11:07:50:534029,-0.983,0.172,0.151,0.005,0.024,0.024
11:07:50:539181,-0.956,0.186,0.058,0.006,0.021,0.025
11:07:50:544341,-0.93,0.188,0.009,0.007,0.012,0.025
11:07:50:549488,-0.921,0.171,-0.053,0.005,0.005,0.025
11:07:50:554658,-0.913,0.145,-0.24,0.002,-0.008,0.025
11:07:50:559757,-0.895,0.121,-0.441,0,-0.02,0.025
11:07:50:564833,-0.862,0.07,-0.591,0.001,-0.024,0.025
11:07:50:569946,-0.747,-0.12,-1.021,0.009,-0.025,0.024
11:07:50:575114,-0.62,-0.319,-1.489,0.018,-0.023,0.023
11:07:50:580279,-0.396,-0.625,-2.268,0.032,-0.017,0.022
11:07:50:585439,-0.261,-0.765,-2.662,0.04,-0.015,0.022
11:07:50:590608,-0.102,-0.827,-2.964,0.047,-0.016,0.021
11:07:50:595744,-0.005,-0.805,-3.035,0.051,-0.021,0.021
11:07:50:600918,0.153,-0.782,-3.037,0.057,-0.03,0.019
11:07:50:606225,0.299,-0.823,-2.917,0.064,-0.032,0.015
11:07:50:611696,0.374,-0.847,-2.804,0.068,-0.029,0.013
11:07:50:617182,0.475,-0.795,-2.704,0.068,-0.021,0.012
11:07:50:622334,0.596,-0.652,-2.708,0.064,-0.013,0.013
11:07:50:627488,0.675,-0.555,-2.695,0.062,-0.009,0.014
11:07:50:632681,0.731,-0.475,-2.63,0.063,-0.006,0.014
11:07:50:637761,0.774,-0.277,-2.41,0.069,0,0.016
11:07:50:642911,0.785,-0.122,-2.279,0.073,0.001,0.018
11:07:50:648005,0.797,0.148,-1.975,0.078,0.005,0.02
11:07:50:653157,0.787,0.326,-1.68,0.08,0.009,0.022
11:07:50:658315,0.741,0.586,-1.232,0.081,0.013,0.023
11:07:50:663467,0.701,0.768,-1.024,0.08,0.016,0.024
11:07:50:668631,0.65,1.042,-0.806,0.075,0.018,0.027
11:07:50:673739,0.617,1.27,-0.479,0.068,0.019,0.029
11:07:50:678913,0.609,1.386,-0.18,0.063,0.02,0.03
11:07:50:684076,0.626,1.525,0.213,0.057,0.023,0.031
11:07:50:689249,0.646,1.61,0.365,0.055,0.025,0.031
11:07:50:694424,0.658,1.732,0.483,0.057,0.027,0.033
11:07:50:699594,0.652,1.804,0.549,0.06,0.029,0.035
11:07:50:704763,0.655,1.886,0.659,0.065,0.03,0.038
11:07:50:709878,0.707,1.951,0.745,0.069,0.029,0.043
11:07:50:715051,0.76,2.013,0.772,0.071,0.026,0.046
11:07:50:720208,0.834,2.167,0.754,0.073,0.019,0.049
11:07:50:725326,0.874,2.294,0.727,0.075,0.014,0.052
11:07:50:730462,0.935,2.454,0.761,0.077,0.006,0.055
11:07:50:735542,1.018,2.556,0.897,0.08,-0.001,0.058
11:07:50:740718,1.088,2.627,0.934,0.083,-0.007,0.06
11:07:50:745790,1.202,2.785,0.748,0.087,-0.014,0.063
11:07:50:750975,1.275,2.909,0.521,0.09,-0.018,0.067
11:07:50:756077,1.386,3.064,0.306,0.095,-0.023,0.071
11:07:50:761231,1.474,3.141,0.323,0.097,-0.026,0.072
11:07:50:766385,1.621,3.252,0.424,0.101,-0.032,0.074
11:07:50:771488,1.745,3.376,0.402,0.105,-0.038,0.076
11:07:50:776657,1.796,3.446,0.367,0.108,-0.042,0.077
11:07:50:781802,1.84,3.525,0.471,0.111,-0.048,0.077
11:07:50:786972,1.874,3.582,0.625,0.113,-0.052,0.076
11:07:50:792138,1.928,3.658,0.737,0.115,-0.056,0.076
11:07:50:797228,2.041,3.794,0.701,0.12,-0.061,0.076
11:07:50:802394,2.166,3.903,0.557,0.125,-0.065,0.077
11:07:50:807501,2.272,3.979,0.524,0.128,-0.067,0.078
11:07:50:812598,2.324,4.032,0.532,0.127,-0.066,0.079
11:07:50:817713,2.372,4.121,0.44,0.124,-0.065,0.079
11:07:50:822881,2.394,4.176,0.307,0.121,-0.063,0.08
11:07:50:827956,2.437,4.245,0.156,0.117,-0.061,0.08
11:07:50:833117,2.488,4.296,0.142,0.115,-0.06,0.08
11:07:50:838280,2.605,4.407,0.13,0.112,-0.058,0.079
11:07:50:843462,2.75,4.546,-0.073,0.111,-0.056,0.081
11:07:50:848627,2.837,4.62,-0.28,0.11,-0.054,0.082
11:07:50:853707,2.921,4.66,-0.421,0.108,-0.051,0.082
11:07:50:858875,2.956,4.646,-0.308,0.107,-0.048,0.081
11:07:50:864046,3.024,4.624,0.025,0.105,-0.044,0.077
11:07:50:869203,3.091,4.64,0.193,0.104,-0.042,0.076
11:07:50:874431,3.198,4.705,0.221,0.103,-0.039,0.075
11:07:50:879510,3.275,4.753,0.072,0.102,-0.036,0.076
11:07:50:884629,3.306,4.749,-0.014,0.102,-0.034,0.076
11:07:50:889703,3.327,4.722,-0.029,0.102,-0.033,0.076
11:07:50:894784,3.345,4.685,0.073,0.102,-0.031,0.075
11:07:50:899946,3.365,4.695,0.106,0.103,-0.03,0.075
11:07:50:905114,3.385,4.724,-0.02,0.104,-0.03,0.076
11:07:50:910273,3.406,4.758,-0.301,0.105,-0.03,0.078
11:07:50:915449,3.399,4.751,-0.353,0.105,-0.03,0.079
11:07:50:920616,3.37,4.692,-0.095,0.105,-0.031,0.077
11:07:50:925773,3.372,4.616,0.234,0.106,-0.031,0.075
11:07:50:931243,3.394,4.583,0.275,0.106,-0.032,0.075
11:07:50:936372,3.413,4.583,0.073,0.107,-0.032,0.076
11:07:50:941496,3.396,4.627,-0.126,0.107,-0.032,0.078
11:07:50:946644,3.383,4.658,-0.132,0.106,-0.031,0.078
11:07:50:951805,3.38,4.678,0,0.105,-0.032,0.078
11:07:50:956972,3.383,4.673,0.081,0.105,-0.033,0.078
11:07:50:962146,3.377,4.66,0.077,0.105,-0.034,0.078
11:07:50:967298,3.368,4.656,0.022,0.106,-0.035,0.078
11:07:50:972459,3.359,4.664,-0.016,0.106,-0.036,0.078
11:07:50:977605,3.352,4.681,0.006,0.106,-0.036,0.077
11:07:50:982767,3.339,4.713,0.047,0.105,-0.036,0.076
11:07:50:987836,3.337,4.715,0.068,0.104,-0.036,0.076
11:07:50:993002,3.348,4.692,0.086,0.104,-0.036,0.076
11:07:50:998072,3.36,4.66,0.069,0.104,-0.036,0.077
11:07:51:3238,3.347,4.668,-0.014,0.104,-0.034,0.078
11:07:51:8342,3.301,4.708,-0.201,0.104,-0.033,0.078
11:07:51:13485,3.278,4.718,-0.273,0.105,-0.032,0.078
11:07:51:18656,3.287,4.673,-0.211,0.106,-0.033,0.077
11:07:51:23728,3.323,4.594,-0.039,0.107,-0.034,0.077
11:07:51:28898,3.339,4.553,0.044,0.108,-0.035,0.077
11:07:51:34068,3.343,4.53,0.04,0.109,-0.036,0.077
11:07:51:39148,3.34,4.538,-0.037,0.109,-0.036,0.078
11:07:51:44298,3.333,4.563,-0.148,0.11,-0.036,0.079
11:07:51:49465,3.315,4.57,-0.145,0.11,-0.036,0.079
11:07:51:54634,3.264,4.55,-0.045,0.11,-0.036,0.078
11:07:51:59711,3.233,4.53,-0.022,0.11,-0.036,0.077
11:07:51:64879,3.241,4.536,-0.095,0.11,-0.036,0.078
11:07:51:70048,3.262,4.563,-0.199,0.11,-0.036,0.078
